id,score
"52815","2"
"52843","0"
"52868","0"
"53075","1"
"53197","4"
"53218","10"
"53233","8"
"53333","4"
"53354","1"
"53389","-1"
"53454","1"
"53469","15"
"53504","1"
"53564","0"
"53588","0"
"53849","3"
"53937","1"
"54158","1"
"54198","1"
"54312","2"
"54368","8"
"54400","1"
"54407","1"
"54409","0"
"54426","1"
"54573","2"
"54626","2"
"54684","3"
"54814","-1"
"54879","8"
"54897","-4"
"54926","2"
"54949","6"
"54978","0"
"55042","1"
"55048","2"
"55236","2"
"55279","37"
"55314","5"
"55422","0"
"55583","2"
"55630","0"
"55823","0"
"55958","0"
"56007","3"
"56061","2"
"56089","-4"
"56120","1"
"56253","0"
"56324","2"
"56467","6"
"56475","2"
"56549","-3"
"56619","1"
"56640","1"
"56717","0"
"56857","6"
"56872","0"
"56910","1"
"56931","1"
"56944","1"
"56968","3"
"57006","6"
"57027","1"
"57102","2"
"57236","3"
"57275","1"
"57374","5"
"57375","0"
"57612","11"
"57614","0"
"57646","105"
"57681","7"
"57832","1"
"57868","5"
"57878","31"
"57969","0"
"58094","9"
"58415","4"
"58431","0"
"58534","3"
"58725","7"
"58744","4"
"58765","0"
"58777","4"
"58909","-1"
"58911","0"
"58971","0"
"59120","2"
"59128","1"
"59143","4"
"59274","-1"
"59396","4"
"59418","0"
"59423","3"
"59473","11"
"59521","-2"
"59594","0"
"60726","17"
"60734","1"
"60744","9"
"60750","3"
"60888","0"
"60913","10"
"60924","1"
"61122","6"
"61286","0"
"61318","1"
"61364","1"
"61371","0"
"61399","4"
"61404","9"
"61427","-1"
"61473","3"
"61623","0"
"61653","1"
"61785","6"
"61794","1"
"61948","2"
"61969","27"
"61991","2"
"61992","7"
"62141","-2"
"62240","7"
"62390","3"
"62540","2"
"62595","1"
"62759","0"
"62767","0"
"62817","3"
"62869","1"
"62891","1"
"62893","0"
"63004","4"
"63005","0"
"63087","0"
"63204","0"
"63228","3"
"63288","1"
"63346","1"
"63356","5"
"63378","3"
"63429","0"
"63560","3"
"63592","3"
"63599","7"
"63705","1"
"63779","1"
"63785","-1"
"63845","29"
"63849","7"
"63866","3"
"63893","0"
"63924","0"
"63947","3"
"64221","-4"
"64230","1"
"64295","-1"
"64310","1"
"64363","1"
"64428","4"
"64455","1"
"64539","2"
"64644","1"
"64670","-2"
"64801","1"
"64812","1"
"64925","12"
"64934","-1"
"65019","1"
"65090","0"
"65230","2"
"65246","1"
"65280","41"
"65361","1"
"65443","1"
"65475","0"
"65614","1"
"65636","2"
"65637","0"
"65721","0"
"65729","2"
"65883","14"
"65968","1"
"65989","6"
"66001","1"
"66024","0"
"66033","1"
"66070","3"
"66099","2"
"66137","1"
"66231","4"
"66414","1"
"66490","10"
"66500","2"
"66615","-1"
"66699","20"
"66713","6"
"66728","5"
"66771","0"
"66773","0"
"66832","0"
"66849","1"
"67057","0"
"67066","33"
"67077","3"
"67213","1"
"67241","2"
"67242","8"
"67504","1"
"67623","2"
"67686","2"
"67692","4"
"67778","1"
"67782","3"
"67855","1"
"67961","1"
"67972","17"
"68008","32"
"68073","1"
"68148","3"
"68156","9"
"68181","5"
"68189","3"
"68198","1"
"68208","2"
"68321","3"
"68395","0"
"68472","0"
"68552","10"
"68558","13"
"68701","14"
"68778","-1"
"68805","1"
"68864","0"
"68994","3"
"69084","1"
"69102","1"
"69173","4"
"69181","2"
"69279","29"
"69424","5"
"70589","3"
"70638","1"
"70719","244"
"70785","1"
"70801","1"
"70871","0"
"70921","3"
"70973","1"
"71049","0"
"71126","7"
"71139","2"
"71141","14"
"71176","2"
"71424","6"
"71474","14"
"71498","2"
"71558","2"
"71627","3"
"71694","2"
"71753","3"
"71868","3"
"71930","5"
"71969","1"
"72005","11"
"72231","3"
"72324","2"
"72382","-3"
"72485","-1"
"72624","6"
"72636","3"
"72638","4"
"72640","-3"
"72742","3"
"72780","4"
"72940","2"
"72954","6"
"72978","2"
"73095","14"
"73202","3"
"73243","1"
"73389","0"
"73538","3"
"73540","0"
"73605","5"
"73676","3"
"74011","1"
"74134","3"
"74149","0"
"74182","-4"
"74390","-3"
"74432","3"
"74470","4"
"74524","14"
"74538","-2"
"74558","0"
"74729","-1"
"75738","-3"
"75810","3"
"75837","2"
"75873","2"
"75918","2"
"76108","-1"
"76261","1"
"76278","2"
"76298","1"
"76436","0"
"76507","1"
"76552","0"
"76554","0"
"76606","-1"
"76619","1"
"76677","1"
"76699","1"
"76706","40"
"76781","-1"
"76791","2"
"76809","2"
"76863","0"
"76879","3"
"76883","0"
"76889","1"
"76928","1"
"77061","4"
"77088","4"
"77137","1"
"77200","0"
"77246","4"
"77410","0"
"77415","1"
"77424","5"
"77518","3"
"78688","1"
"78823","1"
"78841","2"
"78843","0"
"78928","11"
"79023","6"
"79113","1"
"79125","1"
"79179","4"
"79197","0"
"79231","0"
"79326","28"
"79352","1"
"79394","1"
"79421","7"
"79602","1"
"79603","2"
"79652","1"
"79747","8"
"79789","1"
"79828","6"
"79835","2"
"79850","3"
"79868","0"
"79884","0"
"80131","-1"
"80225","-2"
"80263","11"
"80417","5"
"80478","1"
"80485","0"
"80488","11"
"80510","2"
"80522","1"
"80523","1"
"80586","0"
"80589","0"
"80622","1"
"80663","0"
"80723","6"
"80755","2"
"80822","8"
"80837","22"
"80861","16"
"80863","4"
"80871","7"
"81062","0"
"81070","3"
"81132","0"
"81157","4"
"81166","4"
"81192","8"
"81262","1"
"81319","3"
"81336","6"
"81345","3"
"81355","2"
"81454","5"
"81474","0"
"81486","6"
"81586","0"
"81612","1"
"81625","1"
"81639","-1"
"81677","36"
"81693","2"
"81699","0"
"81763","4"
"81769","2"
"81815","3"
"81994","10"
"82035","58"
"82092","2"
"82104","1"
"82112","5"
"82273","11"
"82366","0"
"82559","0"
"82586","23"
"82604","4"
"82688","0"
"82716","9"
"82752","1"
"82766","11"
"82828","0"
"82831","1"
"82943","4"
"82945","5"
"82958","7"
"82961","9"
"82964","3"
"83015","0"
"83017","4"
"83028","22"
"83049","3"
"83092","5"
"83137","2"
"83151","0"
"83268","0"
"83358","-1"
"83409","16"
"83433","0"
"83534","2"
"83568","1"
"83660","17"
"83726","0"
"83728","4"
"84092","2"
"84139","3"
"84266","4"
"84294","7"
"84302","14"
"84325","1"
"84339","0"
"84361","1"
"84380","1"
"84486","0"
"84491","3"
"84530","0"
"84569","0"
"84737","1"
"84767","15"
"84786","1"
"84793","0"
"84807","7"
"84875","1"
"84919","1"
"84933","2"
"85018","0"
"85044","4"
"85089","1"
"85105","3"
"85132","3"
"85411","1"
"85459","3"
"85483","1"
"85497","0"
"85560","3"
"85581","1"
"85710","0"
"85914","1"
"86046","0"
"86132","7"
"86139","8"
"86158","2"
"86161","0"
"86182","0"
"86186","1"
"86194","2"
"86201","9"
"86234","3"
"86327","6"
"86366","1"
"86395","2"
"86456","0"
"86515","1"
"86547","17"
"86696","-1"
"86857","10"
"86869","5"
"86923","2"
"86990","0"
"87007","1"
"87026","1"
"87102","2"
"87137","1"
"87188","1"
"87320","11"
"87344","1"
"87400","1"
"87458","6"
"87494","6"
"87534","-1"
"87542","1"
"87553","1"
"88583","2"
"88601","0"
"88630","7"
"88684","3"
"88724","10"
"88889","1"
"88936","3"
"88980","9"
"89003","6"
"89024","4"
"89080","4"
"89181","0"
"89396","-1"
"89397","1"
"89553","7"
"89639","-2"
"89916","2"
"90135","2"
"90155","1"
"90230","1"
"90247","0"
"90287","0"
"90289","2"
"90306","2"
"90369","1"
"90534","4"
"90724","1"
"90795","-3"
"90936","1"
"90939","1"
"90970","3"
"91039","2"
"91087","4"
"91215","3"
"91309","1"
"91402","11"
"91407","9"
"91431","1"
"91451","5"
"91521","1"
"91773","1"
"91887","3"
"91934","3"
"91969","5"
"92011","4"
"92148","3"
"92180","2"
"92263","3"
"92300","0"
"92421","7"
"92464","4"
"92493","0"
"92642","4"
"92643","1"
"92700","4"
"92748","8"
"92766","55"
"92846","7"
"92875","1"
"92904","3"
"92919","3"
"92979","2"
"93248","2"
"93370","8"
"93447","4"
"93467","3"
"93527","3"
"93542","7"
"93545","1"
"93573","1"
"93648","1"
"93658","3"
"93776","6"
"93836","6"
"93970","1"
"94002","1"
"94017","23"
"94274","1"
"94317","1"
"94473","2"
"94577","4"
"94585","3"
"94633","4"
"94640","10"
"94706","3"
"94711","1"
"94856","-1"
"94857","1"
"95119","5"
"95123","-1"
"95245","21"
"95276","26"
"95335","-1"
"95384","2"
"95524","8"
"95580","14"
"95629","4"
"95641","1"
"95812","0"
"95850","1"
"95936","1"
"95982","0"
"96025","-1"
"96078","3"
"96100","5"
"96117","5"
"96212","4"
"96247","10"
"96278","11"
"96335","5"
"96455","-3"
"96564","4"
"96589","2"
"96610","2"
"96615","2"
"96787","2"
"96798","40"
"96883","7"
"96947","1"
"97015","2"
"97065","0"
"97146","4"
"97198","7"
"97305","-1"
"97368","8"
"97380","0"
"97520","5"
"97689","7"
"97810","0"
"97811","1"
"97892","1"
"97946","1"
"98031","1"
"98075","3"
"98187","8"
"98317","4"
"98389","0"
"98403","2"
"98419","0"
"98427","1"
"98436","22"
"99614","1"
"99840","1"
"99902","4"
"99921","0"
"99989","1"
"100020","6"
"100074","6"
"100140","3"
"100146","3"
"100274","2"
"100309","1"
"100405","0"
"100410","6"
"100418","3"
"100551","4"
"100615","0"
"100643","-1"
"100689","1"
"100722","2"
"100743","67"
"100757","3"
"100860","-1"
"100926","2"
"100953","1"
"100999","0"
"101179","2"
"101235","0"
"101336","0"
"101406","2"
"101440","6"
"101448","0"
"101453","-3"
"101514","4"
"101529","3"
"101530","3"
"101637","6"
"101721","20"
"101758","1"
"101828","2"
"101849","8"
"101957","2"
"101997","2"
"102001","3"
"102026","4"
"102060","2"
"102078","0"
"102169","3"
"102451","0"
"102603","1"
"102674","1"
"102711","3"
"102744","6"
"102799","22"
"102818","-2"
"103041","4"
"103058","1"
"103089","14"
"103396","1"
"103408","2"
"103433","1"
"103515","8"
"103602","8"
"103658","-1"
"103671","2"
"103689","-2"
"103722","1"
"103723","3"
"103823","1"
"103844","2"
"103862","3"
"103933","0"
"103960","4"
"104122","-1"
"104152","5"
"104244","4"
"104402","7"
"104486","7"
"104522","1"
"104525","2"
"104692","2"
"104836","1"
"104868","0"
"104921","1"
"104957","2"
"105065","3"
"105197","5"
"105277","3"
"105375","1"
"105434","0"
"105480","8"
"105493","9"
"105541","6"
"105652","2"
"105689","1"
"105834","12"
"105906","3"
"105925","-2"
"105934","1"
"106014","1"
"106085","0"
"106122","8"
"106159","4"
"106188","102"
"106206","16"
"106224","-1"
"106275","7"
"106310","44"
"106362","0"
"106403","5"
"106501","2"
"106714","0"
"106752","4"
"107035","-1"
"107209","0"
"107268","3"
"107301","1"
"107340","3"
"107413","37"
"107441","6"
"107444","0"
"107523","1"
"107565","3"
"107641","1"
"107695","1"
"107699","2"
"107722","-1"
"107833","16"
"107846","14"
"108125","6"
"108167","4"
"108179","3"
"108261","9"
"108268","0"
"108320","3"
"108390","6"
"108398","0"
"108461","2"
"108489","-1"
"108658","1"
"108738","1"
"108886","1"
"108961","2"
"108985","7"
"108994","1"
"109010","5"
"109091","1"
"109173","6"
"109339","3"
"109342","2"
"109387","5"
"109471","6"
"109590","4"
"109602","5"
"109751","0"
"109822","9"
"109905","3"
"109925","1"
"109935","5"
"110101","9"
"110169","-1"
"110218","1"
"110278","4"
"110354","2"
"110369","1"
"110388","1"
"110533","0"
"110558","1"
"110575","8"
"110599","8"
"110600","29"
"110646","3"
"110749","2"
"110943","3"
"110972","3"
"111014","1"
"111040","36"
"111258","6"
"111294","1"
"111296","1"
"111308","0"
"111398","3"
"111550","1"
"111705","3"
"111733","4"
"111738","0"
"111777","2"
"111935","16"
"111975","8"
"111989","2"
"112009","11"
"112028","2"
"112070","8"
"112096","2"
"112208","3"
"112239","1"
"112325","0"
"112329","-2"
"112494","3"
"112553","0"
"112742","-1"
"112743","1"
"112772","2"
"112845","14"
"112931","3"
"112952","3"
"113005","1"
"113031","-5"
"113057","1"
"113123","3"
"113266","1"
"113291","10"
"113445","-1"
"113482","2"
"113560","-3"
"114661","4"
"114708","4"
"114784","2"
"114823","0"
"114875","0"
"114890","4"
"114897","167"
"114912","3"
"115119","-2"
"115161","2"
"115232","3"
"115286","17"
"115330","1"
"115428","0"
"115441","2"
"115507","133"
"115530","1"
"115576","0"
"115613","11"
"115695","8"
"115721","-1"
"115911","-2"
"115962","3"
"116052","2"
"116079","25"
"116093","2"
"116170","9"
"116222","3"
"116313","0"
"116314","-4"
"116328","0"
"116500","2"
"116518","5"
"116663","3"
"116668","0"
"116716","1"
"116756","2"
"116765","0"
"116819","2"
"116870","1"
"116915","1"
"116960","1"
"117113","3"
"117129","10"
"117170","2"
"117316","1"
"117382","7"
"117433","5"
"117441","5"
"117460","63"
"117518","-1"
"117666","1"
"117671","4"
"117752","2"
"117798","13"
"117878","3"
"117986","2"
"118022","0"
"118057","3"
"118119","0"
"118239","7"
"118271","0"
"118276","6"
"118286","4"
"118290","-2"
"118330","1"
"118344","28"
"118383","1"
"118435","21"
"118515","4"
"118518","2"
"118732","6"
"118804","22"
"118811","0"
"118988","21"
"119094","1"
"119165","7"
"119345","3"
"119364","17"
"119551","6"
"119640","6"
"119687","5"
"119695","3"
"119727","3"
"119764","5"
"119808","0"
"119869","5"
"119920","2"
"119979","-4"
"120025","4"
"120030","-1"
"120071","4"
"120185","-3"
"120218","2"
"120270","8"
"120357","1"
"120358","12"
"120361","1"
"120402","1"
"120414","6"
"120472","32"
"120614","4"
"120680","6"
"120808","72"
"120813","8"
"120861","66"
"120931","5"
"120990","3"
"121035","2"
"121044","10"
"121062","-4"
"121080","20"
"121097","9"
"121100","136"
"121179","12"
"121197","4"
"121200","10"
"121238","2"
"121305","2"
"121340","3"
"121351","1"
"121370","1"
"121371","4"
"121379","0"
"121465","26"
"121570","0"
"121583","2"
"121618","5"
"121643","8"
"121801","1"
"121924","2"
"121930","1"
"121972","22"
"121993","1"
"122231","5"
"122270","0"
"122424","0"
"122441","4"
"122570","0"
"122576","0"
"122589","8"
"122726","0"
"122954","1"
"122994","9"
"123018","3"
"123143","-2"
"123158","1"
"123204","1"
"123291","1"
"123402","0"
"123415","7"
"123463","2"
"123542","2"
"123622","0"
"123659","1"
"123717","79"
"123720","16"
"123782","0"
"123811","-1"
"123860","7"
"123894","9"
"123911","1"
"123929","0"
"124023","1"
"124172","-4"
"124256","2"
"124297","7"
"124429","0"
"124510","-3"
"124520","3"
"124612","0"
"124632","1"
"124633","20"
"124667","8"
"124904","4"
"126148","1"
"126248","6"
"126342","3"
"126369","12"
"126373","-4"
"126393","4"
"126399","6"
"126424","78"
"126507","4"
"126659","5"
"126753","3"
"126812","4"
"126847","6"
"126848","4"
"126872","3"
"126890","2"
"127085","2"
"127156","5"
"127168","2"
"127180","-3"
"127325","0"
"127433","-1"
"127455","1"
"127461","1"
"127514","4"
"127537","0"
"127581","3"
"127603","4"
"127606","2"
"127608","0"
"127615","0"
"127637","2"
"127711","1"
"127802","13"
"127938","2"
"128139","2"
"128186","6"
"128212","4"
"128286","22"
"128397","-3"
"128543","22"
"128565","2"
"128673","1"
"128795","0"
"128820","1"
"128878","1"
"128905","7"
"129026","3"
"129058","1"
"129207","1"
"129218","-1"
"129366","0"
"129384","0"
"129447","9"
"129538","2"
"129560","1"
"129754","1"
"129883","0"
"129951","2"
"130011","1"
"130013","1"
"130053","4"
"130054","0"
"130075","5"
"130269","0"
"130284","1"
"130358","0"
"130693","2"
"130732","12"
"130901","0"
"130961","7"
"131085","1"
"131118","1"
"131156","0"
"131373","2"
"131380","3"
"131761","3"
"131789","8"
"131837","-2"
"132923","2"
"133038","1"
"133043","4"
"133052","-4"
"133104","2"
"133166","4"
"133197","3"
"133200","1"
"133214","0"
"133276","1"
"133305","1"
"133345","4"
"133476","0"
"133549","1"
"133565","4"
"133588","1"
"133629","2"
"133698","1"
"133737","1"
"133787","11"
"133808","4"
"133931","1"
"134011","0"
"134178","2"
"134187","0"
"134303","1"
"134316","2"
"134329","-2"
"134362","1"
"134429","1"
"134452","1"
"134458","11"
"134578","-2"
"134601","5"
"134792","0"
"134808","-5"
"134813","43"
"134828","2"
"134849","2"
"134876","2"
"134904","0"
"134918","0"
"134972","1"
"135035","1"
"135150","5"
"135465","1"
"135474","2"
"135501","6"
"135583","4"
"135623","2"
"135714","2"
"135842","2"
"135848","5"
"135884","113"
"135947","3"
"135963","2"
"136045","3"
"136122","3"
"136210","2"
"136265","0"
"136356","0"
"136558","0"
"136625","1"
"136626","0"
"136673","-1"
"136698","0"
"136730","1"
"136800","1"
"136806","1"
"136816","6"
"137015","1"
"137087","0"
"137199","1"
"137227","7"
"137251","5"
"137301","0"
"137310","3"
"137337","1"
"137343","3"
"137451","1"
"137671","0"
"137782","2"
"137811","0"
"137907","2"
"137930","2"
"138055","6"
"138133","0"
"138395","1"
"138507","1"
"138512","1"
"138531","3"
"138538","4"
"138546","-6"
"138606","177"
"138668","2"
"138765","2"
"138813","10"
"138817","9"
"138869","1"
"138910","3"
"138966","4"
"139181","2"
"139364","126"
"139394","1"
"139440","2"
"139622","1"
"139679","3"
"139711","1"
"139783","3"
"139839","2"
"139843","2"
"139854","4"
"139877","3"
"139889","0"
"139907","3"
"139932","1"
"139952","47"
"139970","0"
"140020","1"
"140023","3"
"140034","3"
"140073","0"
"140232","2"
"140235","1"
"140244","8"
"140246","1"
"140248","2"
"140265","1"
"140293","0"
"140302","1"
"140326","2"
"140346","1"
"140431","0"
"140460","2"
"140580","3"
"140584","53"
"140635","10"
"140703","2"
"140704","1"
"140714","6"
"140781","4"
"140803","0"
"140984","3"
"141004","9"
"141080","-1"
"141094","3"
"141291","12"
"141361","1"
"141502","1"
"141553","-2"
"141586","1"
"141596","3"
"141599","2"
"141637","0"
"141749","1"
"141780","2"
"141846","2"
"141954","3"
"142031","1"
"142100","1"
"142142","2"
"142214","2"
"142231","2"
"142260","2"
"142333","6"
"142398","0"
"142543","2"
"142566","0"
"142581","0"
"142625","1"
"142633","1"
"142673","0"
"142718","5"
"142956","1"
"143025","2"
"143039","0"
"143070","0"
"143113","1"
"143122","6"
"143133","5"
"143141","16"
"143152","1"
"143167","1"
"143168","1"
"143205","1"
"143292","1"
"143411","2"
"143445","2"
"143467","2"
"143540","0"
"143571","1"
