Id,ParentId,OwnerUserId
"600779","600757","35092"
"600783","600757","12748"
"600785","600757","24874"
"600794","600757","64161"
"600801","600757","68230"
"600837","600757","61289"
"600917","600757","76337"
"602649","600757","45533"
"602862","600757",""
"606880","595187","57159"
"610256","595187","44991"
"611539","611520","72478"
"611544","611520","1492"
"611550","611520","73772"
"611585","611520","53718"
"612302","611520",""
"614712","612964","35516"
"620741","620733","7643"
"620742","620733","55896"
"620746","620733","55102"
"620750","620733","68507"
"620756","620733","26534"
"620761","620733","48759"
"620773","620733","20402"
"620802","620733","55208"
"620805","620733","73820"
"621177","620733","65358"
"621317","620733","19403"
"621611","595187","60234"
"627685","626290","27535"
"628134","626290","75845"
"639106","639034","5791"
"641672","641666","75076"
"641707","641666","58186"
"643132","643122","67009"
"643135","643122","10661"
"651500","651481","35092"
"651503","651481","12908"
"651874","651481","511189"
"653020","653012","65868"
"653041","653012","33229"
"653116","651481","18936"
"653387","653012","12719"
"656405","656274","18528"
"656588","656583","76583"
"656591","656583","7618"
"658247","651481","71371"
"661985","661908","20402"
"662035","661908","69083"
"664724","664718","39375"
"664731","664718","51831"
"664734","664718","23072"
"665158","665094","66692"
"665227","585149","29306"
"665231","665094","41468"
"666157","665094","31298"
"667248","667177","67132"
"667860","620733","77914"
"669955","620733","8954"
"670800","670791","1527"
"670801","670791","22656"
"672000","273209","44509"
"679289","679270","62525"
"679361","679270","30225"
"679451","674724","371940"
"681753","661908","72670"
"682413","666573","82561"
"685988","685904","20786"
"686495","686397","45163"
"686584","686397","65868"
"687089","687059","6367"
"687091","687059","47529"
"687106","687059","4558"
"687130","686397","44522"
"687278","687059","66372"
"693284","693270","82686"
"693285","693270","70393"
"696221","473760","21761"
"697353","697336","40342"
"697428","697336","24054"
"701599","701580","52201"
"701605","701580","75170"
"701609","701580","33226"
"701629","701580","44952"
"701639","701580","14253"
"701643","701580","47529"
"701647","701580","52502"
"703862","703856","16076"
"703864","703856","17635"
"703918","703856","62477"
"705894","666573","1533"
"706267","703856","11574"
"706386","706367","65070"
"706403","706367","35999"
"706446","706367","79856"
"706450","706367","83027"
"709478","709145","85036"
"710496","709145","33325"
"713012","712975",""
"713030","712975","3146"
"713151","712975","83153"
"714140","714125","52201"
"714165","714125","54420"
"714219","714125",""
"714253","714125","3043"
"714262","714125","53009"
"714264","714125","24545"
"714325","5509","21886"
"715611","285392","56472"
"720523","720508","26414"
"720731","720508","56008"
"728085","728063","16076"
"728087","728063","84707"
"728094","728088","16076"
"730938","730913","72000"
"730941","730913","66692"
"730971","730913","13430"
"730982","730913","79182"
"732333","730913","10559"
"734293","712975","85381"
"735925","735894","32632"
"735941","735894","82208"
"735963","735894","28006"
"738163","735894","6475"
"738850","738846","85931"
"738857","738846","46555"
"738860","738846","2028413"
"738874","738846","88851"
"738902","738846","3788"
"738927","738846","59947"
"739794","738846","15791"
"739863","739850","2028413"
"739872","739850","51831"
"739874","739850","19707"
"739937","739850","18936"
"739987","712975","89706"
"740174","285392","51484"
"740626","730913","88704"
"741283","735894","51881"
"741300","735894","31641"
"742758","742730","59107"
"742760","742730","90091"
"742761","742730","22459"
"742771","742730","5126"
"742777","742730",""
"749942","749911","23070"
"751963","751957","4926"
"756949","756908","78720"
"756950","756908","35999"
"756977","756908","88829"
"756986","756908","35136"
"757076","756908","2140"
"757085","756908","30461"
"758866","758743","30461"
"761281","761077","68814"
"761476","761077","29676"
"762030","761077","30461"
"765293","765285","44389"
"765589","765285","79294"
"767409","767392","57428"
"767417","767392","3146"
"767421","767392","31640"
"767422","767392","79298"
"767425","767392",""
"767430","767392",""
"767438","767392","15416"
"767553","767392","11898"
"767566","767392","51831"
"768825","749911","6525"
"770764","33529","74585"
"782459","770555","1486"
"788241","749911","16709"
"789839","789826","3279"
"791129","789826","95321"
"795262","795237","95851"
"795316","795237","15880"
"795324","795237","50603"
"798976","798933","50742"
"799001","798933","528"
"801624","749911","97592"
"801799","801737","75525"
"801804","801737","52502"
"802709","801589","5427"
"803703","803566","10661"
"804431","803566","3978"
"808498","803566","13564"
"814135","812980","9887"
"827845","797883","101883"
"829647","829105","84728"
"829693","829105","99231"
"831689","829105","67225"
"831812","829105","2049208"
"831906","829105","102498"
"833553","487889",""
"838552","838540","88851"
"838557","838540","28169"
"838563","838540","14860"
"839712","838824","65223"
"839834","838824","44991"
"840381","838540","20713"
"840566","838540","20131"
"840572","838540","8090"
"842032","841984","71354"
"842158","841984","90527"
"846472","846460","1288"
"846473","846460","49942"
"846478","846460","86473"
"846569","846460","30584"
"849618","849549","67814"
"849724","849549","18180"
"852375","849549","85821"
"856975","856358","3839"
"857442","856358","19629"
"857456","856358","50552"
"860869","856358","25714"
"860875","728088","22147"
"863981","863948","82118"
"863984","863948","4249"
"864300","863948","82118"
"864375","863948","77779"
"864971","863948","44757"
"866658","494327",""
"867934","867928","52201"
"867951","867928","103661"
"868008","867660","17867"
"868176","863948","26056"
"868199","867660","18612"
"868528","867660","5541"
"870291","849549","107653"
"870449","20047","105929"
"871640","871610","27669"
"871641","871610","105903"
"871762","871610","67985"
"871769","871610","106786"
"871829","871610","52589"
"873614","302357","85095"
"873634","302357","17205"
"874580","612964",""
"879787","879758","234"
"882912","882884","23283"
"882939","882884","34211"
"882970","882884","67038"
"884792","884781","40005"
"891923","891913","63661"
"891924","891913",""
"891928","891913","18797"
"891932","891913","3146"
"891956","891913","64960"
"891985","891913","42749"
"891995","891913","102243"
"892092","891913","11828"
"892110","891913","57428"
"892181","891913","110395"
"895619","895600","94990"
"895647","895600","93623"
"896034","895600","106672"
"897061","897020","3171"
"898306","898273","11828"
"898318","898273","83255"
"901181","898273","111432"
"901428","901369","44389"
"901800","901369","95810"
"902702","902687","16287"
"902709","902687",""
"904174","902687","8090"
"904782","904775","36457"
"905127","905118","60223"
"905155","670791","99260"
"907794","904775",""
"914229","914199","57428"
"918814","918180","42303"
"919347","919334","109103"
"920150","920114","1831"
"920174","920114","27294"
"920177","920114","24054"
"920189","920114","446680"
"920224","920114","4012"
"920233","920114","40568"
"920886","920114","79427"
"920988","918180","62569"
"932512","797883","9777"
"933777","478242","9827379"
"935485","935463","104358"
"935494","935463","100567"
"935508","935463","115023"
"935512","935463","57752"
"935534","935463","18528"
"935538","935463","40307"
"935539","935463","109869"
"935703","935463","33213"
"936305","935922","1242"
"937266","937178","108977"
"937842","271850","10659"
"937880","935922","113512"
"937904","937178","27535"
"938032","937178","109122"
"940001","939831","27535"
"940184","939831","108977"
"942427","942421","83871"
"942432","942421","23283"
"942433","942421","15168"
"942441","942421","86315"
"942445","942421","51488"
"942455","942421","19074"
"942486","942421","12943"
"942494","942421","54858"
"942519","942421","28835"
"942560","942421","33213"
"942576","942421","67985"
"943327","943312","82625"
"943339","943312","14860"
"943395","943312","102238"
"943433","935922",""
"944114","943841","62553"
"944345","271850","727"
"945622","945584","397314"
"949703","935922",""
"959514","959501","17174"
"960138","960081","60096"
"960160","960081","18196"
"960197","960122","8123"
"960199","960081","61027"
"960223","960122",""
"961130","960122","118715"
"969227","969223","24181"
"969239","969223","10661"
"974166","974136","97513"
"980882","838824","8563"
"985545","985535","81769"
"985546","985535","50447"
"985547","985535","52201"
"985549","985535","21974"
"985602","985535","121846"
"990063","990015","16076"
"990137","990015","12502"
"990294","990015","105929"
"992063","990015","17174"
"994378","994371","34211"
"994379","994371","6521"
"994401","994371","41967"
"994415","994371","50603"
"995302","994371","88070"
"997535","997366","14065"
"997640","994371","65696"
"997914","997366","38892"
"1000202","1000192","74314"
"1000207","1000192","16417"
"1001090","1001073","26702"
"1001478","1001448","3719"
"1001588","1001448","123109"
"1001708","1001448","61915"
"1001778","1001448","21435"
"1001861","1001448","12711"
"1004480","1001448","117008"
"1011341","1003736","124908"
"1011503","1008514","124944"
"1012248","1003736","97558"
"1012701","1001448","124540"
"1013925","1008514","85381"
"1019987","1019945","34211"
"1019995","1019945","87079"
"1020094","1019945","19299"
"1021432","1021413","72247"
"1021489","1021413","119733"
"1021859","1021839","133"
"1021870","1021413","126141"
"1021872","1021839","76337"
"1022300","867660","126225"
"1035991","1035915","9842"
"1036006","1035915","33732"
"1036034","1035915","32914"
"1036048","1034760","104239"
"1037314","1037240","75501"
"1037801","1037240","17507"
"1037824","1037798","61158"
"1039281","1039244","126098"
"1039283","1039244","128317"
"1039369","1039244","4007"
"1041491","1041477","12870"
"1042938","1042917","47738"
"1042953","1042917","106222"
"1043831","1043803","77047"
"1043865","1043803","9047"
"1043942","1043928","16076"
"1043990","1043928","12347"
"1044042","1043928","104014"
"1044062","1043928","115305"
"1044264","1044215","88442"
"1044849","1044215","30568"
"1046140","1043928","128571"
"1047489","1034760",""
"1049294","1049005","112671"
"1051003","1034760","127814"
"1051391","1051370","68587"
"1052221","1052145","41983"
"1052240","1052145","784"
"1052259","1052145","11465"
"1053003","1052979","10659"
"1053204","1052145","124886"
"1056086","1056073","33686"
"1056477","1056073","45938"
"1056733","1056073","6330"
"1056866","1056693","126260"
"1057973","1043928","129727"
"1058490","1058462","68920"
"1059624","1052979","128518"
"1059693","1059648","30812"
"1059702","1059648","96571"
"1059724","1059648","33686"
"1059753","1059648","8178"
"1059757","1059648","73019"
"1060051","1051090","70477"
"1060136","1051090","34813"
"1061277","1061235","104200"
"1063610","1063595","6521"
"1063611","1063595","18811"
"1063623","1063595","34211"
"1063630","1063595","31506"
"1063632","1063595","83247"
"1063673","1063595","130858"
"1064286","1063595","131137"
"1065807","321241","28574"
"1067524","1063595","87582"
"1068667","1068649","120457"
"1076582","1059648","124586"
"1077767","1051090","17919"
"1078554","914199","130873"
"1080663","1080649","115866"
"1080668","1080649","33686"
"1080678","1080649",""
"1080680","1080649","3842288"
"1080781","1080649","109097"
"1081041","1081026","1440933"
"1083917","1083842","60761"
"1084139","1084032","22147"
"1084201","1084032","125871"
"1084303","1084032","131951"
"1084409","1043803","50617"
"1084480","1043803","131446"
"1085115","643122",""
"1085298","1085236","133440"
"1085339","1085236","13198"
"1085411","1084032","6330"
"1086533","1085236","53390"
"1086977","1086950","104040"
"1086981","1086950","33411"
"1086996","1086950","131461"
"1087056","1086950","49942"
"1097798","1097781","71904"
"1099464","1099437","135104"
"1099494","1099437","123269"
"1099501","1099437","100363"
"1102363","1102359","97558"
"1102373","1102359","104014"
"1102395","1102359","18117"
"1102405","1102359","16853"
"1102410","1102359","127479"
"1102427","1089296","11287"
"1102534","1089296","53771"
"1103077","1089296","53771"
"1106203","1106166","6521"
"1106227","1106166","47529"
"1106858","1106166","18180"
"1107132","1106166","80911"
"1113988","1113982","18393"
"1113992","1113982","135020"
"1115746","1115739","12960"
"1115781","1115739","111335"
"1117063","1116308","103529"
"1117075","1116308","6330"
"1117300","1117263","45654"
"1117790","1117263","87507"
"1119092","1049005","18977"
"1120216","1051090","137477"
"1121583","612964","61371"
"1124313","1120337","15639"
"1124700","1124657","76456"
"1124745","1111408",""
"1124910","1051090","6440"
"1128473","1128458","72896"
"1128527","1128458","61289"
"1128556","1128458","55227"
"1128839","1128458","80074"
"1129314","1116308","103058"
"1131138","1089296","67819"
"1131358","1131332","3201"
"1131364","1131332","82586"
"1131365","1131332","65223"
"1131429","1131332",""
"1132662","1132561","30568"
"1133065","1132561","33732"
"1133620","1041477",""
"1134704","1132561",""
"1134869","1132561","255"
"1136776","1051090","905"
"1136865","1136844","57428"
"1136871","1136844","131140"
"1136901","1136844","51103"
"1136906","1136844","137310"
"1136926","1136844","123111"
"1139699","1139687","112765"
"1139827","1139687","20003"
"1139888","1139687","23857"
"1143062","1139687","138780"
"1143679","1051090","47645"
"1143795","1051090","3105"
"1145770","1145762","104040"
"1146737","1146715","119400"
"1147394","1147355","63991"
"1147402","1147355","18180"
"1147419","1147387","135237"
"1147466","1147387",""
"1147509","1147387","119425"
"1147560","1147387","108655"
"1150219","1150209","62130"
"1150224","1150209","8681"
"1154049","1153364","112499"
"1154080","1106166",""
"1155160","838824","135844"
"1155396","1153569","46172"
"1161978","1139687","20003"
"1165245","1165233","22656"
"1165252","1165233","2598"
"1165265","1165233","37710"
"1172535","1172476","47529"
"1172767","1172476","100754"
"1172982","1172476","47529"
"1173266","1173241","125844"
"1173268","1173241","130658"
"1173272","1173241","82187"
"1173320","1172476","8233"
"1173346","1120337","121018"
"1173370","1173241","105570"
"1177165","1177065","21886"
"1178303","1173241","143820"
"1178784","1172476","127707"
"1179804","1179750","54818"
"1182216","1178538","41661"
"1185781","1178538","50617"
"1186187","1186164","118364"
"1186191","1186164","98151"
"1186226","1186164","41661"
"1186229","1186164","38924"
"1186264","1186164","65004"
"1186277","1186164","2666"
"1186305","1186164","11703"
"1188838","1008514","105627"
"1190886","1190568","11649"
"1192602","1177065","104458"
"1193021","1192999","46991"
"1193022","1192999","3146"
"1193023","1192999","136208"
"1194628","1194606","68283"
"1194635","1194606","21234"
"1194645","1194606","57827"
"1194647","1194606","41012"
"1194658","1194606","19479"
"1194781","1194606","1450778"
"1198561","937178","6508"
"1199002","1198990","113570"
"1199158","1198990","94175"
"1205456","1205430","22656"
"1210884","1178538","50617"
"1214605","1214595","47529"
"1224051","1224042","33708"
"1224053","1224042","63309"
"1224059","1224042","98786"
"1224067","1224042","121430"
"1224074","1224042","2583"
"1224092","1224042","74819"
"1224261","1224042","34824"
"1225423","1224042","134633"
"1235344","1234431","131410"
"1236689","1236679","142632"
"1236965","1236789","147639"
"1237064","1236789","143366"
"1240563","1240546","21886"
"1240588","1240546","104040"
"1249207","1249182","136264"
"1250057","1250050","101090"
"1250065","1250050","842"
"1251056","1250666","104790"
"1252383","1252367","129125"
"1252833","1250666","25646"
"1253608","25730","11441"
"1253972","1249182","26575"
"1254158","1254148","149357"
"1258209","1258201","147842"
"1258210","1258201","82344"
"1258211","1258201","105662"
"1258212","1258201","153980"
"1258215","1258201","3153"
"1258220","1258201","98786"
"1258224","1258201","143473"
"1258226","1258201","82320"
"1258270","1258201","134597"
"1258556","1258550","95589"
"1258557","1258550","28120"
"1258558","1258550","140006"
"1258574","1258550","129334"
"1258576","1258550","100754"
"1258577","1258550","134633"
"1258708","1258550","11465"
"1258971","1258550","146377"
"1260729","1259015","8670"
"1263627","1263599","111335"
"1266050","1254148",""
"1266443","1266367","133910"
"1267250","1267173","4599"
"1267421","1267173","77915"
"1268011","1267173","9236"
"1269814","1269801","3153"
"1269854","1269801","2759"
"1270300","1270284","127356"
"1270488","1146715",""
"1270618","1270284","25646"
"1270925","1270913","38813"
"1271338","1270913","125317"
"1271642","1270913","62391"
"1272658","1272523","4591"
"1273081","1270913","47012"
"1275470","273209","140327"
"1276233","1117983","155586"
"1276642","1276579","149818"
"1276771","1276579","106114"
"1279863","1276579","155201"
"1281569","1281549","18393"
"1281573","1281549","89266"
"1281600","1281549","25234"
"1281704","1281549","12960"
"1281850","1281549","23691"
"1281860","1281549","3916"
"1286240","1276579",""
"1288441","1276579","156098"
"1288945","1288912","106658"
"1289165","1288912","25646"
"1289901","1289855","136328"
"1289902","1289855","138336"
"1290049","1289855","97337"
"1290056","1279722","66601"
"1290089","1279722","94173"
"1299484","1299466","150703"
"1299847","1299809","62343"
"1300124","1299809","136208"
"1307064","1306896","82804"
"1307159","1306896","55159"
"1307903","1307820","149392"
"1309084","1299809","158676"
"1310038","1310023","125844"
"1310192","1310023","153535"
"1310196","1310178","114584"
"1311602","1311592","95589"
"1311608","1311592","91299"
"1315935","1310178","66075"
"1316492","279173","34799"
"1317195","1317123","153430"
"1317237","1317123","15721"
"1317243","1317123","49942"
"1317550","1317123","67566"
"1317605","1317598","58088"
"1317614","1317598","11708"
"1317661","1317123","132382"
"1317798","1317598",""
"1317804","1317598","154152"
"1318261","1317598","18936"
"1318986","1317598","78436"
"1321336","1321328",""
"1321348","1321328","137080"
"1322226","1321328","115876"
"1326457","1326361","153535"
"1326551","1326361","161161"
"1326653","1326617","60096"
"1329571","1329535","153535"
"1329574","1329535","23649"
"1329713","1329535","145261"
"1330430","1329535","6330"
"1330441","1330416","3381"
"1332432","1332423","34397"
"1334437","1334299","71883"
