id,favorite
"994371","1"
"997366",""
"1000192","1"
"1001073","2"
"1001448","4"
"1003736","6"
"1008514","0"
"1019945",""
"1021413","1"
"1021839",""
"1034760",""
"1035915",""
"1037240",""
"1037798","2"
"1039244","0"
"1041477",""
"1042917","2"
"1043803",""
"1043928","4"
"1044215","2"
"1049005",""
"1051090","16"
"1051370",""
"1052145","5"
"1052979",""
"1056073","0"
"1056693",""
"1058462","1"
"1059648","2"
"1061235","9"
"1063595","1"
"1068649","2"
"1080649",""
"1081026",""
"1083842",""
"1084032","1"
"1085236",""
"1086950",""
"1089296","7"
"1097781",""
"1099437",""
"1102359","30"
"1106166",""
"1111408",""
"1113982",""
"1115739","1"
"1116308","1"
"1117263","1"
"1117685","2"
"1117983",""
"1119587","0"
"1120337",""
"1124657",""
"1128458","3"
"1131332","1"
"1132561","5"
"1136844","1"
"1139687","1"
"1140487",""
"1145762",""
"1146715",""
"1147355","1"
"1147387","3"
"1150209",""
"1153364",""
"1153569",""
"1164188","1"
"1165233","2"
"1172476",""
"1173241",""
"1177065",""
"1178538","4"
"1179750",""
"1186164",""
"1190568","1"
"1192999",""
"1194606","6"
"1198990",""
"1205430",""
"1214595",""
"1214974",""
"1218830",""
"1224042","4"
"1234431",""
"1236679",""
"1236789",""
"1240546",""
"1249182","2"
"1250050","3"
"1250666","2"
"1252367",""
"1254148",""
"1258201",""
"1258550","46"
"1259015",""
"1263599",""
"1266367","1"
"1267173","1"
"1269801","1"
"1270284",""
"1270913",""
"1272523",""
"1276579","1"
"1279722",""
"1280574","1"
"1281549","40"
"1288912","3"
"1289855","1"
"1299466",""
"1299809",""
"1306896","1"
"1307820","1"
"1310023",""
"1310178",""
"1311592","2"
"1317123",""
"1317598","3"
"1321328",""
"1326361",""
"1326617",""
"1329535","7"
"1330416",""
"1332423",""
"1334299","0"
"1335143","3"
"1338645",""
"1339293","18"
"1341690","1"
"1344795",""
"1345755",""
"1352313",""
"1352588","5"
"1352980","8"
"1354610",""
"1354958","1"
"1359771","17"
"1360900",""
"1363452","1"
"1372869",""
"1376035",""
"1379564","2"
"1381335",""
"1383756","6"
"1384050",""
"1385843","64"
"1386684","1"
"1390165","1"
"1392023",""
"1393080",""
"1396967","1"
"1397221","1"
"1404183",""
"1407942","1"
"1409858",""
"1413320",""
"1413662","1"
"1414072",""
"1414861",""
"1419169","2"
"1423698","1"
"1426861",""
"1427478","4"
"1429335","2"
"1432463","1"
"1434714","3"
"1435415","66"
"1436465","2"
"1437200",""
"1437791","2"
"1440810",""
"1443164","1"
"1444731",""
"1446629","2"
"1447499","3"
"1449491",""
"1452029","1"
"1454380","1"
"1454450",""
"1456899","5"
"1458099","4"
"1459739","54"
"1461604","1"
"1462649","31"
"1463009",""
"1463175","8"
"1469841","1"
"1473510","6"
"1474052","2"
"1474101",""
"1475442",""
"1480278",""
"1480452","3"
"1481183",""
"1481382","0"
"1487684","2"
"1496121",""
"1498519","1"
"1502799","1"
"1504899",""
"1505489","2"
"1518009","1"
"1520976",""
"1525177","1"
"1527301",""
"1530844","1"
"1531637",""
"1533378","2"
"1535326","1"
"1538958",""
"1539983","1"
"1540063",""
"1541476",""
"1541817","6"
"1542457","1"
"1545530",""
"1547562","4"
"1549949",""
"1551997","1"
"1554526","3"
"1558863","1"
"1560130",""
"1566045",""
"1570660","1"
"1579663",""
"1580419",""
"1582161","59"
"1583812",""
"1587540",""
"1598928","8"
"1598932","18"
"1599756","4"
"1602375",""
"1607681",""
"1608370",""
"1608522","2"
"1611756","5"
"1622370",""
"1624087",""
"1625423","2"
"1626069","0"
"1631940","0"
"1632183",""
"1640582","1"
"1641231","28"
"1650854","2"
"1651616","6"
"1657037",""
"1658328","1"
"1660765","2"
"1662016","7"
"1663498","1"
"1663740","3"
"1664567","2"
"1668268","1"
"1673036",""
"1676593",""
"1678373",""
"1678543",""
"1679725","1"
"1683649",""
"1684975",""
"1691528","2"
"1692149",""
"1694256",""
"1696009",""
"1698933",""
"1702602",""
"1705727",""
"1705849","7"
"1714841","4"
"1718388",""
"1718658",""
"1720014","1"
"1721092","2"
"1721112",""
"1722453",""
"1726462","5"
"1727673",""
"1731802","0"
"1732991","2"
"1735344",""
"1735349","3"
"1738779","1"
"1739875","2"
"1743607","0"
"1743868",""
"1745472","2"
"1745875","1"
"1746973",""
"1747235","41"
"1751408","1"
"1751616",""
"1751896",""
"1752261","1"
"1752998",""
"1753094","0"
"1753790","1"
"1754415","1"
"1758631","1"
"1765168",""
"1765351",""
"1765723","6"
"1765733","4"
"1766301","1"
"1767790",""
"1768855",""
"1770890",""
"1773079","5"
"1779617",""
"1780628","1"
"1782309",""
"1785772","1"
"1789298","1"
"1791162",""
"1795305",""
"1796203",""
"1796410",""
"1800013","5"
"1800423",""
"1802540","0"
"1804416",""
"1805102",""
"1807864","0"
"1811796","1"
"1812086",""
"1813283","2"
"1816832",""
"1818861","1"
"1819122","1"
"1822529",""
"1826566","2"
"1828005","2"
"1838215",""
"1840090",""
"1840624","1"
"1842738",""
"1845143",""
"1847364",""
"1849929","3"
"1849972","2"
"1850251","3"
"1851528","2"
"1856430","1"
"1858229",""
"1858978",""
"1862036","3"
"1863124","1"
"1865741","1"
"1870976",""
"1871418",""
"1871774",""
"1876076","0"
"1878127","1"
"1882266","5"
"1883165","6"
"1895326","0"
"1899015","3"
"1901091","1"
"1903193","2"
"1911697",""
"1911791",""
"1912693",""
"1914149",""
"1919852",""
"1920854",""
"1922399","1"
"1922815",""
"1925052","2"
"1930571","1"
"1931871",""
"1933330",""
"1936694",""
"1938462",""
"1938801",""
"1944602",""
"1947177","1"
"1955675",""
"1962825",""
"1962959",""
"1984186","301"
"1984784","2"
"1988469","0"
"1989180",""
"1999086","3"
"1999735",""
"1999781","2"
"1999840","13"
"2003395","1"
"2006534","2"
"2008349",""
"2011386",""
"2014135","1"
"2015389",""
"2017587","4"
"2017904",""
"2020705",""
"2020737",""
"2022871","1"
"2024153","3"
"2025763",""
"2027451",""
"2028145",""
"2034613",""
"2034885",""
"2044083","3"
"2044645","1"
"2051034","1"
"2051429",""
"2053272",""
"2053404",""
"2055061",""
"2055085",""
"2055354",""
"2055684",""
"2064166",""
"2064354",""
"2067846",""
"2067866","3"
"2067901","3"
"2073628","2"
"2074094",""
"2078235","5"
"2078631",""
"2078791",""
"2078969","0"
"2087480","1"
"2095095","2"
"2096203",""
"2099056",""
"2099075","2"
"2099659","2"
"2100644","5"
"2101376","0"
"2104598",""
"2105273",""
"2105375","1"
"2105847","1"
"2107251",""
"2107370","3"
"2108860",""
"2110102","1"
"2110302",""
"2115832",""
"2117747","35"
"2122489","1"
"2128036","2"
"2128387",""
"2128494","1"
"2130605",""
"2131646","1"
"2132105","2"
"2136443",""
"2137588",""
"2140716","11"
"2141029","14"
"2144385","0"
"2144531","2"
"2149475","0"
"2153184",""
"2155792",""
"2158410",""
"2159317",""
"2161988","1"
"2162945","1"
"2165448","2"
"2165607",""
"2169793","1"
"2170324",""
"2172252",""
"2176440",""
"2178115","10"
"2179554","1"
"2181028","0"
"2182612","6"
"2184355",""
"2184677",""
"2186476",""
"2186719",""
"2187103","5"
"2189497","1"
"2191861",""
"2200929",""
"2203346",""
"2203754",""
"2203780",""
"2204012","2"
"2207279",""
"2207452",""
"2216107",""
"2223721","14"
"2225940",""
"2226831","1"
"2227875",""
"2237582",""
"2241005",""
"2243554","1"
"2254953","1"
"2255924",""
"2256089","2"
"2256939","22"
"2258257",""
"2264027","1"
"2267637","5"
"2270979",""
"2278816",""
"2279955",""
"2282452",""
"2285809",""
"2286565","1"
"2287618",""
"2288644",""
"2301813","1"
"2303264","1"
"2306541","1"
"2307146",""
"2307343",""
"2312194",""
"2312650","0"
"2313154",""
"2316977",""
"2319908",""
"2320503","2"
"2323458","4"
"2325463",""
"2325736",""
"2327007","2"
"2332553",""
"2335944",""
"2336633","3"
"2337250","1"
"2339915",""
"2340555","1"
"2340964",""
"2341141",""
"2341724",""
"2342430","1"
"2342730","1"
"2343030",""
"2344472",""
"2346558","2"
"2347012",""
"2350102","7"
"2351147","1"
"2353294",""
"2355226",""
"2356983",""
"2357750","2"
"2357907","1"
"2359005","0"
"2359430","1"
"2360845",""
"2364273","18"
"2367643",""
"2374303",""
"2374581",""
"2374811","1"
"2377887","3"
"2378983",""
"2382410","3"
"2385592",""
"2389910",""
"2390224",""
"2390934","1"
"2391903",""
"2393614",""
"2399269","1"
"2399660","2"
"2404808",""
"2405353","8"
"2411410","7"
"2411619",""
"2418332",""
"2419704","1"
"2420222","2"
"2420323",""
"2420865",""
"2423338","0"
"2423433",""
"2425328",""
"2428146","1"
"2429056","10"
"2434616","1"
"2436424","5"
"2437170","1"
"2437496","1"
"2439355",""
"2440460",""
"2440550","1"
"2441882",""
"2442849",""
"2446295","2"
"2449293","1"
"2450761","11"
"2452350",""
"2453408",""
"2453858",""
"2454023",""
"2454192","0"
"2456584",""
"2459838",""
"2462475",""
"2467195",""
"2470185","5"
"2470744","3"
"2472211","3"
"2474310",""
"2477459","1"
"2479684","2"
"2480705","1"
"2483011","2"
"2489193","0"
"2495378","2"
"2496005","2"
"2497404",""
"2497720","1"
"2498164",""
"2498845",""
"2500024","1"
"2501525","3"
"2504137",""
"2504407","1"
"2505703",""
"2506367",""
"2506652",""
"2507145","3"
"2510683","0"
"2510704",""
"2511240","1"
"2511315","26"
"2519880",""
"2529048",""
"2532272","1"
"2536769",""
"2538078","1"
"2543140","3"
"2543725","1"
"2543751","2"
"2547514","3"
"2549214","52"
"2554870","1"
"2556914",""
"2557964","1"
"2559162",""
"2561414",""
"2563635",""
"2563964",""
"2566388","0"
"2567683","1"
"2570901",""
"2572603","1"
"2573332","3"
"2575547",""
"2576468","1"
"2577995",""
"2584279",""
"2585712","1"
"2587503",""
"2592700","1"
"2593655",""
"2601373",""
"2601916",""
"2602427","1"
"2606049",""
"2608789",""
"2609036",""
"2613045","3"
"2615554","5"
"2622856","0"
"2627647",""
"2628972","3"
"2631265","4"
"2631429",""
"2635381",""
"2638129",""
"2644262","2"
"2646384",""
"2648509",""
"2649696",""
"2652239",""
"2653334",""
"2658136","1"
"2659081",""
"2660747",""
"2666447","1"
"2676385",""
"2677945",""
"2678165","2"
"2678906","6"
"2680095","1"
"2686689","1"
"2686848",""
"2689583",""
"2691112","1"
"2692737","2"
"2692745","2"
"2693421",""
"2694227","3"
"2695703",""
"2695934",""
"2696245",""
"2696620",""
"2702843",""
"2705940","0"
"2707940",""
"2709640",""
"2710877","1"
"2719373",""
"2721184",""
"2721644",""
"2725907",""
"2727967",""
"2727986",""
"2729576",""
"2730377","1"
"2735227","2"
"2735749","4"
"2736352",""
"2736355",""
"2740162","1"
"2743366",""
"2744360","2"
"2745425","1"
"2746862","1"
"2748216",""
"2748996",""
"2749108",""
"2755192",""
"2758730",""
"2760502","2"
"2760517",""
"2763233",""
"2765396","1"
"2767777","0"
"2768674",""
"2769197",""
"2769648","0"
"2773836",""
"2774074","3"
"2774935","6"
"2776608",""
"2777038",""
"2778157",""
"2778313","1"
"2778323",""
"2782960","1"
"2787600",""
"2788770",""
"2790632",""
"2790826","1"
"2792977",""
"2793206",""
"2794571","2"
"2796164",""
"2797087","1"
"2799243",""
"2799699","0"
"2808794","1"
"2809637",""
"2811780",""
"2813472","2"
"2814199",""
"2814900","2"
"2815397",""
"2815943",""
"2817539","1"
"2820223","8"
"2820957",""
"2823379","5"
"2824558",""
"2825251",""
"2830641","2"
"2830861",""
"2830953",""
"2835291",""
"2836070",""
"2837593","4"
"2843030",""
"2843618",""
"2843799","1"
"2845247",""
"2845719",""
"2850098","7"
"2851483","3"
"2852414","1"
"2855802","5"
"2857223","4"
"2858633","1"
"2859127","13"
"2862335","2"
"2862866","1"
"2863948","1"
"2865957","1"
"2866520",""
"2866950",""
"2869493",""
"2869880",""
"2871041",""
"2874889",""
"2876150",""
"2876895","3"
"2877203",""
"2879440",""
"2881222","1"
"2882814",""
"2884825","0"
"2885751",""
"2887736",""
"2887975",""
"2890542",""
"2890655",""
"2895433","5"
"2896373",""
"2896484",""
"2897128","1"
"2897587","3"
"2898249",""
"2903494",""
"2905158",""
"2906600",""
"2908284",""
"2909030",""
"2911123",""
"2911948",""
"2912750",""
"2914525","6"
"2914766",""
"2917395",""
"2917772","1"
"2918314",""
"2922691","1"
"2923591","1"
"2923763","0"
"2930160",""
"2930841",""
"2931089",""
"2932114",""
"2932287","0"
"2933067",""
"2941072",""
"2943751","1"
"2944065","2"
"2946749",""
"2947122","0"
"2947275",""
"2947725","1"
"2948648","1"
"2949236",""
"2951938",""
"2952539",""
"2961124",""
"2962263","10"
"2964581",""
"2965171",""
"2967818","3"
"2968546",""
"2972638","4"
"2975523","1"
"2980573","3"
"2980917","8"
"2981121","1"
"2986098",""
"2989279","7"
"2990484","1"
"2992704","1"
"2992855",""
"2993027","13"
"2993292","3"
"2996030","0"
"2999046","1"
"3002049",""
"3017674",""
"3019239","5"
"3022087",""
"3022185","4"
"3022907","2"
"3026858",""
"3033007","3"
"3035743",""
"3036284","1"
"3039273",""
"3040191",""
"3041680",""
"3049915","1"
"3050088",""
"3053567",""
"3053855","1"
"3054025",""
"3054862","2"
"3058757",""
"3059483","2"
"3061241","1"
"3061471",""
"3067909","2"
"3075885","1"
"3076277","0"
"3080134",""
"3081502",""
"3085760",""
"3088680",""
"3088857",""
"3089370",""
"3089380",""
"3090070","1"
"3090375","4"
"3092022","1"
"3093215","1"
"3093354",""
"3093450",""
"3099546",""
"3100508",""
"3103808","1"
"3104005",""
"3104704",""
"3107781",""
"3110353","1"
"3112699","3"
"3112874",""
"3113296","1"
"3113714",""
"3114372","1"
"3114997","1"
"3115054",""
"3115590",""
"3116205","3"
"3118661","2"
"3118741","1"
"3118876","5"
"3119519",""
"3121198",""
"3122617","1"
"3126072","165"
"3134394","3"
"3135828","1"
"3135946",""
"3136586",""
"3137381",""
"3137808",""
"3141077",""
"3144361",""
"3144751",""
"3147014",""
"3150375","1"
"3153155","4"
"3157501",""
"3157663","1"
"3158280",""
"3159483","0"
"3160933",""
"3166201","0"
"3169225",""
"3169896",""
"3170377","2"
"3173162",""
"3173739",""
"3176442","6"
"3176590","1"
"3180385",""
"3191040",""
"3191686",""
"3195826",""
"3196797",""
"3196970","1"
"3197321","7"
"3200360",""
"3201063",""
"3202520","3"
"3203477",""
"3204186",""
"3204551",""
"3204577",""
"3209422","1"
"3210880",""
"3213433","3"
"3214327",""
"3215109",""
"3217082",""
"3220546",""
"3220734",""
"3222341","3"
"3229536",""
"3237685",""
"3241494",""
"3243194",""
"3244048",""
"3244640",""
"3246101",""
"3247317","1"
"3248473",""
"3249158",""
"3254512",""
"3257404","2"
"3259025",""
"3259291","1"
"3266777",""
"3268139","1"
"3269617","3"
"3270703","1"
"3271712","3"
"3276294",""
"3276583","1"
"3276906","1"
"3277581",""
"3279950","1"
"3280992",""
"3281994",""
"3282560",""
"3284037",""
"3287821",""
"3289860","10"
"3290140",""
"3290851",""
"3291414",""
"3292058",""
"3296452","1"
"3298941",""
"3300399",""
"3303493",""
"3303961","2"
"3304363","0"
"3307654","1"
"3311081",""
"3317205",""
"3317731","1"
"3319007","1"
"3324798","0"
"3325912","1"
"3326102","1"
"3326726","1"
"3332272",""
"3334656",""
"3335341",""
"3340353","1"
"3340972","1"
"3342495",""
"3344242","2"
"3344786","1"
"3348238",""
"3350576","1"
"3352968",""
"3354810","2"
"3356705","1"
"3360987",""
"3364906",""
"3365729","1"
"3369771","1"
"3371057","1"
"3372460",""
"3372463",""
"3373844",""
"3373854","8"
"3374131",""
"3375498",""
"3376877",""
"3379123","1"
"3382433",""
"3383573","2"
"3384388","3"
"3384537","1"
"3385176",""
"3386197",""
"3387469",""
"3390280","6"
"3393339","1"
"3396264","6"
"3401200","1"
"3401674",""
"3402324",""
"3403488",""
"3406286","5"
"3407601","1"
"3407778","1"
"3411432","4"
"3413219",""
"3416010",""
"3416096",""
"3417294",""
"3417579","4"
"3419717",""
"3420652","2"
"3424752","1"
"3428750","9"
"3440114",""
"3441193","11"
"3441927",""
"3445910","2"
"3445988","2"
"3446201","1"
"3447691","1"
"3447990",""
"3450441","1"
"3454942",""
"3460559","1"
"3460995","1"
"3464698","1"
"3470210",""
"3470415","1"
"3473453","0"
"3473841","2"
"3476257","1"
"3482854","4"
"3483377",""
"3484022",""
"3485929",""
"3486471",""
"3487532",""
"3489859","1"
"3490220",""
"3491442",""
"3493217","0"
"3495612","1"
"3499348",""
"3500925",""
"3501010",""
"3501441",""
"3503023",""
"3507841",""
"3508432",""
"3509159",""
"3509676","1"
"3512165",""
"3515205","0"
"3517773","1"
"3520024",""
"3520639",""
"3529298","2"
"3529669","1"
"3529695","4"
"3531122",""
"3535800",""
"3536465","10"
"3540652","3"
"3541457","1"
"3542379",""
"3542579",""
"3542905",""
"3544484","1"
"3545281",""
"3547593",""
"3550763",""
"3551599","3"
"3557339","3"
"3557928","1"
"3558028",""
"3558842",""
"3559452","1"
"3559938","2"
"3560800",""
"3561742",""
"3564582","9"
"3565378","1"
"3565600","0"
"3566016","1"
"3566491",""
"3570208",""
"3570229",""
"3575160","12"
"3575773","1"
"3576673",""
"3584135",""
"3588465",""
"3589668",""
"3590391",""
"3590550",""
"3595037","1"
"3598129","0"
"3599442",""
"3603573",""
"3605994","1"
"3607682","1"
"3614059","4"
"3617015",""
"3617442",""
"3617542","1"
"3618788",""
"3621083",""
"3621358",""
"3623157",""
"3623470","1"
"3623972",""
"3624230","1"
"3624336",""
"3627036","1"
"3629131",""
"3642566","2"
"3644899","1"
"3645131","15"
"3645844",""
"3648417",""
"3649017",""
"3649189",""
"3652028","2"
"3653474","1"
"3655970",""
"3656993",""
"3661671",""
"3665078",""
"3666221",""
"3673189","1"
"3673596",""
"3676501",""
"3679736","1"
"3681122",""
"3684239","3"
"3684246",""
"3687244",""
"3687897",""
"3689871","1"
"3700459","36"
"3704145","1"
"3705611","1"
"3707137",""
"3707854","2"
"3714394","13"
"3718424","1"
"3719494",""
"3719792","2"
"3720054","1"
"3720872","1"
"3722257","1"
"3724612","2"
"3726841",""
"3727534","0"
"3728713",""
"3729726",""
"3731005",""
"3732693",""
"3732775","2"
"3733927",""
"3734363","1"
"3735092","1"
"3747200",""
"3750385","1"
"3751987",""
"3752736",""
"3756110",""
"3756462","1"
"3756899","1"
"3757901","1"
"3760792",""
"3762755",""
"3763304",""
"3766122","0"
"3766506",""
"3768463","10"
"3769339",""
"3771425","1"
"3771696","5"
"3773944","2"
"3774698",""
"3775453",""
"3776387",""
"3779912","1"
"3785258","27"
"3786681","0"
"3792669","1"
"3793135",""
"3795916",""
"3799546",""
"3801787","1"
"3807061","12"
"3807606","4"
"3808206",""
"3811370","1"
"3814198","2"
"3814969",""
"3814992","2"
"3815232","1"
"3818689",""
"3819481","1"
"3824924",""
"3826360",""
"3833416",""
"3833460","2"
"3836552",""
"3837154",""
"3837294","2"
"3839262","6"
"3844630","2"
"3846239","1"
"3846756",""
"3846980",""
"3849397",""
"3853127",""
"3857281",""
"3857519","0"
"3858236",""
"3859876",""
"3860655","1"
"3860946",""
"3862473",""
"3864013",""
"3873196","0"
"3877573",""
"3883006","18"
"3885793",""
"3889833","1"
"3890091","1"
"3894481",""
"3897770",""
"3900154",""
"3903495",""
"3904577",""
"3905027",""
"3909399","2"
"3912906",""
"3916266",""
"3916514","2"
"3917610","1"
"3918932","1"
"3919199","1"
"3920948","1"
"3921192",""
"3922767","2"
"3928060","1"
"3930426","1"
"3931690","1"
"3932605",""
"3934099",""
"3934360","1"
"3936497",""
"3937922",""
"3940273","1"
"3944286",""
"3945958",""
"3950846",""
"3955619",""
"3958196","0"
"3963814","1"
"3964666","2"
"3968310",""
"3971218","17"
"3973325","2"
"3974502",""
"3975481",""
"3985915","3"
"3992029",""
"3996243",""
"3999919","1"
"4002599",""
"4004225",""
"4007846","0"
"4008522",""
"4009887",""
"4010724","1"
"4016587",""
"4017089",""
"4017304",""
"4018174",""
"4018501",""
"4019121","1"
"4027518",""
"4029040",""
"4029603","2"
"4031617","4"
"4033872","1"
"4035668",""
"4038545",""
"4039338",""
"4042971",""
"4044073",""
"4044650","3"
"4045784",""
"4046302","0"
"4046977",""
"4047344",""
"4054804",""
"4057611",""
"4058639",""
"4059217",""
"4061044",""
"4062512",""
"4064003",""
"4065061",""
"4066783",""
"4067723",""
"4073445",""
"4080026",""
"4080742",""
"4082384","1"
"4082557",""
"4083112",""
"4083712","3"
"4087906","1"
"4091039","2"
"4092256",""
"4092751",""
"4093139","4"
"4101326",""
"4104057","2"
"4104292","2"
"4105610","2"
"4106052","3"
"4108286","0"
"4109173","1"
"4113776",""
"4114152",""
"4115349",""
"4118801","1"
"4121166","1"
"4121795",""
"4122893",""
"4124328","0"
"4125233","2"
"4126599","3"
"4128617",""
"4134105",""
"4134116",""
"4134145",""
"4136413",""
"4139921",""
"4140599",""
"4141900",""
"4142647",""
"4143967",""
"4146171","3"
"4147642",""
"4149669","4"
"4150880",""
"4156517",""
"4157806",""
"4160289","3"
"4161125",""
"4161401","2"
"4163353","1"
"4166594",""
"4166790",""
"4168387",""
"4170313",""
"4171059",""
"4172148",""
"4173107","2"
"4173720",""
"4173911",""
"4175256",""
"4177576",""
"4180010","1"
"4181847","1"
"4182006",""
"4185081",""
"4186552",""
"4187599","0"
"4193294",""
"4194242","1"
"4195494","2"
"4201259","5"
"4204844",""
"4204866",""
"4209139",""
"4209885",""
"4211986",""
"4214224","2"
"4216802",""
"4216852",""
"4217627",""
"4218264","2"
"4220965","0"
"4222242","2"
"4223151","1"
"4223530","1"
"4224692",""
"4225955",""
"4226701","2"
"4227214","1"
"4231024",""
"4231761",""
"4232007",""
"4232956",""
"4234130","5"
"4235693",""
"4241283",""
"4241668",""
"4244594",""
"4245505","0"
"4248720","1"
"4249650",""
"4249972",""
"4252963","1"
"4253027",""
"4253876",""
"4255007",""
"4256760",""
"4259676",""
"4260490",""
"4269399",""
"4271130","4"
"4272511",""
"4273791",""
"4278814",""
"4279171",""
"4282898",""
"4285892","1"
"4287174",""
"4288035",""
"4292632",""
"4293759",""
"4293850",""
"4293855",""
"4293986",""
"4294327","1"
"4298624",""
"4300302","1"
"4301134",""
"4303921","1"
"4304234","2"
"4310244",""
"4311710",""
"4312563","5"
"4313259",""
"4314851",""
"4316453",""
"4317612","4"
"4319777",""
"4319897",""
"4320895",""
"4321236",""
"4321303",""
"4321815",""
"4322678","4"
"4323369","11"
"4326199",""
"4326602",""
"4330880","0"
"4332603",""
"4334510","0"
"4335637","2"
"4336567","2"
"4338445","4"
"4338701",""
"4339201","8"
"4345315",""
"4346511","0"
"4346992","1"
"4348539","3"
"4349420",""
"4350095",""
"4350588","2"
"4356824",""
"4359340",""
"4360190",""
"4361231",""
"4361542",""
"4362692","1"
"4362934","1"
"4362983",""
"4364705",""
"4367733",""
"4369345",""
"4370079","1"
"4371264",""
"4373512",""
"4374182",""
"4375558",""
"4381703","1"
"4382769","2"
"4387084",""
"4389362",""
"4393762",""
"4398385",""
"4401193",""
"4411979",""
"4413411","1"
"4414384","1"
"4416399",""
"4416698","1"
"4417620",""
"4418367",""
"4421487",""
"4428202",""
"4433548","1"
"4433636","1"
"4434748",""
"4434838",""
"4438792","1"
"4439375","1"
"4439910",""
"4441462",""
"4447629","1"
"4448788",""
"4449310",""
"4452219",""
"4453593",""
"4456909",""
"4459152",""
"4460929",""
"4467634",""
"4472385",""
"4472783","1"
"4473732",""
"4474476",""
"4478143","1"
"4479201",""
"4479355",""
"4484531","1"
"4485475",""
"4485882","1"
"4489066",""
"4497460",""
"4498874",""
"4498976","1"
"4503321",""
"4508533","7"
"4508764","3"
"4509752","0"
"4509990",""
"4510421","6"
"4517962",""
"4518105","1"
"4520176",""
"4522384",""
"4525558","1"
"4527101","2"
"4527795","3"
"4530378",""
"4530525",""
"4539378","1"
"4539725",""
"4540420",""
"4542964",""
"4543774",""
"4548385",""
"4550333",""
"4555866",""
"4555962","1"
"4561249","3"
"4561764","15"
"4564568",""
"4565105","19"
"4569909",""
"4573411",""
"4575806",""
"4590629",""
"4591636",""
"4592141",""
"4594111",""
"4595056",""
"4599837",""
"4600609",""
"4606437",""
"4606505",""
"4607305",""
"4609305",""
"4612958","1"
"4613710",""
"4617103",""
"4617328","2"
"4620007",""
"4622947",""
"4624297",""
"4627098","1"
"4628521","23"
"4633367",""
"4633862","1"
"4640076",""
"4641198","2"
"4641513",""
"4643300",""
"4646157","6"
"4647528",""
"4648372","0"
"4651366","6"
"4653869",""
"4654251","1"
"4654536",""
"4658599","1"
"4659186",""
"4659196",""
"4661107","1"
"4663015",""
"4663971",""
"4671897",""
"4672584",""
"4680081","1"
"4684264",""
"4684427",""
"4685487","7"
