id,score
"1999840","24"
"2003395","9"
"2006534","15"
"2008349","0"
"2011386","1"
"2014135","5"
"2015389","1"
"2017587","27"
"2017904","4"
"2020705","1"
"2020737","0"
"2022871","1"
"2024153","0"
"2025763","6"
"2027451","0"
"2028145","-1"
"2034613","0"
"2034885","1"
"2044083","2"
"2044645","5"
"2051034","7"
"2051429","3"
"2053272","2"
"2053404","3"
"2055061","1"
"2055085","5"
"2055354","3"
"2055684","0"
"2064166","0"
"2064354","0"
"2067846","0"
"2067866","23"
"2067901","4"
"2073628","4"
"2074094","2"
"2078235","16"
"2078631","3"
"2078791","1"
"2078969","0"
"2087480","1"
"2095095","5"
"2096203","1"
"2099056","2"
"2099075","5"
"2099659","10"
"2100644","18"
"2101376","0"
"2104598","1"
"2105273","0"
"2105375","3"
"2105847","0"
"2107251","1"
"2107370","2"
"2108860","1"
"2110102","3"
"2110302","2"
"2115832","-1"
"2117747","99"
"2122489","2"
"2128036","5"
"2128387","1"
"2128494","3"
"2130605","1"
"2131646","5"
"2132105","10"
"2136443","0"
"2137588","2"
"2140716","27"
"2141029","53"
"2144385","8"
"2144531","3"
"2149475","1"
"2153184","2"
"2155792","1"
"2158410","1"
"2159317","1"
"2161988","4"
"2162945","5"
"2165448","7"
"2165607","0"
"2169793","0"
"2170324","-1"
"2172252","3"
"2176440","1"
"2178115","33"
"2179554","2"
"2181028","2"
"2182612","18"
"2184355","0"
"2184677","0"
"2186476","2"
"2186719","1"
"2187103","9"
"2189497","0"
"2191861","2"
"2200929","0"
"2203346","0"
"2203754","1"
"2203780","0"
"2204012","8"
"2207279","3"
"2207452","2"
"2216107","0"
"2223721","14"
"2225940","14"
"2226831","1"
"2227875","2"
"2237582","1"
"2241005","0"
"2243554","8"
"2254953","1"
"2255924","0"
"2256089","3"
"2256939","92"
"2258257","1"
"2264027","2"
"2267637","27"
"2270979","1"
"2278816","0"
"2279955","0"
"2282452","1"
"2285809","0"
"2286565","0"
"2287618","0"
"2288644","2"
"2301813","0"
"2303264","2"
"2306541","2"
"2307146","3"
"2307343","0"
"2312194","1"
"2312650","4"
"2313154","3"
"2316977","-1"
"2319908","3"
"2320503","6"
"2323458","11"
"2325463","3"
"2325736","2"
"2327007","2"
"2332553","5"
"2335944","5"
"2336633","1"
"2337250","0"
"2339915","3"
"2340555","0"
"2340964","0"
"2341141","2"
"2341724","1"
"2342430","3"
"2342730","1"
"2343030","1"
"2344472","1"
"2346558","10"
"2347012","2"
"2350102","8"
"2351147","3"
"2353294","1"
"2355226","0"
"2356983","0"
"2357750","3"
"2357907","2"
"2359005","0"
"2359430","0"
"2360845","1"
"2364273","27"
"2367643","2"
"2374303","1"
"2374581","0"
"2374811","3"
"2377887","7"
"2378983","1"
"2382410","8"
"2385592","2"
"2389910","1"
"2390224","0"
"2390934","6"
"2391903","1"
"2393614","1"
"2399269","11"
"2399660","10"
"2404808","0"
"2405353","32"
"2411410","29"
"2411619","3"
"2418332","1"
"2419704","3"
"2420222","5"
"2420323","0"
"2420865","3"
"2423338","1"
"2423433","0"
"2425328","4"
"2428146","4"
"2429056","40"
"2434616","0"
"2436424","13"
"2437170","2"
"2437496","1"
"2439355","2"
"2440460","2"
"2440550","0"
"2441882","0"
"2442849","-1"
"2446295","0"
"2449293","2"
"2450761","63"
"2452350","1"
"2453408","6"
"2453858","0"
"2454023","-1"
"2454192","11"
"2456584","0"
"2459838","0"
"2462475","0"
"2467195","0"
"2470185","10"
"2470744","2"
"2472211","13"
"2474310","1"
"2477459","1"
"2479684","7"
"2480705","2"
"2483011","6"
"2489193","0"
"2495378","1"
"2496005","4"
"2497404","1"
"2497720","6"
"2498164","1"
"2498845","2"
"2500024","0"
"2501525","9"
"2504137","0"
"2504407","1"
"2505703","1"
"2506367","3"
"2506652","0"
"2507145","2"
"2510683","0"
"2510704","2"
"2511240","1"
"2511315","31"
"2519880","5"
"2529048","0"
"2532272","6"
"2536769","3"
"2538078","2"
"2543140","11"
"2543725","8"
"2543751","0"
"2547514","10"
"2549214","57"
"2554870","2"
"2556914","1"
"2557964","2"
"2559162","1"
"2561414","0"
"2563635","1"
"2563964","1"
"2566388","3"
"2567683","11"
"2570901","0"
"2572603","4"
"2573332","12"
"2575547","2"
"2576468","2"
"2577995","0"
"2584279","0"
"2585712","2"
"2587503","0"
"2592700","9"
"2593655","1"
"2601373","1"
"2601916","0"
"2602427","2"
"2606049","2"
"2608789","3"
"2609036","2"
"2613045","5"
"2615554","8"
"2622856","5"
"2627647","1"
"2628972","5"
"2631265","10"
"2631429","0"
"2635381","0"
"2638129","3"
"2644262","3"
"2646384","0"
"2648509","0"
"2649696","0"
"2652239","0"
"2653334","1"
"2658136","1"
"2659081","-1"
"2660747","1"
"2666447","1"
"2676385","0"
"2677945","2"
"2678165","16"
"2678906","8"
"2680095","2"
"2686689","0"
"2686848","0"
"2689583","0"
"2691112","11"
"2692737","5"
"2692745","5"
"2693421","0"
"2694227","3"
"2695703","1"
"2695934","5"
"2696245","2"
"2696620","0"
"2702843","2"
"2705940","2"
"2707940","1"
"2709640","0"
"2710877","3"
"2719373","0"
"2721184","2"
"2721644","1"
"2725907","3"
"2727967","0"
"2727986","0"
"2729576","0"
"2730377","1"
"2735227","7"
"2735749","13"
"2736352","0"
"2736355","0"
"2740162","2"
"2743366","0"
"2744360","7"
"2745425","0"
"2746862","4"
"2748216","2"
"2748996","0"
"2749108","2"
"2755192","1"
"2758730","1"
"2760502","22"
"2760517","1"
"2763233","0"
"2765396","3"
"2767777","7"
"2768674","0"
"2769197","1"
"2769648","7"
"2773836","2"
"2774074","6"
"2774935","16"
"2776608","6"
"2777038","0"
"2778157","1"
"2778313","1"
"2778323","0"
"2782960","1"
"2787600","-7"
"2788770","3"
"2790632","3"
"2790826","3"
"2792977","1"
"2793206","4"
"2794571","2"
"2796164","2"
"2797087","3"
"2799243","4"
"2799699","1"
"2808794","7"
"2809637","2"
"2811780","1"
"2813472","5"
"2814199","1"
"2814900","11"
"2815397","1"
"2815943","1"
"2817539","6"
"2820223","11"
"2820957","1"
"2823379","11"
"2824558","0"
"2825251","4"
"2830641","4"
"2830861","0"
"2830953","-1"
"2835291","0"
"2836070","1"
"2837593","5"
"2843030","1"
"2843618","1"
"2843799","3"
"2845247","1"
"2845719","0"
"2850098","27"
"2851483","8"
"2852414","4"
"2855802","10"
"2857223","2"
"2858633","1"
"2859127","18"
"2862335","5"
"2862866","1"
"2863948","1"
"2865957","2"
"2866520","3"
"2866950","0"
"2869493","1"
"2869880","0"
"2871041","1"
"2874889","1"
"2876150","5"
"2876895","6"
"2877203","1"
"2879440","1"
"2881222","4"
"2882814","1"
"2884825","1"
"2885751","0"
"2887736","2"
"2887975","0"
"2890542","1"
"2890655","7"
"2895433","8"
"2896373","0"
"2896484","0"
"2897128","5"
"2897587","14"
"2898249","2"
"2903494","0"
"2905158","1"
"2906600","1"
"2908284","2"
"2909030","2"
"2911123","2"
"2911948","0"
"2912750","0"
"2914525","21"
"2914766","1"
"2917395","1"
"2917772","1"
"2918314","0"
"2922691","2"
"2923591","3"
"2923763","1"
"2930160","1"
"2930841","0"
"2931089","1"
"2932114","0"
"2932287","1"
"2933067","0"
"2941072","4"
"2943751","2"
"2944065","4"
"2946749","0"
"2947122","2"
"2947275","1"
"2947725","0"
"2948648","9"
"2949236","0"
"2951938","5"
"2952539","0"
"2961124","0"
"2962263","32"
"2964581","2"
"2965171","2"
"2967818","6"
"2968546","1"
"2972638","4"
"2975523","0"
"2980573","6"
"2980917","18"
"2981121","1"
"2986098","5"
"2989279","6"
"2990484","3"
"2992704","3"
"2992855","0"
"2993027","19"
"2993292","8"
"2996030","4"
"2999046","0"
"3002049","1"
"3017674","1"
"3019239","12"
"3022087","0"
"3022185","22"
"3022907","5"
"3026858","1"
"3033007","4"
"3035743","1"
"3036284","3"
"3039273","0"
"3040191","0"
"3041680","8"
"3049915","0"
"3050088","0"
"3053567","0"
"3053855","5"
"3054025","0"
"3054862","7"
"3058757","1"
"3059483","5"
"3061241","2"
"3061471","2"
"3067909","3"
"3075885","3"
"3076277","4"
"3080134","2"
"3081502","0"
"3085760","5"
"3088680","2"
"3088857","1"
"3089370","0"
"3089380","0"
"3090070","0"
"3090375","3"
"3092022","1"
"3093215","0"
"3093354","1"
"3093450","0"
"3099546","0"
"3100508","2"
"3103808","0"
"3104005","1"
"3104704","1"
"3107781","2"
"3110353","5"
"3112699","5"
"3112874","1"
"3113296","16"
"3113714","0"
"3114372","4"
"3114997","1"
"3115054","0"
"3115590","0"
"3116205","2"
"3118661","6"
"3118741","5"
"3118876","6"
"3119519","1"
"3121198","0"
"3122617","4"
"3126072","162"
"3134394","6"
"3135828","0"
"3135946","2"
"3136586","-1"
"3137381","1"
"3137808","0"
"3141077","1"
"3144361","0"
"3144751","2"
"3147014","10"
"3150375","6"
"3153155","7"
"3157501","0"
"3157663","1"
"3158280","6"
"3159483","3"
"3160933","2"
"3166201","3"
"3169225","0"
"3169896","0"
"3170377","1"
"3173162","3"
"3173739","1"
"3176442","2"
"3176590","6"
"3180385","2"
"3191040","0"
"3191686","0"
"3195826","1"
"3196797","1"
"3196970","1"
"3197321","15"
"3200360","2"
"3201063","1"
"3202520","16"
"3203477","1"
"3204186","3"
"3204551","1"
"3204577","1"
"3209422","0"
"3210880","0"
"3213433","6"
"3214327","2"
"3215109","3"
"3217082","1"
"3220546","0"
"3220734","2"
"3222341","8"
"3229536","2"
"3237685","0"
"3241494","0"
"3243194","3"
"3244048","-1"
"3244640","1"
"3246101","3"
"3247317","4"
"3248473","2"
"3249158","0"
"3254512","2"
"3257404","5"
"3259025","0"
"3259291","10"
"3266777","4"
"3268139","1"
"3269617","15"
"3270703","2"
"3271712","6"
"3276294","2"
"3276583","10"
"3276906","0"
"3277581","0"
"3279950","4"
"3280992","0"
"3281994","1"
"3282560","3"
"3284037","0"
"3287821","0"
"3289860","32"
"3290140","1"
"3290851","1"
"3291414","3"
"3292058","0"
"3296452","0"
"3298941","2"
"3300399","4"
"3303493","1"
"3303961","8"
"3304363","5"
"3307654","1"
"3311081","3"
"3317205","0"
"3317731","4"
"3319007","5"
"3324798","18"
"3325912","1"
"3326102","0"
"3326726","2"
"3332272","0"
"3334656","0"
"3335341","0"
"3340353","6"
"3340972","2"
"3342495","3"
"3344242","1"
"3344786","2"
"3348238","1"
"3350576","1"
"3352968","3"
"3354810","5"
"3356705","3"
"3360987","1"
"3364906","0"
"3365729","2"
"3369771","6"
"3371057","5"
"3372460","1"
"3372463","4"
"3373844","1"
"3373854","26"
"3374131","0"
"3375498","1"
"3376877","0"
"3379123","0"
"3382433","2"
"3383573","6"
"3384388","3"
"3384537","1"
"3385176","0"
"3386197","1"
"3387469","0"
"3390280","14"
"3393339","1"
"3396264","15"
"3401200","1"
"3401674","3"
"3402324","4"
"3403488","0"
"3406286","15"
"3407601","0"
"3407778","5"
"3411432","5"
"3413219","1"
"3416010","2"
"3416096","4"
"3417294","2"
"3417579","5"
"3419717","1"
"3420652","12"
"3424752","4"
"3428750","18"
"3440114","0"
"3441193","43"
"3441927","3"
"3445910","8"
"3445988","2"
"3446201","2"
"3447691","3"
"3447990","0"
"3450441","2"
"3454942","0"
"3460559","1"
"3460995","1"
"3464698","3"
"3470210","0"
"3470415","1"
"3473453","0"
"3473841","5"
"3476257","1"
"3482854","3"
"3483377","0"
"3484022","0"
"3485929","3"
"3486471","0"
"3487532","2"
"3489859","13"
"3490220","0"
"3491442","2"
"3493217","2"
"3495612","4"
"3499348","0"
"3500925","1"
"3501010","2"
"3501441","2"
"3503023","0"
"3507841","0"
"3508432","0"
"3509159","1"
"3509676","2"
"3512165","0"
"3515205","1"
"3517773","5"
"3520024","0"
"3520639","2"
"3529298","13"
"3529669","2"
"3529695","12"
"3531122","0"
"3535800","3"
"3536465","8"
"3540652","5"
"3541457","5"
"3542379","3"
"3542579","0"
"3542905","1"
"3544484","4"
"3545281","0"
"3547593","1"
"3550763","1"
"3551599","4"
"3557339","5"
"3557928","2"
"3558028","0"
"3558842","6"
"3559452","3"
"3559938","6"
"3560800","1"
"3561742","1"
"3564582","8"
"3565378","1"
"3565600","3"
"3566016","2"
"3566491","3"
"3570208","0"
"3570229","1"
"3575160","27"
"3575773","3"
"3576673","1"
"3584135","0"
"3588465","1"
"3589668","5"
"3590391","6"
"3590550","2"
"3595037","7"
"3598129","0"
"3599442","0"
"3603573","2"
"3605994","1"
"3607682","1"
"3614059","8"
"3617015","0"
"3617442","7"
"3617542","3"
"3618788","1"
"3621083","0"
"3621358","7"
"3623157","1"
"3623470","2"
"3623972","1"
"3624230","6"
"3624336","1"
"3627036","3"
"3629131","4"
"3642566","0"
"3644899","1"
"3645131","37"
"3645844","0"
"3648417","0"
"3649017","4"
"3649189","0"
"3652028","16"
"3653474","2"
"3655970","2"
"3656993","0"
"3661671","1"
"3665078","0"
"3666221","0"
"3673189","1"
"3673596","0"
"3676501","0"
"3679736","2"
"3681122","0"
"3684239","11"
"3684246","1"
"3687244","0"
"3687897","3"
"3689871","2"
"3700459","124"
"3704145","5"
"3705611","2"
"3707137","2"
"3707854","3"
"3714394","18"
"3718424","7"
"3719494","1"
"3719792","2"
"3720054","2"
"3720872","3"
"3722257","6"
"3724612","4"
"3726841","1"
"3727534","3"
"3728713","0"
"3729726","1"
"3731005","2"
"3732693","2"
"3732775","4"
"3733927","0"
"3734363","1"
"3735092","2"
"3747200","-2"
"3750385","8"
"3751987","1"
"3752736","0"
"3756110","4"
"3756462","3"
"3756899","9"
"3757901","1"
"3760792","4"
"3762755","1"
"3763304","0"
"3766122","5"
"3766506","1"
"3768463","6"
"3769339","1"
"3771425","1"
"3771696","34"
"3773944","7"
"3774698","0"
"3775453","1"
"3776387","1"
"3779912","2"
"3785258","48"
"3786681","0"
"3792669","1"
"3793135","0"
"3795916","2"
"3799546","0"
"3801787","1"
"3807061","27"
"3807606","29"
"3808206","3"
"3811370","1"
"3814198","3"
"3814969","0"
"3814992","1"
"3815232","8"
"3818689","0"
"3819481","1"
"3824924","0"
"3826360","1"
"3833416","0"
"3833460","4"
"3836552","0"
"3837154","0"
"3837294","7"
"3839262","13"
"3844630","4"
"3846239","0"
"3846756","2"
"3846980","0"
"3849397","2"
"3853127","1"
"3857281","3"
"3857519","0"
"3858236","1"
"3859876","2"
"3860655","5"
"3860946","1"
"3862473","0"
"3864013","4"
"3873196","0"
"3877573","2"
"3883006","86"
"3885793","2"
"3889833","6"
"3890091","3"
"3894481","2"
"3897770","0"
"3900154","0"
"3903495","0"
"3904577","2"
"3905027","0"
"3909399","1"
"3912906","1"
"3916266","1"
"3916514","4"
"3917610","5"
"3918932","1"
"3919199","1"
"3920948","1"
"3921192","0"
"3922767","1"
"3928060","0"
"3930426","2"
"3931690","1"
"3932605","0"
"3934099","1"
"3934360","1"
"3936497","2"
"3937922","8"
"3940273","3"
"3944286","0"
"3945958","0"
"3950846","0"
"3955619","2"
"3958196","1"
"3963814","4"
"3964666","1"
"3968310","3"
"3971218","31"
"3973325","1"
"3974502","0"
"3975481","2"
"3985915","8"
"3992029","3"
"3996243","2"
"3999919","4"
"4002599","0"
"4004225","0"
"4007846","5"
"4008522","3"
"4009887","5"
"4010724","2"
"4016587","0"
"4017089","0"
"4017304","1"
"4018174","9"
"4018501","5"
"4019121","1"
"4027518","1"
"4029040","1"
"4029603","3"
"4031617","5"
"4033872","1"
"4035668","0"
"4038545","0"
"4039338","1"
"4042971","0"
"4044073","0"
"4044650","1"
"4045784","2"
"4046302","-2"
"4046977","1"
"4047344","0"
"4054804","0"
"4057611","1"
"4058639","1"
"4059217","1"
"4061044","0"
"4062512","4"
"4064003","0"
"4065061","0"
"4066783","0"
"4067723","1"
"4073445","4"
"4080026","3"
"4080742","0"
"4082384","3"
"4082557","1"
"4083112","0"
"4083712","8"
"4087906","7"
"4091039","4"
"4092256","2"
"4092751","0"
"4093139","1"
"4101326","0"
"4104057","8"
"4104292","4"
"4105610","1"
"4106052","-1"
"4108286","1"
"4109173","2"
"4113776","3"
"4114152","1"
"4115349","1"
"4118801","2"
"4121166","8"
"4121795","1"
"4122893","1"
"4124328","3"
"4125233","2"
"4126599","5"
"4128617","0"
"4134105","0"
"4134116","2"
"4134145","0"
"4136413","3"
"4139921","1"
"4140599","2"
"4141900","1"
"4142647","1"
"4143967","2"
"4146171","5"
"4147642","0"
"4149669","28"
"4150880","2"
"4156517","0"
"4157806","0"
"4160289","4"
"4161125","0"
"4161401","1"
"4163353","2"
"4166594","0"
"4166790","1"
"4168387","0"
"4170313","0"
"4171059","1"
"4172148","0"
"4173107","3"
"4173720","0"
"4173911","0"
"4175256","0"
"4177576","5"
"4180010","2"
"4181847","11"
"4182006","0"
"4185081","1"
"4186552","1"
"4187599","6"
"4193294","3"
"4194242","5"
"4195494","10"
"4201259","7"
"4204844","2"
"4204866","1"
"4209139","8"
"4209885","0"
"4211986","0"
"4214224","8"
"4216802","0"
"4216852","0"
"4217627","0"
"4218264","0"
"4220965","7"
"4222242","4"
"4223151","6"
"4223530","4"
"4224692","2"
"4225955","2"
"4226701","7"
"4227214","0"
"4231024","8"
"4231761","0"
"4232007","2"
"4232956","0"
"4234130","14"
"4235693","5"
"4241283","1"
"4241668","1"
"4244594","1"
"4245505","3"
"4248720","3"
"4249650","0"
"4249972","1"
"4252963","2"
"4253027","0"
"4253876","1"
"4255007","1"
"4256760","3"
"4259676","1"
"4260490","2"
"4269399","2"
"4271130","14"
"4272511","0"
"4273791","0"
"4278814","0"
"4279171","0"
"4282898","1"
"4285892","7"
"4287174","0"
"4288035","0"
"4292632","0"
"4293759","2"
"4293850","3"
"4293855","0"
"4293986","0"
"4294327","4"
"4298624","0"
"4300302","6"
"4301134","0"
"4303921","1"
"4304234","2"
"4310244","3"
"4311710","0"
"4312563","13"
"4313259","1"
"4314851","0"
"4316453","0"
"4317612","4"
"4319777","2"
"4319897","1"
"4320895","4"
"4321236","0"
"4321303","-1"
"4321815","0"
"4322678","5"
"4323369","57"
"4326199","1"
"4326602","1"
"4330880","1"
"4332603","0"
"4334510","3"
"4335637","2"
"4336567","1"
"4338445","5"
"4338701","1"
"4339201","14"
"4345315","0"
"4346511","0"
"4346992","2"
"4348539","11"
"4349420","0"
"4350095","0"
"4350588","4"
"4356824","4"
"4359340","1"
"4360190","0"
"4361231","2"
"4361542","-1"
"4362692","0"
"4362934","2"
"4362983","3"
"4364705","1"
"4367733","2"
"4369345","0"
