id,owner_user_id
"1338645","40876"
"1339293","90025"
"1341690","72150"
"1344795","332525"
"1345755","86611"
"1352313","61628"
"1352588","9090"
"1352980","121112"
"1354610",""
"1354958","144123"
"1359771","90562"
"1360900","165809"
"1363452","81975"
"1372869","101662"
"1376035",""
"1379564","113718"
"1381335","9702"
"1383756","143030"
"1384050",""
"1385843","103532"
"1386684","169387"
"1390165","115139"
"1392023","161433"
"1393080","159385"
"1396967","84431"
"1397221","76322"
"1404183","2138"
"1407942","36"
"1409858","168441"
"1413320","161619"
"1413662","71436"
"1414072","170380"
"1414861",""
"1419169","51133"
"1423698","162400"
"1426861","173696"
"1427478","166748"
"1429335",""
"1432463","85140"
"1434714","174507"
"1435415","121112"
"1436465","166748"
"1437200","2658202"
"1437791","121859"
"1440810",""
"1443164","19410"
"1444731",""
"1446629","3799"
"1447499","169866"
"1449491","51841"
"1452029","176075"
"1454380","124935"
"1454450","7011"
"1456899",""
"1458099","162659"
"1459739","142233"
"1461604","104875"
"1462649","1694"
"1463009","166811"
"1463175","125075"
"1469841","104015"
"1473510","56952"
"1474052","59087"
"1474101",""
"1475442","102675"
"1480278","67476"
"1480452","19853"
"1481183","176248"
"1481382","81773"
"1487684","117469"
"1496121",""
"1498519","76682"
"1502799","78516"
"1504899","153354"
"1505489","19956"
"1518009",""
"1520976","27687"
"1525177","180783"
"1527301","28804"
"1530844","143253"
"1531637","154345"
"1533378","104998"
"1535326","153110"
"1538958","168418"
"1539983","4352"
"1540063",""
"1541476","180876"
"1541817","169210"
"1542457","39912"
"1545530","32836"
"1547562","173072"
"1549949","3561"
"1551997","22517"
"1554526","171406"
"1558863","188925"
"1560130","47645"
"1566045","15369"
"1570660","139412"
"1579663","177931"
"1580419","96823"
"1582161","77087"
"1583812","29752"
"1587540","283055"
"1598928","103999"
"1598932","189247"
"1599756","97651"
"1602375","193986"
"1607681","43626"
"1608370","182843"
"1608522","37119"
"1611756","104304"
"1622370","179717"
"1624087","196551"
"1625423","138585"
"1626069","145357"
"1631940","188064"
"1632183","197489"
"1640582","65187"
"1641231","165495"
"1650854","115983"
"1651616","65313"
"1657037","4985"
"1658328",""
"1660765","106114"
"1662016","12950"
"1663498","46975"
"1663740","17360"
"1664567","131327"
"1668268","148381"
"1673036","95844"
"1676593","105033"
"1678373",""
"1678543","56097"
"1679725","95844"
"1683649","2073701"
"1684975","169210"
"1691528","88898"
"1692149","95844"
"1694256","100066"
"1696009","198944"
"1698933","206562"
"1702602",""
"1705727","207524"
"1705849","33536"
"1714841","100894"
"1718388","190037"
"1718658","94990"
"1720014","30176"
"1721092","205031"
"1721112","9077"
"1722453","41613"
"1726462","94169"
"1727673","66725"
"1731802","147425"
"1732991","210866"
"1735344","3886"
"1735349","41661"
"1738779","208205"
"1739875","111133"
"1743607","212205"
"1743868","212205"
"1745472","212205"
"1745875","10080"
"1746973","100189"
"1747235","11410"
"1751408","39167"
"1751616","213248"
"1751896","213248"
"1752261","213316"
"1752998","12597"
"1753094","197767"
"1753790","213489"
"1754415","133584"
"1758631",""
"1765168","10738"
"1765351","110530"
"1765723","36680"
"1765733","210142"
"1766301","148011"
"1767790","86017"
"1768855","215243"
"1770890","150191"
"1773079","215766"
"1779617","216573"
"1780628","171461"
"1782309","216904"
"1785772","60655"
"1789298","143926"
"1791162","186537"
"1795305","178350"
"1796203","139459"
"1796410","218507"
"1800013","54420"
"1800423","211528"
"1802540","214602"
"1804416","34065"
"1805102","175027"
"1807864","103385"
"1811796","216313"
"1812086","160619"
"1813283","220568"
"1816832","185862"
"1818861","141282"
"1819122","197241"
"1822529","335036"
"1826566","218550"
"1828005","1246613"
"1838215","169651"
"1840090","95546"
"1840624","222072"
"1842738","195906"
"1845143","206760"
"1847364","48062"
"1849929","223387"
"1849972","225100"
"1850251","6432"
"1851528","139993"
"1856430","127213"
"1858229","188930"
"1858978","149813"
"1862036","226592"
"1863124","197998"
"1865741",""
"1870976","210920"
"1871418","157310"
"1871774","197241"
"1876076","139077"
"1878127","216287"
"1882266","86657"
"1883165",""
"1895326","5021"
"1899015","230985"
"1901091","230256"
"1903193","231594"
"1911697","385011"
"1911791",""
"1912693","57005"
"1914149","164184"
"1919852","233548"
"1920854","89744"
"1922399","51981"
"1922815","174868"
"1925052","74022"
"1930571","66753"
"1931871","190451"
"1933330","235174"
"1936694","188473"
"1938462","184234"
"1938801","168260"
"1944602","100189"
"1947177","216594"
"1955675","181961"
"1962825","238769"
"1962959","57005"
"1984186","67047"
"1984784","117859"
"1988469","161225"
"1989180","198514"
"1999086","177758"
"1999735","243224"
"1999781","243231"
"1999840","171461"
"2003395","213080"
"2006534","236750"
"2008349","244167"
"2011386","184862"
"2014135","28943"
"2015389","12597"
"2017587","199806"
"2017904","232495"
"2020705","18811"
"2020737","182492"
"2022871","40333"
"2024153","131718"
"2025763","100652"
"2027451","246327"
"2028145","20786"
"2034613","193814"
"2034885","245004"
"2044083","214071"
"2044645","335036"
"2051034","186359"
"2051429","214071"
"2053272","180430"
"2053404","249361"
"2055061","233427"
"2055085","41898"
"2055354","55007"
"2055684","302003"
"2064166","240751"
"2064354","240751"
"2067846","216743"
"2067866","86555"
"2067901","38522"
"2073628","27968"
"2074094","171134"
"2078235","83435"
"2078631","244183"
"2078791","250880"
"2078969","250880"
"2087480","215277"
"2095095","65763"
"2096203","228898"
"2099056","253270"
"2099075","254597"
"2099659",""
"2100644","105597"
"2101376","67808"
"2104598","105760"
"2105273","155245"
"2105375","122353"
"2105847","255355"
"2107251","215230"
"2107370","5691"
"2108860","23486"
"2110102","255884"
"2110302","445600"
"2115832","256533"
"2117747","81520"
"2122489","257314"
"2128036","206756"
"2128387","5363"
"2128494","240698"
"2130605","115382"
"2131646","258329"
"2132105","258388"
"2136443","250880"
"2137588","104304"
"2140716","259374"
"2141029","23072"
"2144385","205458"
"2144531","239333"
"2149475","260359"
"2153184","77449"
"2155792","210757"
"2158410","252370"
"2159317","231613"
"2161988","228665"
"2162945","261925"
"2165448","131718"
"2165607","238009"
"2169793","250880"
"2170324","216408"
"2172252","169274"
"2176440","66293"
"2178115","196561"
"2179554","231613"
"2181028","263956"
"2182612","80901"
"2184355","180258"
"2184677","209386"
"2186476","48705"
"2186719","145965"
"2187103","215969"
"2189497","236655"
"2191861","177651"
"2200929","266316"
"2203346","266316"
"2203754","266618"
"2203780","251733"
"2204012","259736"
"2207279","159434"
"2207452","16487"
"2216107","267724"
"2223721","58394"
"2225940","33080"
"2226831","92462"
"2227875","248168"
"2237582","265356"
"2241005","181575"
"2243554","90580"
"2254953","268850"
"2255924","6068"
"2256089","272219"
"2256939","18858"
"2258257","137317"
"2264027","229557"
"2267637","267424"
"2270979","257284"
"2278816","275009"
"2279955","275155"
"2282452","267272"
"2285809","275730"
"2286565",""
"2287618","68039"
"2288644","174655"
"2301813","188533"
"2303264","277768"
"2306541","217649"
"2307146","205930"
"2307343","207524"
"2312194","163998"
"2312650","119145"
"2313154",""
"2316977","192289"
"2319908","10289"
"2320503","157525"
"2323458","280018"
"2325463","64106"
"2325736","280287"
"2327007","20446"
"2332553","345738"
"2335944","155241"
"2336633","46011"
"2337250","246568"
"2339915","281156"
"2340555","207199"
"2340964","219985"
"2341141","138090"
"2341724","509243"
"2342430","216214"
"2342730","282161"
"2343030","225020"
"2344472","271178"
"2346558","243782"
"2347012","281321"
"2350102","257786"
"2351147","283055"
"2353294","240655"
"2355226","281156"
"2356983","3644960"
"2357750","224949"
"2357907","1771"
"2359005",""
"2359430","102420"
"2360845","247455"
"2364273","257942"
"2367643","118218"
"2374303","266316"
"2374581","255427"
"2374811","2773"
"2377887","242165"
"2378983","91020"
"2382410","12597"
"2385592","138860"
"2389910","152006"
"2390224","152006"
"2390934","287516"
"2391903","287652"
"2393614","285193"
"2399269","184046"
"2399660","11123"
"2404808","152006"
"2405353","111375"
"2411410","217163"
"2411619","289901"
"2418332","205360"
"2419704","196975"
"2420222","3488"
"2420323","290904"
"2420865","63761"
"2423338","128463"
"2423433","201453"
"2425328","237743"
"2428146","281265"
"2429056","291946"
"2434616","231721"
"2436424","161661"
"2437170","264074"
"2437496","54506"
"2439355","292762"
"2440460","13688"
"2440550","231721"
"2441882","293332"
"2442849","260080"
"2446295","293873"
"2449293","213159"
"2450761","291946"
"2452350","93040"
"2453408","39321"
"2453858","293674"
"2454023","293674"
"2454192","269037"
"2456584","287893"
"2459838","286618"
"2462475","278156"
"2467195",""
"2470185","154510"
"2470744",""
"2472211","296789"
"2474310","192767"
"2477459","249959"
"2479684","261903"
"2480705","268733"
"2483011","81947"
"2489193","298651"
"2495378","281465"
"2496005","292758"
"2497404","196420"
"2497720","192275"
"2498164","299666"
"2498845","269386"
"2500024","299666"
"2501525","2184"
"2504137","300374"
"2504407","258651"
"2505703","40120"
"2506367","300650"
"2506652","175992"
"2507145","264273"
"2510683","287316"
"2510704","187242"
"2511240","259227"
"2511315","226174"
"2519880","265374"
"2529048","1441651"
"2532272","303491"
"2536769","192480"
"2538078","304226"
"2543140","298852"
"2543725","179364"
"2543751","44232"
"2547514","280671"
"2549214","58394"
"2554870","715757"
"2556914","173552"
"2557964","161161"
"2559162","191723"
"2561414","207138"
"2563635","296649"
"2563964","134597"
"2566388","281619"
"2567683","201217"
"2570901","268107"
"2572603","196921"
"2573332","77466"
"2575547","152386"
"2576468","26349"
"2577995","148956"
"2584279","309948"
"2585712","298865"
"2587503","294974"
"2592700","23528"
"2593655","296460"
"2601373","57883"
"2601916","256108"
"2602427","86404"
"2606049","15136"
"2608789","66101"
"2609036","115988"
"2613045","130230"
"2615554","100240"
"2622856","80363"
"2627647","228370"
"2628972","295525"
"2631265","186586"
"2631429","184920"
"2635381","316222"
"2638129","68571"
"2644262","317334"
"2646384","300722"
"2648509","231613"
"2649696","246392"
"2652239","201387"
"2653334","187543"
"2658136","319175"
"2659081","297353"
"2660747","253050"
"2666447","280041"
"2676385","321445"
"2677945","274405"
"2678165","125601"
"2678906","119440"
"2680095","307926"
"2686689","239850"
"2686848","68105"
"2689583","300722"
"2691112","323215"
"2692737","58132"
"2692745","243456"
"2693421","323573"
"2694227","321612"
"2695703","205814"
"2695934","149100"
"2696245","243453"
"2696620","196146"
"2702843","243453"
"2705940","264565"
"2707940","262325"
"2709640","246550"
"2710877","325662"
"2719373","103489"
"2721184","168478"
"2721644","124121"
"2725907","315828"
"2727967","313237"
"2727986","327658"
"2729576","327867"
"2730377","184367"
"2735227","36777"
"2735749","140970"
"2736352","255699"
"2736355","264273"
"2740162","293487"
"2743366","20979"
"2744360","136141"
"2745425","317963"
"2746862","45077"
"2748216","283899"
"2748996","283899"
"2749108",""
"2755192","233542"
"2758730","291863"
"2760502","421924"
"2760517","283899"
"2763233","150225"
"2765396","330994"
"2767777","48552"
"2768674","249232"
"2769197","244374"
"2769648","239850"
"2773836","264273"
"2774074","136391"
"2774935","332055"
"2776608","172695"
"2777038","227042"
"2778157","294790"
"2778313","130288"
"2778323","185657"
"2782960","43615"
"2787600","240215"
"2788770","18505"
"2790632","308565"
"2790826","335631"
"2792977","308137"
"2793206","155725"
"2794571","253050"
"2796164","240410"
"2797087","181150"
"2799243","336808"
"2799699","129449"
"2808794","9021"
"2809637","184741"
"2811780","190108"
"2813472","139656"
"2814199","256324"
"2814900","71020"
"2815397","330036"
"2815943","237059"
"2817539","184427"
"2820223","71131"
"2820957","296964"
"2823379","76378"
"2824558","339957"
"2825251","237472"
"2830641","166811"
"2830861","277659"
"2830953","27290"
"2835291","341370"
"2836070","957953"
"2837593","126352"
"2843030","327672"
"2843618","342332"
"2843799","225808"
"2845247",""
"2845719","342615"
"2850098","343115"
"2851483","267269"
"2852414","127135"
"2855802","343826"
"2857223","319641"
"2858633","159401"
"2859127","344239"
"2862335","307260"
"2862866","189006"
"2863948","320168"
"2865957","345105"
"2866520",""
"2866950","159550"
"2869493","179168"
"2869880","116114"
"2871041",""
"2874889","122298"
"2876150","233452"
"2876895","105817"
"2877203","272404"
"2879440","257611"
"2881222","333733"
"2882814","217649"
"2884825","247750"
"2885751","115593"
"2887736","342626"
"2887975","208205"
"2890542","348114"
"2890655","257611"
"2895433","69742"
"2896373","249634"
"2896484","348873"
"2897128","806076"
"2897587","23643"
"2898249",""
"2903494","104698"
"2905158","218550"
"2906600","217223"
"2908284","303056"
"2909030","350398"
"2911123","350622"
"2911948","350622"
"2912750","200341"
"2914525","248521"
"2914766","380038"
"2917395","196844"
"2917772","312136"
"2918314","335935"
"2922691","283899"
"2923591","109097"
"2923763","107158"
"2930160","16460"
"2930841","316862"
"2931089","176742"
"2932114","80274"
"2932287","16460"
"2933067","131981"
"2941072","350622"
"2943751","194890"
"2944065","57588"
"2946749","354940"
"2947122","355033"
"2947275","319470"
"2947725","63235"
"2948648","346332"
"2949236","248700"
"2951938","333893"
"2952539","267892"
"2961124","38"
"2962263","118175"
"2964581","357278"
"2965171","357370"
"2967818","357694"
"2968546","9382"
"2972638","244250"
"2975523","63235"
"2980573","359202"
"2980917","231752"
"2981121","63235"
"2986098","147601"
"2989279","356827"
"2990484","356827"
"2992704","307926"
"2992855","157733"
"2993027","360771"
"2993292","72099"
"2996030","196874"
"2999046","63235"
"3002049","266618"
"3017674","227626"
"3019239","71422"
"3022087","139909"
"3022185","205024"
"3022907","270317"
"3026858","198004"
"3033007","364420"
"3035743","249634"
"3036284","339324"
"3039273","156144"
"3040191","359784"
"3041680","321792"
"3049915","359784"
"3050088","274080"
"3053567","117092"
"3053855","231002"
"3054025","350243"
"3054862","350243"
"3058757","298341"
"3059483","188357"
"3061241","286121"
"3061471","270317"
"3067909","286121"
"3075885","63235"
"3076277","945101"
"3080134","371620"
"3081502","134702"
"3085760","183471"
"3088680","364609"
"3088857","348233"
"3089370","275170"
"3089380","372676"
"3090070","63235"
"3090375","53788"
"3092022","373015"
"3093215","22621"
"3093354","372676"
"3093450","286121"
"3099546","349518"
"3100508","374046"
"3103808","139698"
"3104005","93311"
"3104704","374567"
"3107781","241445"
"3110353","101689"
"3112699","142102"
"3112874","139698"
"3113296","356286"
"3113714","27404"
"3114372","52888"
"3114997","375828"
"3115054","130164"
"3115590","293055"
"3116205","133611"
"3118661","376331"
"3118741",""
"3118876","285371"
"3119519","249634"
"3121198","266429"
"3122617","123592"
"3126072","377219"
"3134394","259095"
"3135828","375768"
"3135946","185292"
"3136586","375828"
"3137381","137787"
"3137808","280802"
"3141077","139698"
"3144361","343230"
"3144751","37558"
"3147014","193670"
"3150375","374476"
"3153155","343845"
"3157501","72721"
"3157663","253770"
"3158280","369113"
"3159483","381223"
"3160933","377617"
"3166201","382095"
"3169225","382409"
"3169896","56976"
"3170377","368599"
"3173162","239354"
"3173739","294078"
"3176442","193473"
"3176590","375867"
"3180385","238411"
"3191040","381051"
"3191686","188904"
"3195826","229666"
"3196797","385734"
"3196970","93311"
"3197321","2275"
"3200360","386184"
"3201063","274299"
"3202520","302988"
"3203477","386629"
"3204186","386706"
"3204551","396987"
"3204577","62449"
"3209422","387328"
"3210880","161161"
"3213433","119937"
"3214327","382275"
"3215109","377617"
"3217082","386184"
"3220546","1398627"
"3220734","368599"
"3222341","52751"
"3229536","190578"
"3237685","389222"
"3241494","302988"
"3243194","240613"
"3244048","388905"
"3244640","378827"
"3246101","231957"
"3247317","381957"
"3248473","629438"
"3249158","335974"
"3254512","261970"
"3257404","18309"
"3259025","153112"
"3259291","57907"
"3266777","214997"
"3268139","368599"
"3269617","284685"
"3270703","298104"
"3271712","271166"
"3276294","244308"
"3276583","143378"
"3276906","220268"
"3277581","391162"
"3279950","255710"
"3280992","356387"
"3281994","395056"
"3282560","229144"
"3284037","192663"
"3287821","396522"
"3289860","344877"
"3290140","70603"
"3290851","91631"
"3291414","1990514"
"3292058","113197"
"3296452","51695"
"3298941","397903"
"3300399","380691"
"3303493","187686"
"3303961","214296"
"3304363","310525"
"3307654","270293"
"3311081","345282"
"3317205","291678"
"3317731","257217"
"3319007","97154"
"3324798","144983"
"3325912","240443"
"3326102","395254"
"3326726","380224"
"3332272","401929"
"3334656","25077"
"3335341","248889"
"3340353","315427"
"3340972","322111"
"3342495","403239"
"3344242","81277"
"3344786","373370"
"3348238","1491425"
"3350576","384430"
"3352968","404515"
"3354810","404722"
"3356705","236888"
"3360987","240071"
"3364906","401383"
"3365729","191808"
"3369771","57868"
"3371057","246776"
"3372460","406817"
"3372463","386817"
"3373844","406963"
"3373854","344286"
"3374131","401383"
"3375498","5274"
"3376877","376089"
"3379123","185973"
"3382433","265152"
"3383573","406136"
"3384388","320926"
"3384537","389082"
"3385176","196420"
"3386197","85649"
"3387469","408595"
"3390280","315998"
"3393339","127880"
"3396264","358464"
"3401200","295921"
"3401674","410252"
"3402324","389002"
"3403488","140899"
"3406286","68473"
"3407601","290164"
"3407778","411043"
"3411432","54064"
"3413219","376147"
"3416010","390847"
"3416096","356437"
"3417294","16012"
"3417579","369797"
"3419717","335036"
"3420652","402098"
"3424752","413154"
"3428750","413585"
"3440114","312646"
"3441193","66623"
"3441927","409976"
"3445910","286254"
"3445988","149080"
"3446201","449070"
"3447691","57428"
"3447990","380836"
"3450441","416246"
"3454942","350622"
"3460559","400925"
"3460995","405978"
"3464698","756597"
"3470210","267406"
"3470415","413191"
"3473453","38753"
"3473841","186133"
"3476257","312627"
"3482854",""
"3483377","311348"
"3484022","420459"
"3485929","394838"
"3486471","336600"
"3487532","352636"
"3489859","17174"
"3490220","421301"
"3491442","480213"
"3493217","324277"
"3495612","74842"
"3499348","250474"
"3500925","444875"
"3501010","137229"
"3501441","311764"
"3503023","386817"
"3507841","170365"
"3508432","393328"
"3509159","143443"
"3509676","130060"
"3512165","423975"
"3515205","71998"
"3517773","10784"
"3520024","49560"
"3520639","336402"
"3529298","341144"
"3529669","19712"
"3529695","1726192"
"3531122","426358"
"3535800","424706"
"3536465","382485"
"3540652","417882"
"3541457","275095"
"3542379","278799"
"3542579","427764"
"3542905","421636"
"3544484","7850"
"3545281","385816"
"3547593","428413"
"3550763","98494"
"3551599","378874"
"3557339","135786"
"3557928","385571"
"3558028","429708"
"3558842","259541"
"3559452","195125"
"3559938","58456"
"3560800","396133"
"3561742","382412"
"3564582","311906"
"3565378","395886"
"3565600","430631"
"3566016","267587"
"3566491","311122"
"3570208","190657"
"3570229","420556"
"3575160","332019"
"3575773","390198"
"3576673","420556"
"3584135","432911"
"3588465","257733"
"3589668","415973"
"3590391","63377"
"3590550","382412"
"3595037","225808"
"3598129","129202"
"3599442","342391"
"3603573","182875"
"3605994","330843"
"3607682","168502"
"3614059","435223"
"3617015","117069"
"3617442","5058"
"3617542","436888"
"3618788","243542"
"3621083","75761"
"3621358","132910"
"3623157","321352"
"3623470","442003"
"3623972","330843"
"3624230","436830"
"3624336","437631"
"3627036","392730"
"3629131","409976"
"3642566","439623"
"3644899","439883"
"3645131","418291"
"3645844","388458"
"3648417",""
"3649017","715757"
"3649189","256825"
"3652028","104002"
"3653474","184600"
"3655970","54506"
"3656993","351637"
"3661671","441741"
"3665078","374133"
"3666221","296460"
"3673189","242769"
"3673596","384150"
"3676501","429199"
"3679736","348183"
"3681122","190857"
"3684239","14637"
"3684246","466444"
"3687244","59941"
"3687897","28804"
"3689871","357198"
"3700459","97248"
"3704145","348202"
"3705611","231536"
"3707137","447103"
"3707854","414521"
"3714394","388269"
"3718424","234435"
"3719494","446647"
"3719792","97901"
"3720054","444410"
"3720872","442132"
"3722257","340760"
"3724612","438868"
"3726841","132769"
"3727534","449615"
"3728713","47775"
"3729726","438422"
"3731005","450032"
"3732693","283430"
"3732775","281504"
"3733927","320018"
"3734363","358980"
"3735092","393135"
"3747200","254850"
"3750385","312943"
"3751987","348202"
"3752736","355434"
"3756110","450132"
"3756462","453347"
"3756899","453378"
"3757901","323071"
"3760792","328397"
"3762755","323210"
"3763304","47278"
"3766122","454623"
"3766506","352241"
"3768463","28641"
"3769339","226619"
"3771425",""
"3771696","90263"
"3773944","446793"
"3774698","455700"
"3775453","305818"
"3776387","437977"
"3779912","412137"
"3785258","284405"
"3786681","355434"
"3792669","279608"
"3793135","307598"
"3795916","420489"
"3799546","319381"
"3801787","451410"
"3807061","189416"
"3807606","454472"
"3808206","124257"
"3811370","213076"
"3814198","460758"
"3814969","427135"
"3814992","223843"
"3815232","355682"
"3818689","453548"
"3819481","460901"
"3824924","462135"
"3826360","436945"
"3833416","164933"
"3833460","432477"
"3836552","422427"
"3837154","463605"
"3837294","286872"
"3839262","6068"
"3844630",""
"3846239","348796"
"3846756","464728"
"3846980","62122"
"3849397","465105"
"3853127","390234"
"3857281","160604"
"3857519","466066"
"3858236","147937"
"3859876","184908"
"3860655","466412"
"3860946","449332"
"3862473","385469"
"3864013","458723"
"3873196","257635"
"3877573","252948"
"3883006","469246"
"3885793","374052"
"3889833","318611"
"3890091","154137"
"3894481","243480"
"3897770","271976"
"3900154","417882"
"3903495","320018"
"3904577","108869"
"3905027","131140"
"3909399","388458"
"3912906","207752"
"3916266","473500"
"3916514","473522"
"3917610","115988"
"3918932","410102"
"3919199","144773"
"3920948","169965"
"3921192","386236"
"3922767","474330"
"3928060","101823"
"3930426","5274"
"3931690","65912"
"3932605","192048"
"3934099","475840"
"3934360","1424421"
"3936497","225499"
"3937922","300370"
"3940273","423728"
"3944286","200477"
"3945958","214892"
"3950846","161570"
"3955619","298479"
"3958196","479179"
"3963814","207305"
"3964666","339428"
"3968310","480451"
"3971218","27938"
"3973325","101823"
"3974502","481211"
"3975481","381917"
"3985915","259989"
"3992029","483470"
"3996243","81892"
"3999919","405874"
"4002599","115781"
"4004225","263929"
"4007846","197342"
"4008522","12089"
"4009887","459764"
"4010724","485883"
"4016587","302642"
"4017089","486714"
"4017304","486731"
"4018174","372364"
"4018501","1178669"
"4019121","459179"
"4027518","346744"
"4029040","393144"
"4029603","374885"
"4031617","316300"
"4033872","432809"
"4035668","313421"
"4038545","426860"
"4039338","482096"
"4042971","331393"
"4044073","90571"
"4044650","238052"
"4045784","483631"
"4046302","417882"
"4046977","490582"
"4047344","208827"
"4054804","491630"
