Id,ParentId,OwnerUserId
"155292","73878","118737"
"135045","73276","118978"
"137557","137551","118978"
"137598","137592","118978"
"137717","137714","118978"
"135471","135468","119008"
"140311","140266","119175"
"141135","141133","119175"
"141373","141365","119175"
"134726","134490","119198"
"145194","32761","119271"
"158389","158266","119417"
"132884","129923","119427"
"133006","106288","119427"
"133446","133433","119427"
"134969","134967","119427"
"135764","135761","119427"
"162954","162920","120442"
"132916","131708","120471"
"133092","126255","120668"
"133093","133091","120668"
"221668","58570","120672"
"141893","141324","120725"
"154885","74656","120770"
"133638","133626","120812"
"133655","133652","120812"
"133865","133861","120812"
"134565","134562","120812"
"133196","133191","120818"
"133380","133369","120983"
"133376","133369","120986"
"133535","133456","121127"
"139447","139408","121141"
"140091","140088","121141"
"140146","140138","121141"
"141006","141000","121141"
"141166","141157","121141"
"141230","141228","121141"
"142466","142457","121141"
"142467","142465","121141"
"142472","142453","121141"
"143610","130442","121141"
"143612","103140","121141"
"148951","148947","121141"
"149039","149024","121141"
"149042","149035","121141"
"155766","155754","121141"
"136094","136091","121266"
"137669","137667","121272"
"133856","133456","121411"
"160749","160747","121491"
"133961","133942","121515"
"134051","131750","121587"
"154693","154685","121813"
"134275","134272","121824"
"134292","134272","121853"
"134682","134676","121894"
"134693","134690","121894"
"134698","134694","121894"
"135028","135025","121894"
"135233","135218","121894"
"139441","139406","121894"
"141796","141792","121894"
"144103","144102","121894"
"145038","123351","121894"
"145644","145633","121894"
"146707","146703","121894"
"147003","147002","121894"
"147608","147605","121894"
"148861","148852","121894"
"152325","115832","121894"
"153844","153842","121894"
"154215","154214","121894"
"154442","154440","121894"
"159442","159397","121894"
"169131","145130","121963"
"169670","126502","121963"
"134662","134660","122008"
"166023","143993","122041"
"134663","20147","122070"
"134699","134694","122070"
"134785","94885","122070"
"135162","135155","122105"
"134550","13862","122107"
"150156","150096","122202"
"137161","19524","122221"
"135390","131386","122281"
"135404","130292","122281"
"154484","154482","122317"
"134915","134913","122442"
"147132","147111","122524"
"147152","147139","122524"
"167466","167276","122717"
"146196","146034","122718"
"154841","154837","122862"
"154846","154840","122862"
"154852","154828","122862"
"155174","154235","122862"
"167592","48139","122866"
"135377","135290","122900"
"135414","90842","122945"
"135573","135561","123097"
"167446","167401","123148"
"140938","140349","123361"
"141019","141018","123361"
"141351","141350","123361"
"142720","142711","123361"
"144503","144500","123361"
"166103","166101","123462"
"145508","145503","123473"
"141142","141138","123514"
"143970","143966","123514"
"144075","144066","123514"
"144572","144541","123514"
"145929","145909","123514"
"136044","136038","123562"
"145245","144743","123648"
"136344","136306","123786"
"136679","136647","123786"
"197448","120711","123786"
"137314","137242","124220"
"140191","140185","124345"
"140351","140349","124345"
"141235","126392","124345"
"144013","144012","124345"
"138285","138278","124490"
"136937","136914","124529"
"151239","151238","124572"
"137247","137242","124705"
"137466","137441","124735"
"137173","137133","124818"
"144304","143261","124818"
"137222","137214","124865"
"141732","141729","124865"
"137261","126591","124896"
"137264","137255","124896"
"139690","139685","125067"
"139729","139712","125067"
"140015","140013","125067"
"139108","139105","125085"
"138182","138168","125102"
"146161","146139","125102"
"146762","146759","125102"
"142239","142218","125167"
"145980","145967","125176"
"146072","146069","125176"
"146171","146169","125176"
"146210","146208","125176"
"146305","146304","125176"
"146859","146855","125176"
"147339","147337","125176"
"149180","149178","125176"
"149835","149833","125176"
"157440","157434","125176"
"158050","158047","125176"
"158109","158106","125176"
"162321","162316","125176"
"143656","143618","125423"
"137772","114685","125463"
"137331","65153","125495"
"137860","137855","125585"
"142304","142127","125612"
"138322","138305","125626"
"138398","138385","125626"
"139852","139547","125626"
"157403","83001","125633"
"138162","137334","125891"
"138201","137514","125923"
"138202","135581","125923"
"138630","138011","125980"
"138331","138305","126043"
"138347","138305","126055"
"149748","149734","126064"
"139409","139408","126208"
"138526","21137","126215"
"151364","151238","126219"
"141169","141157","126227"
"154826","151877","126408"
"138883","127655","126572"
"140536","140535","126594"
"140690","140684","126594"
"139014","139012","126687"
"139057","115467","126687"
"139849","139847","126695"
"139175","24044","126875"
"141102","141101","126881"
"140513","140479","126922"
"140516","139991","126922"
"155876","155875","126981"
"159793","159787","126981"
"140360","140349","127051"
"140561","140490","127056"
"140623","140621","127056"
"141897","141896","127056"
"160880","160874","127075"
"161331","161328","127075"
"162807","162803","127075"
"162927","162920","127075"
"139450","104738","127135"
"139453","138819","127138"
"152189","152180","127145"
"153350","153343","127145"
"192256","19949","127145"
"139553","96999","127277"
"140145","140050","127368"
"151379","121571","127368"
"151485","77532","127368"
"175169","46997","127595"
"141234","141228","127606"
"142508","142506","127606"
"172159","152719","127671"
"141168","141157","127728"
"141179","141000","127748"
"141180","136872","127748"
"141187","141185","127748"
"141198","141196","127748"
"141771","141324","127748"
"142324","141733","127748"
"142564","142496","127748"
"143053","143007","127837"
"153943","153923","127837"
"142568","142561","127868"
"142669","141733","127868"
"148003","147942","127868"
"150028","150026","127868"
"151995","151993","127868"
"154275","154235","127868"
"140506","140490","127878"
"140555","140013","127878"
"140608","135979","127878"
"140918","140888","127878"
