id,activity_time
"14629363","0"
"14633179","95"
"14635119","4250"
"14636780","44"
"14639879","226"
"14642550","452"
"14646029","421443"
"14648680","16"
"14649077","290"
"14650256","483"
"14657612","1309"
"14658175","91"
"14658441","84"
"14661027","11"
"14661034","12"
"14661036","2630089"
"14661681","28"
"14667632","312315"
"14667951","1009963"
"14669157","0"
"14670068","154"
"14676138","26"
"14676705","11"
"14677913","348333"
"14678388","2"
"14678549","12"
"14679575","223295"
"14680901","21"
"14683792","11511"
"14685410","122936"
"14685425","533"
"14686935","20"
"14687568","115"
"14688392","60"
"14691781","960"
"14694704","61"
"14694952","2"
"14699710","591"
"14700487","30"
"14704121","0"
"14710208","1792950"
"14713572","39"
"14715805","935"
"14716450","9"
"14717339","18470"
"14718355","2811061"
"14719733","128"
"14723264","34"
"14723404","865"
"14724380","988"
"14727874","58"
"14734243","2558674"
"14734758","3001212"
"14735819","1553"
"14736002","31"
"14737359","78"
"14739709","30"
"14743057","3881"
"14745403","47"
"14750373","7756"
"14753159","44"
"14753906","4521"
"14755002","5"
"14761109","5"
"14764241","40"
"14766108","2965362"
"14767354","15"
"14775208","74"
"14775312","865374"
"14777956","50"
"14780818","3235327"
"14783469","8"
"14784703","23"
"14784795","3526"
"14786190","18"
"14789850","124413"
"14792928","5"
"14797230","81"
"14800399","787460"
"14802212","23"
"14803603","0"
"14808535","53"
"14809068","484475"
"14811359","27"
"14812349","9004"
"14812430","79"
"14812520","1984"
"14813750","340"
"14814490","12622"
"14816431","14"
"14821577","49"
"14830514","19"
"14830568","4"
"14834060","80"
"14837687","178"
"14838526","26"
"14839413","1048003"
"14841053","12"
"14842593","477"
"14843296","28"
"14844304","1050919"
"14845149","15"
"14846284","7"
"14847466","355120"
"14848532","677"
"14848660","2139071"
"14850701","276"
"14850862","9"
"14851101","3481"
"14853277","3230262"
"14853601","84003"
"14856175","18"
"14859353","2131875"
"14862853","965979"
"14866235","16"
"14868786","44"
"14869200","2310"
"14869355","63"
"14874675","54"
"14875526","40828"
"14878817","9"
"14881984","16"
"14884253","57"
"14887494","602285"
"14889415","30484"
"14899749","26"
"14900398","15"
"14905452","19"
"14905917","2780869"
"14906905","445"
"14907581","3371029"
"14909074","10577"
"14909188","508661"
"14910348","2606337"
"14914871","32"
"14916013","1189"
"14918039","830"
"14919553","27"
"14920587","4059"
"14932033","345"
"14937158","3794183"
"14940160","45"
"14941035","1"
"14950241","699662"
"14951517","17"
"14951887","2"
"14955417","354230"
"14955851","131"
"14961466","202997"
"14962022","15"
"14965082","1360"
"14965239","12"
"14966016","28"
"14966754","2027294"
"14967275","46"
"14969289","31"
"14970601","921"
"14971083","27"
"14972095","586"
"14978522","50"
"14978693","333971"
"14986608","7449"
"14988315","170"
"14989787","2"
"14997469","19"
"14999685","1339009"
"15007349","26"
"15011158","79838"
"15013719","3"
"15014078","117916"
"15014428","0"
"15014777","135"
"15015382","460"
"15019801","898539"
"15020320","422102"
"15020371","0"
"15021304","3718377"
"15023449","26"
"15024102","14816"
"15027191","97"
"15027192","2952003"
"15030622","101"
"15032297","282"
"15032507","239167"
"15034177","4"
"15035722","2781"
"15040964","1476581"
"15046105","11"
"15046547","45"
"15048427","1004508"
"15048580","725"
"15053621","8"
"15059782","206671"
"15060323","1840"
"15067223","226"
"15067547","119"
"15069853","1235722"
"15077702","232"
"15077982","1067"
"15079309","777"
"15079658","902"
"15081549","164"
"15081572","0"
"15081873","3602"
"15089804","574"
"15090575","2936073"
"15096039","10"
"15098360","51"
"15098569","11"
"15100504","3"
"15108032","773251"
"15111997","5"
"15112138","18"
"15114588","301"
"15116615","8457"
"15118427","195"
"15119841","1561209"
"15120735","1246"
"15123780","37"
"15123963","1390178"
"15125891","200"
"15127227","5"
"15129709","8500"
"15131073","24"
"15133224","14"
"15139305","3191125"
"15141047","203079"
"15142349","58"
"15142507","127873"
"15146696","1057"
"15150348","360125"
"15151842","372"
"15152258","67"
"15160049","28"
"15161323","11"
"15162289","18"
"15168436","7"
"15168868","5"
"15169472","17"
"15170459","94267"
"15170881","82"
"15171140","304499"
"15171855","19"
"15178123","597"
"15178857","2058916"
"15181552","18"
"15182579","2854"
"15197281","121984"
"15201783","44"
"15202974","1295090"
"15212856","15"
"15215440","10725"
"15215717","5"
"15216959","628108"
"15231760","13"
"15231896","6"
"15233536","2"
"15236338","127"
"15239020","32"
"15241168","0"
"15245001","39382"
"15251414","402688"
"15251670","320585"
"15251805","78"
"15254069","2806"
"15254909","35"
"15255553","16"
"15256462","604892"
"15259396","12"
"15261542","16"
"15262145","761094"
"15263017","35"
"15263759","1168740"
"15263891","609"
"15264845","2418511"
"15265248","178"
"15269680","311546"
"15272817","125"
"15278965","101"
"15279317","13"
"15282490","8"
"15285008","2266158"
"15287917","1086"
"15288832","7429"
"15289471","13"
"15289662","49"
"15293515","1077868"
"15293563","445"
"15296376","2029113"
"15300292","86"
"15304103","14"
"15304930","19"
"15306223","212"
"15310282","4646"
"15312516","29"
"15313714","2122852"
"15315492","363129"
"15315809","13500"
"15322439","56"
"15324016","15"
"15326873","1050"
"15327476","43"
"15329531","12"
"15331990","861529"
"15333215","13186"
"15335424","116610"
"15336968","185929"
"15337374","754"
"15342090","8"
"15342524","194"
"15343736","0"
"15345336","3860557"
"15347156","68"
"15351076","412793"
"15353636","561"
"15356935","27387"
"15357495","236766"
"15359221","67"
"15364337","325132"
"15364993","19"
"15367400","1005"
"15368187","748657"
"15368468","1117432"
"15368567","3429957"
"15370549","43"
"15372242","102"
"15375304","14"
"15378352","99"
"15382799","34"
"15383784","147"
"15385397","56"
"15388740","13"
"15389235","1522"
"15390313","1308"
"15391582","6328"
"15396422","22"
"15398556","394"
"15399882","0"
"15400290","0"
"15402426","16"
"15414094","4"
"15416869","5758"
"15421976","916"
"15424228","11"
"15429433","26"
"15431615","3"
"15431827","44749"
"15434067","1469"
"15442046","120947"
"15451578","95"
"15452816","1374566"
"15453125","70"
"15453877","25"
"15456990","869260"
"15459634","2226"
"15462482","39"
"15464560","0"
"15464621","30"
"15470457","7"
"15473042","3737153"
"15474591","133524"
"15479253","11"
"15481797","43"
"15482979","8"
"15484018","23"
"15484241","18"
"15486204","20"
"15492021","4029"
"15494930","26"
"15495004","11"
"15496051","3532286"
"15499319","18"
"15500349","58887"
"15501407","38"
"15501861","1844735"
"15509829","13"
"15510354","3467916"
"15511174","2"
"15512429","323667"
"15512549","500"
"15518957","250"
"15521233","1233"
"15522364","35"
"15525940","1202852"
"15531279","1228420"
"15534654","30"
"15536003","1037678"
"15536207","0"
"15537457","57"
"15538556","37"
"15542896","49"
"15543521","46483"
"15544238","64"
"15554514","1170"
"15560318","26"
"15560814","479"
"15561027","729201"
"15562385","526"
"15565533","377315"
"15565868","31"
"15567382","44"
"15569364","105"
"15570725","1661766"
"15575434","58"
"15579228","986240"
"15582410","155"
"15583069","624"
"15583074","0"
"15587271","191"
"15589841","2625"
"15595347","49"
"15597622","8"
"15599990","0"
"15601964","104"
"15604099","2195"
"15604965","58"
"15611481","9986"
"15611672","23"
"15612157","1604057"
"15613858","0"
"15627939","1930"
"15629889","68"
"15630321","306034"
"15632884","58"
"15634346","31"
"15635180","1194449"
"15639814","34"
"15646705","4484"
"15649900","964"
"15650550","1454"
"15653261","20"
"15654484","17"
"15659832","1529"
"15660889","17"
"15665006","6281"
"15665775","5422"
"15666545","2"
"15667544","11"
"15670678","11"
"15671954","1369"
"15672399","391"
"15672477","9764"
"15674422","110264"
"15676725","108"
"15681545","0"
"15681739","8"
"15683432","13885"
"15685129","1022897"
"15685988","8"
"15690392","37"
"15692126","40420"
"15692489","384212"
"15693420","15"
"15694109","44"
"15698095","123"
"15698203","85"
"15698328","62"
"15701289","140"
"15705489","900"
"15708980","62"
"15709582","1297"
"15710071","394"
"15713811","5"
"15713877","66"
"15714072","248"
"15714371","12"
"15715032","437243"
"15715463","8"
"15718025","81217"
"15718398","139"
"15718581","1338"
"15721182","22"
"15721250","419946"
"15723516","29"
"15723749","1158"
"15731052","23"
"15734400","0"
"15736071","1385"
"15737461","100"
"15737943","19"
"15738157","4"
"15740374","88"
"15740587","475737"
"15746125","38"
"15747400","30"
"15750332","6"
"15751179","517"
"15752457","823"
"15752675","3"
"15756016","957048"
"15756403","32"
"15760735","25"
"15761643","26"
"15765699","180"
"15768141","237"
"15768730","17"
"15778572","2836258"
"15781574","1657185"
"15783724","19142"
"15788912","1765910"
"15789571","14"
"15791784","14342"
"15792237","3402512"
"15794678","28"
"15796347","719"
"15798056","835"
"15798088","535"
"15802746","277"
"15803487","87"
"15807291","643629"
"15807425","730110"
"15813314","14"
"15816472","114"
"15816602","3371329"
"15816695","2315461"
"15824554","295"
"15825572","3063525"
"15825752","967385"
"15826425","64"
"15828593","19"
"15831936","20"
"15838494","12988"
"15839871","681804"
"15840186","1"
"15843444","30"
"15844783","31"
"15845707","17"
"15847106","1726009"
"15849862","1352"
"15850685","23"
"15851246","62"
"15852010","970930"
"15852459","22"
"15857784","251081"
"15858777","8"
"15859667","64"
"15862569","39"
"15863178","6"
"15866128","43237"
"15869071","7"
"15869913","23070"
"15870354","118"
"15870762","36"
"15871423","1666204"
"15874775","2102372"
"15874802","3592097"
"15877040","27"
"15881594","2745915"
"15883883","6"
"15883978","2493"
"15888723","2242"
"15888789","211689"
"15892003","1834806"
"15894144","22"
"15894330","23"
"15896887","38"
"15896898","7"
"15898106","362929"
"15899970","2257703"
"15900085","46"
"15903448","0"
"15905838","420091"
"15910444","73"
"15911978","14"
"15911988","61"
"15915920","8"
"15919983","339871"
"15927307","3236082"
"15928928","13"
"15930057","12"
"15933675","43"
"15935969","1117"
"15936725","1137275"
"15936873","401"
"15938198","10"
"15943813","104"
"15945216","2698861"
"15950637","58"
"15952357","81882"
"15953630","0"
"15956821","522113"
"15960380","1001"
"15962282","12"
"15963134","106083"
"15965826","19"
"15970414","12"
"15972696","911961"
"15974792","1592463"
"15982928","3235837"
"15986558","295967"
"15989618","3732208"
"15990820","2737838"
"15991380","1727544"
"15994348","7"
"15997552","3719"
"15997807","19"
"15998008","2628724"
"16000855","44"
"16001832","2703678"
"16005667","1478861"
"16005710","57"
"16005950","32"
"16006520","4"
"16006799","136719"
"16007223","101"
"16010262","37"
"16011355","2"
"16017528","965"
"16019651","7"
"16019830","910133"
"16020803","0"
"16022897","1497031"
"16023422","3"
"16024341","53"
"16026339","286"
"16029059","8517"
"16030176","21"
"16031442","97"
"16032090","76"
"16032938","3237690"
"16036222","25"
"16038730","32"
"16039621","371"
"16045046","814"
"16049069","313"
"16052940","720822"
"16063414","140344"
"16066718","8"
"16067427","783292"
"16068971","50"
"16080215","16"
"16083818","23"
"16084991","64"
"16085286","2743202"
"16090928","15"
"16092206","1410778"
"16092893","130358"
"16093689","14"
"16095948","2724904"
"16096685","1681"
"16098665","55"
"16098843","84416"
"16099994","2182133"
"16100339","489548"
"16103763","349945"
"16106127","2067868"
"16108994","0"
"16110773","730"
"16112136","38"
"16114617","16"
"16115807","35"
"16116913","12"
"16122790","7"
"16124004","52"
"16125244","1244924"
"16125965","21"
"16128696","7"
"16130289","68"
"16130315","9875"
"16133642","23"
"16143195","193"
"16144572","15542"
"16145638","14"
"16148378","20474"
"16153369","0"
"16154305","279496"
"16155188","45792"
"16161014","7"
"16161162","117"
"16161750","19"
"16162526","176089"
"16163029","124436"
"16171540","2065986"
"16173274","24"
"16173973","0"
"16175516","570"
"16183869","19"
"16186580","3"
"16193967","18"
"16194375","3"
"16196883","26"
"16203841","1057385"
"16205080","17"
"16205263","164"
"16205296","45"
"16205588","1006"
"16210408","160555"
"16213172","4"
"16216447","240892"
"16217912","4697"
"16222763","2669"
"16223360","18"
"16224589","1"
"16225095","948069"
"16225700","200989"
"16226155","2601968"
"16227514","8"
"16227680","29"
"16230863","223"
"16237736","429"
"16241486","23"
"16242660","7"
"16243057","385"
"16247412","175014"
"16248979","19"
"16249482","335570"
"16256083","109"
"16258585","20"
"16260121","1021"
"16261917","0"
"16263956","24"
"16264839","8"
"16267715","7341"
"16268964","44"
"16269118","1906079"
"16270170","6"
"16274068","0"
"16277713","29"
"16280025","256703"
"16281369","233"
"16288936","31"
"16291449","22"
"16294216","437"
"16294674","3375"
"16296138","17782"
"16298846","17"
"16303733","10"
"16307696","3730505"
"16308403","19"
"16309747","39"
"16310830","31"
"16311034","629"
"16312197","464"
"16312398","244"
"16313546","10"
"16316606","11109"
"16319467","38"
"16320548","1110"
"16321903","7"
"16322067","1509889"
"16322351","81"
"16324445","210"
"16329048","262164"
"16329432","15"
"16329650","33"
"16330115","16"
"16333153","17"
"16333662","246"
"16336681","30"
"16337265","687"
"16338276","164093"
"16338458","46"
"16338726","1459"
"16339347","20259"
"16339819","86"
"16341048","1363421"
"16342384","1284"
"16343574","26"
"16344829","95"
"16346571","69"
"16347126","1018680"
"16348329","261"
"16348839","23"
"16353088","0"
"16354137","1241"
"16355031","9"
"16358447","2001364"
"16362556","2825"
"16366561","15"
"16369911","20"
"16371226","37920"
"16372546","10"
"16378293","8"
"16378883","509"
"16384784","12"
"16385543","373"
"16387890","9"
"16395249","70"
"16397854","3286600"
"16398674","4560"
"16399596","2937717"
"16400683","571317"
"16401993","22031"
"16406420","717"
"16409145","3"
"16410096","0"
"16410281","3012757"
"16417873","540"
"16419402","25009"
"16420383","14844"
"16423030","9"
"16425113","25"
"16435888","4"
"16438048","175"
"16440991","18"
"16442201","1521892"
"16445791","466"
"16446857","6"
"16451676","48"
"16452346","0"
"16455133","71"
"16460513","807076"
"16460575","4"
"16466354","2"
"16468126","57055"
"16468312","1162066"
"16474581","98"
"16474608","5151"
"16474624","2337"
"16475503","737"
"16475765","2085196"
"16478966","56"
"16479541","4639"
"16481717","47"
"16482806","17"
"16489623","55"
"16493185","0"
"16495240","0"
"16499554","39"
"16499581","2"
"16501880","32"
"16503004","1418922"
"16506579","351"
"16507373","125"
"16509732","17"
"16514071","133"
"16524150","17"
"16528825","330571"
"16530177","3802960"
"16532154","29"
"16533697","53"
"16534277","1952064"
"16534654","85"
"16535882","3"
"16546124","3"
"16546288","89"
"16546577","1473169"
"16547315","1036444"
"16551664","48"
"16554849","3811012"
"16556201","661672"
"16556955","449"
"16557785","5"
"16563843","981710"
"16564998","17"
"16565561","19221"
"16566780","158"
"16572245","34"
"16572655","63"
"16575150","32"
"16578911","354"
"16579219","0"
"16581220","343301"
"16590776","155"
"16591117","31"
"16593964","240639"
"16595159","62"
"16596085","14"
"16596153","2332369"
"16598161","633313"
"16598353","251"
"16598693","44"
"16598895","372"
"16602031","16349"
"16602053","32"
"16603685","10"
"16604878","24582"
"16608873","1"
"16609902","115"
"16612346","32"
"16613491","4454"
"16615440","79"
"16616498","299"
"16625769","20"
"16628259","69"
"16628759","1544634"
"16629662","13"
"16631469","23"
"16634372","105"
"16636226","2063227"
"16637593","4"
"16641584","43"
"16645008","43"
"16647851","20"
"16649688","3"
"16650726","31"
"16654583","1074156"
"16655826","7"
"16656493","1611"
"16660066","62"
"16660489","145195"
"16661242","212"
"16661665","10"
"16661886","1170744"
"16663574","860694"
"16663728","7"
"16664789","4"
"16666051","108"
"16666865","927499"
"16667600","375"
"16668399","464"
"16673615","105"
"16680976","3"
"16682904","322"
"16684874","13"
"16685684","20"
"16687197","251"
"16687794","20364"
"16688489","482"
"16688745","4036"
"16690749","232696"
"16691291","0"
"16692242","9"
"16697361","203521"
"16698567","153"
"16698785","319821"
"16704238","158"
"16706780","187"
"16707535","4430"
"16708291","1930"
"16709476","619340"
"16710130","450479"
"16711261","8048"
"16711620","78"
"16714318","1653265"
"16720198","71"
"16723788","625"
"16726822","233"
"16727606","9"
"16729664","1967"
"16730326","124"
"16730997","28"
"16731115","3726634"
"16731883","26740"
"16739528","3"
"16744111","128"
"16745616","14"
"16746166","0"
"16746250","7"
"16749100","33"
"16752179","237"
"16752812","0"
"16755113","718"
"16759516","55987"
"16759868","344891"
"16760723","78"
"16763384","27"
"16765538","316"
"16766381","15857"
"16769074","1447478"
"16777210","28"
"16779986","23"
"16780937","3107021"
"16782161","0"
"16788481","28"
"16789422","222"
"16789443","1709"
"16793612","9"
"16798734","1933751"
"16802295","214399"
"16805529","294"
"16806704","182583"
"16807576","3763893"
"16807735","3741394"
"16810722","2706"
"16812817","15"
"16813893","39"
"16814077","2158706"
"16817585","0"
"16817616","46"
"16821384","21"
"16824413","424659"
"16824708","1387"
"16829358","1742"
"16836396","0"
"16845499","99"
"16846686","150544"
"16847224","629"
"16848359","906366"
"16849996","144"
"16853630","766346"
"16853665","917729"
"16856975","4"
"16864709","1216327"
"16870550","15"
"16872178","570057"
"16873522","154054"
"16873788","0"
"16873999","4"
"16874417","487"
"16875805","273"
"16876100","33"
"16884366","151"
"16885016","186"
"16888371","19"
"16890512","21848"
"16894182","181254"
"16898754","185201"
"16899517","397114"
"16901907","11"
"16903097","35"
"16904241","2042"
"16904417","3382"
"16905744","687"
"16906347","860840"
"16906815","1189"
"16907076","11"
"16907151","134"
"16907190","29"
"16911559","2284980"
"16912496","5"
"16912872","100"
"16913418","365"
"16915470","7"
"16919653","113"
"16919830","544726"
"16920446","266"
"16921063","40"
"16923051","13"
"16926119","9"
"16927649","15"
"16928381","522"
"16928765","0"
"16930032","480332"
"16932222","570"
"16932782","223"
"16935616","2256827"
"16938491","964"
"16939109","54"
"16943910","0"
"16944048","2592987"
"16948057","587169"
"16951684","29"
"16952569","213819"
"16954100","76"
"16960938","225"
"16969248","1996997"
"16970628","319"
"16970865","862"
"16971234","647993"
"16973756","145"
"16974668","1647749"
"16979107","15"
"16983494","3842"
"16984188","280"
"16986091","4226"
"16987432","921"
"16990638","12"
"16990719","12"
"16996228","7"
"16999911","54"
"17003523","813242"
"17008358","0"
"17009809","66"
"17014535","0"
"17016531","175"
"17017534","171434"
"17021110","310"
"17025181","191966"
"17033177","566701"
"17040176","53"
"17043116","158"
"17045561","19976"
"17048761","7"
"17049769","21"
"17055491","254969"
"17057178","476"
"17057327","110"
"17059362","12939"
"17061918","1140394"
"17069351","6641"
"17072034","17"
"17072967","23"
"17076202","314"
"17077907","2"
"17080482","855"
"17080807","6"
"17082626","16"
"17083971","183110"
"17085373","4"
"17091898","1374"
"17091929","57539"
"17093542","182"
"17095291","503724"
"17096026","852260"
"17098095","25"
"17109243","74"
"17110909","41"
"17118060","305"
"17118727","1302"
"17119439","37"
"17121042","55"
"17121395","10"
"17125978","2109"
"17127955","0"
"17128596","20285"
"17134899","67"
"17137902","5"
"17141146","263"
"17141863","273344"
"17150389","0"
"17150549","78"
"17151364","1497"
"17153138","0"
"17154231","39218"
"17154478","740303"
"17158217","3023179"
"17159548","209"
"17159563","256"
"17166495","102"
"17168976","52"
"17174022","10"
"17176221","22"
"17184045","6"
"17185897","1735"
"17186464","19"
"17188259","55298"
"17189440","20"
"17189501","3458"
"17190703","259150"
"17195362","8820"
"17197052","30"
"17201921","3"
"17202332","28"
"17204001","7"
"17205044","9"
"17208108","309174"
"17209146","8635"
"17209380","1"
"17215314","322656"
"17216526","1077"
"17224298","3181360"
"17231948","176"
"17235212","22"
"17238422","250622"
"17239406","0"
"17240025","15"
"17241913","0"
"17244701","194"
"17248680","3734777"
"17249260","300"
"17252365","216449"
"17252441","7"
"17253002","440"
"17255741","18"
"17260831","3271"
"17261447","13"
"17265887","3240"
"17268485","52224"
"17272150","51"
"17272474","324127"
"17272983","6"
"17278890","23102"
"17288882","0"
"17289010","2"
"17291602","88366"
"17304845","29874"
"17311239","277"
"17311427","471590"
"17311733","2503"
"17319686","982255"
"17324599","1376"
"17328886","28"
"17329952","759611"
"17330214","619170"
"17331563","228684"
"17333862","7"
"17335756","2151670"
"17336723","149"
"17337712","64"
"17339002","341902"
"17344270","7182"
"17344974","10083"
"17349588","898344"
"17349606","1407"
"17356298","735605"
"17356570","19"
"17356704","446"
"17357039","0"
"17358274","22721"
"17359047","1227263"
"17360488","1843030"
"17365355","152"
"17369141","642925"
"17369162","217023"
"17373120","10"
"17373255","124"
"17373366","23031"
"17374439","600"
"17374577","13"
"17379936","2553202"
"17380544","89"
"17381803","30"
"17382984","34486"
"17383268","37050"
"17385947","6"
"17386947","2028"
"17392537","127"
"17393412","67"
"17394880","353"
"17396328","93"
"17398096","0"
"17398796","532"
"17400519","27"
"17406327","3701506"
"17406710","4649"
"17408947","16"
"17412273","319385"
"17414146","8"
"17417215","295"
"17418450","385395"
"17419639","303"
"17424588","4215"
"17426983","0"
"17431057","2540767"
"17431851","202"
"17432242","452022"
"17432349","1230"
"17432354","922"
"17433466","11"
"17435656","718"
"17448103","142"
"17449516","11"
"17450605","236134"
"17451016","183"
"17452246","423190"
"17452907","0"
"17458330","11"
"17458994","9"
"17459752","30"
"17461993","122"
"17462957","10"
"17468691","31"
"17470108","62"
"17473942","1784"
"17474311","40"
"17474825","1077"
"17480075","7"
"17480639","1477"
"17482125","190250"
"17486579","24967"
"17488014","1"
"17490195","14487"
"17491538","4241"
"17492839","161"
"17493131","33"
"17499578","1393377"
"17502809","13"
"17503283","12135"
"17503335","4"
"17503654","23"
"17506379","218"
"17507415","10"
"17507551","2061"
"17508161","46"
"17514038","33"
"17516708","11"
"17519030","584503"
"17530074","100"
"17531297","570"
"17531919","13899"
"17531973","1286"
"17533014","112"
"17534055","37"
"17537562","280"
"17539209","48"
"17543975","1318368"
"17545356","729960"
"17546134","2733"
"17548721","2901348"
"17550753","21"
"17553629","151"
"17555204","0"
"17555735","1239"
"17557454","18"
"17558634","3602010"
"17559473","839844"
"17560274","1060"
"17565103","63"
"17568748","1"
"17572043","0"
"17572414","289"
"17573394","1"
"17579489","111"
"17581936","1307377"
"17582298","821"
"17583336","162"
"17583836","88"
"17584924","8"
"17591772","585"
"17591858","151"
"17595797","22"
"17598213","2558391"
"17601724","40875"
"17607701","3233901"
"17610464","1783234"
"17612406","624"
"17614401","322558"
"17615507","3183243"
"17620687","26"
"17624482","47528"
"17629137","9"
"17630892","8339"
"17636117","14"
"17638238","284"
"17641726","11106"
"17642433","2275411"
"17644216","114"
"17644222","174"
"17644346","833"
"17645571","2579"
"17650803","25"
"17652172","34"
"17654995","345628"
"17655787","4290"
"17664814","73"
"17669762","59"
"17671114","530274"
"17671513","10"
"17673193","1046049"
"17673446","124"
"17675187","1022749"
"17675523","21"
"17677343","716649"
"17678985","30"
"17682635","1235937"
"17683179","99"
"17686766","77"
"17689909","426"
"17690610","526"
"17691790","168"
"17700710","1211070"
"17701492","17"
"17702932","393215"
"17703003","62"
"17703103","1148"
"17718854","19"
"17723011","5"
"17730545","3"
"17733581","59"
"17733968","52"
"17734281","6"
"17734625","89"
"17758734","318265"
"17761650","1287"
"17763857","0"
"17765342","283"
"17775101","728677"
"17777909","1778155"
"17778061","17"
"17778077","770064"
"17778983","81637"
"17785760","20794"
"17786811","89"
"17790630","5418"
"17791065","28"
"17793420","121777"
"17796178","22"
"17799156","30"
"17802680","463"
"17803180","8"
"17804797","507"
"17805004","521"
"17805103","1137588"
"17805127","2967"
"17806601","1762"
"17807147","21"
"17816777","132"
"17817423","0"
"17818473","32"
"17818975","12"
"17819091","18705"
"17821139","16"
"17824717","111"
"17827490","631"
"17827941","259875"
"17830342","3187"
"17834600","18"
"17834950","10"
"17835568","62274"
"17839508","2"
"17839930","1087000"
"17848025","92"
"17853933","677249"
"17854602","0"
"17855203","904794"
"17855662","96"
"17856152","1376"
"17865498","1196"
"17868423","147"
"17870208","12"
"17880122","2"
"17881620","225"
"17885233","38"
"17885537","10"
"17892184","95872"
"17894903","1381099"
"17899328","1354"
"17904014","324"
"17907567","23"
"17909212","374"
"17910342","70"
"17911599","0"
"17911620","21"
"17912172","125"
"17912785","33"
"17913774","861"
"17914424","2382"
"17914976","426"
"17916530","145"
"17920335","1983001"
"17924176","128"
"17925713","215"
"17926901","3108575"
"17928895","51833"
"17937014","0"
"17937340","272"
"17937746","22"
"17940811","2549104"
"17942480","145424"
"17948525","2517198"
"17955240","642"
"17955635","1731"
"17956499","19207"
"17963190","13"
"17963868","42"
"17964602","0"
"17965911","1330"
"17967515","24329"
"17969035","4583"
"17969249","132"
"17971641","838725"
"17975959","17048"
"17977606","157"
"17981908","801"
"17983690","947"
"17988308","52139"
"17998518","1931099"
"17999112","12"
"18002086","2848046"
"18004803","6"
"18005891","30087"
"18009156","15"
"18011991","1"
"18013172","1179"
"18022958","1351271"
"18031217","2380421"
"18032544","78"
"18034029","21"
"18034725","26"
"18036619","24"
"18039310","515"
"18041978","236808"
"18043898","1192"
"18044635","16"
"18044762","1329"
"18045185","8544"
"18047171","2577761"
"18048662","989511"
"18050192","38"
"18054059","3107883"
"18055634","126"
"18065001","1890486"
"18065285","1042"
"18067504","20"
"18084503","238"
"18084568","1430983"
"18085989","21"
"18087356","68"
"18087510","3300941"
"18088271","2388778"
"18088308","3520088"
"18088743","0"
"18091665","24"
"18097527","9276"
"18101629","2270889"
"18102514","84"
"18103166","6"
"18105634","1290320"
"18107147","5"
"18107480","1543735"
"18112551","1435"
"18115583","10602"
"18116581","86"
"18119449","29"
"18120016","67"
"18120391","37"
"18122499","28"
"18125070","13"
"18128361","2011251"
"18132475","44"
"18134224","35"
"18135508","1083"
"18137226","19"
"18139323","1457911"
"18143260","39"
"18143916","868158"
"18149191","974722"
"18150920","57"
"18153113","0"
"18155665","76"
"18157869","203"
"18160250","1656"
"18166650","36"
"18168230","511688"
"18170980","13"
"18171769","2216"
"18172797","12"
"18176832","706"
"18177564","55"
"18178445","509231"
"18179026","1062"
"18180138","1690158"
"18180587","33"
"18185983","0"
"18196153","3"
"18196401","54"
"18196440","3296740"
"18196640","946"
"18196845","750376"
"18202365","2988"
"18202845","353"
"18213065","2942"
"18214186","8"
"18214780","19970"
"18220292","883003"
"18221980","1103902"
"18226485","57"
"18228185","18"
"18229395","12706"
"18232840","15"
"18233408","51578"
"18234669","53"
"18234782","12"
"18235617","112"
"18235780","127"
"18237748","22"
"18237770","4413"
"18238870","83356"
"18242925","7048"
"18243884","113"
"18244047","12"
"18245319","5"
"18250416","11"
"18250546","3"
"18251010","2103025"
"18252452","8563"
"18253638","13"
"18254186","111"
"18256233","57"
"18259883","4800"
"18260643","10"
"18270739","3965"
"18272383","20"
"18273785","137"
"18275775","8"
"18280209","2511273"
"18284899","4144"
"18287336","1757490"
"18288432","1228"
"18288461","17"
"18295225","2840388"
"18297352","84"
"18299472","17685"
"18304822","837"
"18307146","390776"
"18308815","31"
"18310080","0"
"18313341","584"
"18313998","0"
"18320659","7"
"18324452","7"
"18325131","129"
"18326403","302135"
"18326593","526"
"18328291","241"
"18332481","85"
"18333503","11"
"18335162","1229724"
"18336699","3010171"
"18337805","0"
"18337833","1199"
"18345777","18263"
"18347347","1444703"
"18348049","3572734"
"18357956","137"
"18361568","160"
"18364435","0"
"18365164","1545008"
"18368422","4"
"18370188","70"
"18373000","276"
"18375668","215"
"18376415","1289138"
"18386502","902724"
"18393571","352155"
"18396985","343"
"18398843","514066"
"18399071","12"
"18399686","96938"
"18409677","433"
"18419028","111"
"18421891","45"
"18422802","64"
"18423822","968"
"18426736","21531"
"18427485","155945"
"18428391","318"
"18428987","12"
"18436974","532271"
"18443808","1049"
"18446719","2277992"
"18451593","130"
"18455021","588"
"18455597","3"
"18455995","21"
"18457030","204"
"18462959","1493"
"18463028","160"
"18463109","522629"
"18470685","2161"
"18472943","3075451"
"18473094","7"
"18476547","2"
"18478097","14"
"18480441","56"
"18485982","343831"
"18486576","1478684"
"18488800","2839"
"18489944","17"
"18493781","11"
"18503993","397"
"18506793","53"
"18506898","70"
"18510171","49"
"18510315","0"
"18512150","954551"
"18513346","0"
"18515380","1551"
"18524316","278750"
"18524692","2898919"
"18525453","89"
"18526808","793526"
"18532322","36"
"18533186","16281"
