id,view_count
"34088","8897"
"34096","2526"
"34136","1872"
"34312","5966"
"34427","13748"
"34498","1869"
"34562","8938"
"34606","165"
"34635","710"
"34655","33178"
"34676","313"
"34804","13407"
"34805","1575"
"34850","199"
"34909","4979"
"34986","1180"
"35060","163"
"35061","1554"
"35075","1790"
"35155","511"
"35317","4418"
"35356","3104"
"35369","3392"
"35395","1118"
"35420","5551"
"35515","2064"
"35591","641"
"35652","2975"
"35712","1191"
"35758","2161"
"35773","36589"
"35803","2557"
"35845","972"
"35883","4334"
"35904","3150"
"35944","951"
"36447","17161"
"36475","4677"
"36484","321"
"36538","23579"
"36565","137"
"36616","6685"
"36668","12166"
"36769","1893"
"36849","6580"
"36934","1897"
"37362","3685"
"37484","710"
"37749","57649"
"37832","4242"
"37921","6068"
"37937","1406"
"37980","2184"
"38070","13726"
"38131","422"
"38192","5337"
"38199","2210"
"38395","5145"
"38406","7965"
"38490","1068"
"38509","1930"
"38519","471"
"38550","962"
"38580","2529"
"38705","891"
"38801","16492"
"38880","184"
"38893","5878"
"39050","44"
"39054","4117"
"39303","412"
"39468","2392"
"39608","3521"
"39671","136"
"39735","772"
"39736","704"
"39818","1021"
"39889","1217"
"39897","1124"
"39898","487"
"39995","2781"
"40074","2114"
"40170","1071"
"40257","9318"
"40330","3134"
"40427","385"
"40453","822"
"40715","1170"
"40784","4108"
"40811","2302"
"40904","1397"
"41050","154"
"41170","21628"
"41207","1905"
"41290","1714"
"41401","104"
"41410","887"
"41411","1247"
"41445","1976"
"41596","1133"
"41890","2034"
"41941","18419"
"41961","20779"
"41971","10663"
"42028","178"
"42199","1153"
"42315","757"
"42318","3133"
"42345","474"
"42516","7254"
"42527","5651"
"42531","748"
"42550","5566"
"42616","12974"
"42640","10058"
"42756","2486"
"42779","1114"
"42904","1639"
"42959","428"
"43091","1239"
"43125","164"
"43169","1419"
"43392","2027"
"43436","34668"
"43489","3040"
"43528","12772"
"43585","47252"
"43639","85601"
"43703","177"
"43706","295"
"43784","1130"
"43902","497"
"44055","629"
"44093","45"
"44208","13390"
"44231","895"
"44291","713"
"44298","1001"
"44339","2193"
"44418","7100"
"44509","3874"
"44518","763"
"44531","244"
"44630","460"
"44689","149"
"44750","11533"
"44840","954"
"44982","1692"
"44983","232"
"45002","6168"
"45112","6067"
"45206","260"
"45209","20816"
"45332","22951"
"45468","1199"
"45474","494"
"45564","4245"
"45639","10920"
"45648","6144"
"45667","439"
"45689","5499"
"45735","2089"
"45761","697"
"45787","1566"
"45860","3876"
"45864","1200"
"45910","1225"
"46008","1091"
"46066","448"
"46192","685"
"46193","94"
"46248","641"
"46403","457"
"46457","312"
"46682","8531"
"46721","64"
"46739","1010"
"46773","185"
"46816","6238"
"46826","664"
"46885","1915"
"46894","159"
"47089","193"
"47104","138"
"47253","2873"
"47539","1388"
"47646","819"
"47650","255"
"47684","16201"
"47717","98"
"47807","9557"
"47869","23164"
"47920","239"
"47937","896"
"48013","2100"
"48157","1515"
"48166","43901"
"48262","1973"
"48323","916"
"48415","398"
"48511","5117"
"48523","59772"
"48587","79"
"48611","2427"
"48615","555"
"48621","376"
"48637","418"
"48692","4444"
"48938","1493"
"49185","134462"
"49315","4211"
"49487","267"
"49512","661"
"49539","194"
"49849","3162"
"49852","2052"
"51021","391"
"51031","1160"
"51071","2811"
"51105","386"
"51127","100"
"51188","5695"
"51226","3295"
"51236","630"
"51259","695"
"51282","1521"
"51295","489"
"51312","34"
"51410","372"
"51420","209"
"51427","133"
"51601","314"
"51628","157"
"51629","138"
"51630","1128"
"51715","408"
"51788","21678"
"51797","953"
"51916","450"
"51939","1709"
"52053","2122"
"52060","25"
"52104","1786"
"52106","1841"
"52168","234"
"52224","2375"
"52347","650"
"52489","143"
"52558","7979"
"52663","253"
"52670","9871"
"52727","318"
"52782","906"
"52785","368"
"52788","1191"
"52815","723"
"52843","190"
"52868","92"
"53075","129"
"53197","500"
"53218","2221"
"53233","8460"
"53333","290"
"53354","538"
"53389","290"
"53454","159"
"53469","1617"
"53504","602"
"53564","294"
"53588","1593"
"53849","5948"
"53937","450"
"54158","307"
"54198","96"
"54312","1255"
"54368","258"
"54400","349"
"54407","823"
"54409","1498"
"54426","245"
"54573","280"
"54626","108"
"54684","1922"
"54814","119"
"54879","14708"
"54897","1312"
"54926","1654"
"54949","1372"
"54978","2080"
"55042","829"
"55048","413"
"55236","3563"
"55279","128230"
"55314","2543"
"55422","220"
"55583","166"
"55630","257"
"55823","1974"
"55958","11969"
"56007","330"
"56061","1129"
"56089","21314"
"56120","2287"
"56253","2868"
"56324","580"
"56467","1927"
"56475","15681"
"56549","260"
"56619","182"
"56640","738"
"56717","1406"
"56857","133"
"56872","993"
"56910","498"
"56931","152"
"56944","1113"
"56968","241"
"57006","2330"
"57027","157"
"57102","411"
"57236","2393"
"57275","1460"
"57374","608"
"57375","341"
"57612","1733"
"57614","246"
"57646","27143"
"57681","5544"
"57832","5606"
"57868","11030"
"57878","57258"
"57969","86"
"58094","1039"
"58415","4760"
"58431","898"
"58534","450"
"58725","4219"
"58744","1385"
"58765","395"
"58777","219"
"58909","505"
"58911","94"
"58971","43"
"59120","1584"
"59128","125"
"59143","9558"
"59274","78"
"59396","1803"
"59418","4146"
"59423","1950"
"59473","1366"
"59521","846"
"59594","324"
"60726","46807"
"60734","119"
"60744","16787"
"60750","1049"
"60888","180"
"60913","30157"
"60924","695"
"61122","5042"
"61286","246"
"61318","183"
"61364","190"
"61371","27"
"61399","1241"
"61404","20803"
"61427","2795"
"61473","816"
"61623","145"
"61653","89"
"61785","625"
"61794","515"
"61948","2989"
"61969","9466"
"61991","1221"
"61992","6717"
"62141","915"
"62240","3894"
"62390","1234"
"62540","295"
"62595","6127"
"62759","450"
"62767","2146"
"62817","786"
"62869","49"
"62891","331"
"62893","62"
"63004","1670"
"63005","1101"
"63087","33"
"63204","112"
"63228","206"
"63288","157"
"63346","229"
"63356","595"
"63378","4776"
"63429","105"
"63560","512"
"63592","678"
"63599","12702"
"63705","1606"
"63779","260"
"63785","992"
"63845","14707"
"63849","313"
"63866","3210"
"63893","2519"
"63924","663"
"63947","9629"
"64221","153"
"64230","1223"
"64295","141"
"64310","333"
"64363","366"
"64428","491"
"64455","286"
"64539","1402"
"64644","4380"
"64670","178"
"64801","234"
"64812","234"
"64925","1279"
"64934","301"
"65019","1717"
"65090","676"
"65230","10500"
"65246","119"
"65280","5670"
"65361","5941"
"65443","2125"
"65475","185"
"65614","124"
"65636","4245"
"65637","119"
"65721","2646"
"65729","333"
"65883","1547"
"65968","227"
"65989","2060"
"66001","92"
"66024","109"
"66033","874"
"66070","1247"
"66099","513"
"66137","496"
"66231","5079"
"66414","3634"
"66490","4857"
"66500","1373"
"66615","2432"
"66699","1908"
"66713","245"
"66728","303"
"66771","148"
"66773","187"
"66832","1883"
"66849","158"
"67057","1393"
"67066","3961"
"67077","632"
"67213","136"
"67241","82"
"67242","5098"
"67504","2149"
"67623","451"
"67686","1179"
"67692","587"
"67778","91"
"67782","304"
"67855","146"
"67961","155"
"67972","23568"
"68008","5499"
"68073","354"
"68148","5871"
"68156","3013"
"68181","8606"
"68189","476"
"68198","3018"
"68208","3204"
"68321","1402"
"68395","575"
"68472","377"
"68552","8004"
"68558","3413"
"68701","25810"
"68778","220"
"68805","102"
"68864","1684"
"68994","1892"
"69084","702"
"69102","142"
"69173","13825"
"69181","12724"
"69279","3432"
"69424","5046"
"70589","558"
"70638","230"
"70719","110205"
"70785","186"
"70801","342"
"70871","645"
"70921","3154"
"70973","574"
"71049","454"
"71126","1748"
"71139","5382"
"71141","2522"
"71176","1253"
"71424","6439"
"71474","3655"
"71498","18776"
"71558","1828"
"71627","8537"
"71694","443"
"71753","2502"
"71868","1694"
"71930","500"
"71969","259"
"72005","10734"
"72231","1653"
"72324","707"
"72382","451"
"72485","763"
"72624","434"
"72636","682"
"72638","2146"
"72640","13359"
"72742","3153"
"72780","185"
"72940","2257"
"72954","9685"
"72978","4094"
"73095","3913"
"73202","189"
"73243","371"
"73389","2767"
"73538","815"
"73540","1939"
"73605","431"
"73676","2327"
"74011","550"
"74134","2820"
"74149","280"
"74182","245"
"74390","389"
"74432","1303"
"74470","12525"
"74524","7978"
"74538","6550"
"74558","286"
"74729","946"
"75738","11658"
"75810","267"
"75837","624"
"75873","781"
"75918","690"
"76108","108"
"76261","233"
"76278","152"
"76298","713"
"76436","1729"
"76507","1436"
"76552","370"
"76554","2664"
"76606","74"
"76619","119"
"76677","347"
"76699","106"
"76706","19197"
"76781","126"
"76791","2216"
"76809","1375"
"76863","898"
"76879","653"
"76883","382"
"76889","2073"
"76928","1937"
"77061","23863"
"77088","3724"
"77137","1043"
"77200","414"
"77246","844"
"77410","558"
"77415","97"
"77424","405"
"77518","291"
"78688","19716"
"78823","296"
"78841","266"
"78843","1662"
"78928","677"
"79023","135"
"79113","256"
"79125","251"
"79179","8437"
"79197","837"
"79231","98"
"79326","5959"
"79352","365"
"79394","1014"
"79421","424"
"79602","93"
"79603","1667"
"79652","63"
"79747","2632"
"79789","106"
"79828","783"
"79835","2432"
"79850","845"
"79868","395"
"79884","303"
"80131","2521"
"80225","249"
"80263","1870"
"80417","2223"
"80478","209"
"80485","264"
"80488","1945"
"80510","1195"
"80522","799"
"80523","1450"
"80586","136"
"80589","1293"
"80622","1166"
"80663","72"
"80723","269"
"80755","228"
"80822","615"
"80837","14425"
"80861","82568"
"80863","478"
"80871","1493"
"81062","58"
"81070","529"
"81132","151"
"81157","791"
"81166","38276"
"81192","371"
"81262","301"
"81319","483"
"81336","4310"
"81345","5136"
"81355","5494"
"81454","1542"
"81474","225"
"81486","34313"
"81586","802"
"81612","1954"
"81625","987"
"81639","129"
"81677","58288"
"81693","231"
"81699","559"
"81763","275"
"81769","109"
"81815","1237"
"81994","1849"
"82035","4632"
"82092","955"
"82104","331"
"82112","415"
"82273","1418"
"82366","157"
"82559","89"
"82586","2835"
"82604","1371"
"82688","1189"
"82716","2945"
"82752","62"
"82766","3480"
"82828","1288"
"82831","1099"
"82943","400"
"82945","189"
"82958","496"
"82961","8333"
"82964","201"
"83015","279"
"83017","729"
"83028","22145"
"83049","88"
"83092","3188"
"83137","802"
"83151","155"
"83268","663"
"83358","207"
"83409","1888"
"83433","253"
"83534","715"
"83568","1537"
"83660","16092"
"83726","371"
"83728","532"
"84092","327"
"84139","273"
"84266","446"
"84294","1514"
"84302","2403"
"84325","836"
"84339","3823"
"84361","214"
"84380","85"
"84486","709"
"84491","1241"
"84530","2533"
"84569","170"
"84737","5738"
"84767","12165"
"84786","1865"
"84793","117"
"84807","331"
"84875","1023"
"84919","280"
"84933","466"
"85018","782"
"85044","21345"
"85089","1094"
"85105","869"
"85132","749"
"85411","98"
"85459","710"
"85483","165"
"85497","116"
"85560","1852"
"85581","557"
"85710","249"
"85914","564"
"86046","110"
"86132","2378"
"86139","5506"
"86158","2062"
"86161","48"
"86182","243"
"86186","435"
"86194","82"
"86201","2326"
"86234","342"
"86327","1561"
"86366","161"
"86395","947"
"86456","1106"
"86515","68"
"86547","3240"
"86696","2075"
"86857","8861"
"86869","4446"
"86923","265"
"86990","316"
"87007","147"
"87026","710"
"87102","12743"
"87137","342"
"87188","1736"
"87320","3193"
"87344","222"
"87400","9460"
"87458","2652"
"87494","11644"
"87534","1945"
"87542","1194"
"87553","997"
"88583","65"
"88601","767"
"88630","1945"
"88684","16479"
"88724","4353"
"88889","1028"
"88936","453"
"88980","1874"
"89003","414"
"89024","211"
"89080","167"
"89181","167"
"89396","132"
"89397","1118"
"89553","13618"
"89639","386"
"89916","1751"
"90135","468"
"90155","361"
"90230","318"
"90247","906"
"90287","1203"
"90289","445"
"90306","87"
"90369","161"
"90534","682"
"90724","1071"
"90795","148"
"90936","3307"
"90939","2540"
"90970","1998"
"91039","36"
"91087","16266"
"91215","93"
"91309","1548"
"91402","1050"
"91407","790"
"91431","1163"
"91451","146"
"91521","1022"
"91773","853"
"91887","1128"
"91934","684"
"91969","5194"
"92011","10867"
"92148","2768"
"92180","3529"
"92263","71"
"92300","165"
"92421","1947"
"92464","1313"
"92493","38"
"92642","3822"
"92643","186"
"92700","1810"
"92748","1164"
"92766","32997"
"92846","1872"
"92875","401"
"92904","1144"
"92919","231"
"92979","1931"
"93248","3374"
"93370","1111"
"93447","340"
"93467","73"
"93527","182"
"93542","11422"
"93545","870"
"93573","3036"
"93648","101"
"93658","220"
"93776","7076"
"93836","1365"
"93970","7503"
"94002","2721"
"94017","21166"
"94274","1005"
"94317","118"
"94473","596"
"94577","1571"
"94585","3697"
"94633","272"
"94640","1308"
"94706","627"
"94711","576"
"94856","129"
"94857","825"
"95119","2699"
"95123","785"
"95245","6598"
"95276","3803"
"95335","483"
"95384","254"
"95524","10079"
"95580","2682"
"95629","30275"
"95641","702"
"95812","314"
"95850","913"
"95936","192"
"95982","356"
"96025","95"
"96078","224"
"96100","658"
"96117","1295"
"96212","96"
"96247","642"
"96278","1608"
"96335","712"
"96455","215"
"96564","7820"
"96589","445"
"96610","605"
"96615","85"
"96787","791"
"96798","8843"
"96883","1844"
"96947","186"
"97015","859"
"97065","580"
"97146","4092"
"97198","1603"
"97305","240"
"97368","10201"
"97380","3663"
"97520","641"
"97689","1082"
"97810","1607"
"97811","492"
"97892","333"
"97946","105"
"98031","261"
"98075","382"
"98187","2224"
"98317","4229"
"98389","1059"
"98403","291"
"98419","10411"
"98427","633"
"98436","3666"
"99614","263"
"99840","220"
"99902","537"
"99921","202"
"99989","115"
"100020","3563"
"100074","115"
"100140","280"
"100146","86"
"100274","859"
"100309","160"
"100405","926"
"100410","595"
"100418","1169"
"100551","680"
"100615","1064"
"100643","236"
"100689","350"
"100722","136"
"100743","47633"
"100757","353"
"100860","738"
"100926","1581"
"100953","3333"
"100999","1477"
"101179","195"
"101235","1419"
"101336","3268"
"101406","149"
"101440","892"
"101448","639"
"101453","70"
"101514","676"
"101529","944"
"101530","193"
"101637","203"
"101721","16136"
"101758","269"
"101828","155"
"101849","3361"
"101957","108"
"101997","1565"
"102001","57"
"102026","4160"
"102060","160"
"102078","863"
"102169","223"
"102451","48"
"102603","143"
"102674","242"
"102711","292"
"102744","7707"
"102799","5788"
"102818","3542"
"103041","2378"
"103058","1662"
"103089","4898"
"103396","589"
"103408","212"
"103433","283"
"103515","2358"
"103602","1288"
"103658","146"
"103671","244"
"103689","86"
"103722","78"
"103723","509"
"103823","536"
"103844","42"
"103862","73"
"103933","74"
"103960","242"
"104122","70"
"104152","697"
"104244","384"
"104402","19353"
"104486","3768"
"104522","47"
"104525","904"
"104692","239"
"104836","211"
"104868","47"
"104921","136"
"104957","113"
"105065","114"
"105197","145"
"105277","296"
"105375","553"
"105434","767"
"105480","1454"
"105493","367"
"105541","109"
"105652","830"
"105689","14174"
"105834","941"
"105906","1145"
"105925","963"
"105934","464"
"106014","350"
"106085","95"
"106122","2044"
"106159","430"
"106188","30689"
"106206","2660"
"106224","3578"
"106275","1424"
"106310","56249"
"106362","214"
"106403","15942"
"106501","204"
"106714","228"
"106752","169"
"107035","3787"
"107209","1100"
"107268","1213"
"107301","2012"
"107340","2524"
"107413","4416"
"107441","604"
"107444","369"
"107523","214"
"107565","245"
"107641","409"
"107695","105"
"107699","154"
"107722","1019"
"107833","7751"
"107846","9192"
"108125","532"
"108167","1459"
"108179","779"
"108261","25340"
"108268","203"
"108320","197"
"108390","233"
"108398","272"
"108461","461"
"108489","569"
"108658","26"
"108738","3814"
"108886","244"
"108961","321"
"108985","2944"
"108994","294"
"109010","475"
"109091","462"
"109173","520"
"109339","4472"
"109342","428"
"109387","3606"
"109471","1571"
"109590","189"
"109602","6186"
"109751","1029"
"109822","316"
"109905","1828"
"109925","172"
"109935","1277"
"110101","1569"
"110169","261"
"110218","187"
"110278","2294"
"110354","772"
"110369","3295"
"110388","139"
"110533","1295"
"110558","487"
"110575","213"
"110599","1760"
"110600","3805"
"110646","71"
"110749","277"
"110943","1306"
"110972","484"
"111014","284"
"111040","7247"
"111258","480"
"111294","105"
"111296","197"
"111308","2125"
"111398","637"
"111550","497"
"111705","844"
"111733","1653"
"111738","174"
"111777","959"
"111935","68133"
"111975","1069"
"111989","1018"
"112009","1328"
"112028","1430"
"112070","13758"
"112096","358"
"112208","368"
"112239","75"
"112325","96"
"112329","1224"
"112494","989"
"112553","1565"
"112742","1327"
"112743","150"
"112772","2679"
"112845","7625"
"112931","688"
"112952","327"
"113005","2974"
"113031","3518"
"113057","53"
"113123","1592"
"113266","120"
"113291","1630"
"113445","1471"
"113482","486"
"113560","738"
"114661","721"
"114708","1655"
"114784","156"
"114823","789"
"114875","178"
"114890","911"
"114897","20966"
"114912","618"
"115119","65"
"115161","849"
"115232","254"
"115286","15009"
"115330","1153"
"115428","106"
"115441","385"
"115507","26105"
"115530","67"
"115576","69"
"115613","2779"
"115695","12560"
"115721","541"
"115911","177"
"115962","907"
"116052","1535"
"116079","6943"
"116093","3118"
"116170","537"
"116222","2780"
"116313","145"
"116314","203"
"116328","402"
"116500","4758"
"116518","197"
"116663","658"
"116668","148"
"116716","2410"
"116756","424"
"116765","228"
"116819","2265"
"116870","994"
"116915","471"
"116960","90"
"117113","89"
"117129","12575"
"117170","1546"
"117316","906"
"117382","438"
"117433","4290"
"117441","2937"
"117460","5177"
"117518","1210"
"117666","236"
"117671","111"
"117752","308"
"117798","7271"
"117878","134"
"117986","3234"
"118022","113"
"118057","652"
"118119","82"
"118239","1348"
"118271","860"
"118276","461"
"118286","663"
"118290","199"
"118330","329"
"118344","10206"
"118383","138"
"118435","3378"
"118515","669"
"118518","673"
"118732","232"
"118804","8082"
"118811","1004"
"118988","5176"
"119094","527"
"119165","375"
"119345","504"
"119364","11201"
"119551","152"
"119640","1009"
"119687","452"
"119695","125"
"119727","824"
"119764","108"
"119808","897"
"119869","549"
"119920","103"
"119979","2044"
"120025","619"
"120030","500"
"120071","242"
"120185","227"
"120218","1780"
"120270","2499"
"120357","999"
"120358","1899"
"120361","2665"
"120402","82"
"120414","884"
"120472","5036"
"120614","1439"
"120680","1032"
"120808","28466"
"120813","2217"
"120861","19106"
"120931","588"
"120990","5530"
"121035","6207"
"121044","4167"
"121062","73"
"121080","3355"
"121097","5216"
"121100","32112"
"121179","1449"
"121197","317"
"121200","1182"
"121238","112"
"121305","224"
"121340","12261"
"121351","359"
"121370","152"
"121371","296"
"121379","1304"
"121465","4054"
"121570","239"
"121583","1749"
"121618","525"
"121643","6469"
"121801","3984"
"121924","1009"
"121930","45"
"121972","16287"
"121993","989"
"122231","3452"
"122270","190"
"122424","567"
"122441","1159"
"122570","270"
"122576","356"
"122589","2850"
"122726","224"
"122954","47"
"122994","2199"
"123018","122"
"123143","66"
"123158","884"
"123204","2159"
"123291","367"
"123402","926"
"123415","1474"
"123463","318"
"123542","769"
"123622","297"
"123659","1383"
"123717","19957"
"123720","8518"
"123782","173"
"123811","172"
"123860","1332"
"123894","678"
"123911","2342"
"123929","162"
"124023","1407"
"124172","379"
"124256","532"
"124297","510"
"124429","1426"
"124510","1598"
"124520","67"
"124612","266"
"124632","292"
"124633","7576"
"124667","6767"
"124904","1325"
"126148","111"
"126248","1672"
"126342","682"
"126369","460"
"126373","2854"
"126393","3919"
"126399","12479"
"126424","9063"
"126507","1133"
"126659","113"
"126753","686"
"126812","90"
"126847","1151"
"126848","1660"
"126872","363"
"126890","275"
"127085","92"
"127156","335"
"127168","1124"
"127180","151"
"127325","897"
"127433","829"
"127455","856"
"127461","47"
"127514","282"
"127537","576"
"127581","159"
"127603","620"
"127606","8543"
"127608","1139"
"127615","166"
"127637","433"
"127711","3978"
"127802","3449"
"127938","769"
"128139","179"
"128186","973"
"128212","141"
"128286","29352"
"128397","92"
"128543","4931"
"128565","132"
"128673","620"
"128795","152"
"128820","697"
"128878","374"
"128905","1621"
"129026","145"
"129058","192"
"129207","3534"
"129218","1043"
"129366","159"
"129384","155"
"129447","5016"
"129538","532"
"129560","593"
"129754","365"
"129883","82"
"129951","3729"
"130011","54"
"130013","310"
"130053","201"
"130054","133"
"130075","3284"
"130269","791"
"130284","3575"
"130358","62"
"130693","1796"
"130732","1702"
"130901","4521"
"130961","1153"
"131085","638"
"131118","53"
"131156","379"
"131373","116"
"131380","160"
"131761","222"
"131789","3648"
"131837","233"
"132923","2108"
"133038","105"
"133043","20254"
"133052","3756"
"133104","592"
"133166","850"
"133197","809"
"133200","172"
"133214","112"
"133276","208"
"133305","715"
"133345","338"
"133476","285"
"133549","211"
"133565","314"
"133588","21"
"133629","3121"
"133698","714"
"133737","521"
"133787","9792"
"133808","2195"
"133931","118"
"134011","705"
"134178","700"
"134187","45"
"134303","685"
"134316","99"
"134329","2514"
"134362","194"
"134429","165"
"134452","305"
"134458","1132"
"134578","2895"
"134601","1485"
"134792","589"
"134808","1214"
"134813","8502"
"134828","282"
"134849","3062"
"134876","870"
"134904","683"
"134918","856"
"134972","869"
"135035","671"
"135150","109"
"135465","39"
"135474","662"
"135501","2633"
"135583","1700"
"135623","75"
"135714","252"
"135842","516"
"135848","13964"
"135884","30943"
"135947","318"
"135963","694"
"136045","886"
"136122","341"
"136210","342"
"136265","741"
"136356","1002"
"136558","358"
"136625","103"
"136626","78"
"136673","92"
"136698","574"
"136730","11311"
"136800","368"
"136806","101"
"136816","638"
"137015","306"
"137087","128"
"137199","100"
"137227","5108"
"137251","3765"
