id,view_count
"2390934","8328"
"2391903","5101"
"2393614","1061"
"2399269","14625"
"2399660","5218"
"2404808","423"
"2405353","19614"
"2411410","22490"
"2411619","2119"
"2418332","1051"
"2419704","2851"
"2420222","1778"
"2420323","2098"
"2420865","1681"
"2423338","295"
"2423433","3145"
"2425328","1377"
"2428146","1974"
"2429056","16831"
"2434616","408"
"2436424","1839"
"2437170","459"
"2437496","256"
"2439355","1975"
"2440460","2347"
"2440550","167"
"2441882","379"
"2442849","931"
"2446295","1370"
"2449293","4746"
"2450761","7285"
"2452350","2653"
"2453408","1530"
"2453858","84"
"2454023","458"
"2454192","54755"
"2456584","3341"
"2459838","314"
"2462475","246"
"2467195","924"
"2470185","15367"
"2470744","2139"
"2472211","1486"
"2474310","898"
"2477459","763"
"2479684","20596"
"2480705","517"
"2483011","4725"
"2489193","1491"
"2495378","839"
"2496005","2142"
"2497404","226"
"2497720","3948"
"2498164","1421"
"2498845","731"
"2500024","291"
"2501525","5923"
"2504137","658"
"2504407","793"
"2505703","694"
"2506367","2390"
"2506652","283"
"2507145","11650"
"2510683","458"
"2510704","645"
"2511240","1192"
"2511315","33494"
"2519880","1765"
"2529048","911"
"2532272","4576"
"2536769","2248"
"2538078","218"
"2543140","9337"
"2543725","7866"
"2543751","300"
"2547514","8774"
"2549214","125254"
"2554870","1028"
"2556914","698"
"2557964","4067"
"2559162","593"
"2561414","328"
"2563635","347"
"2563964","950"
"2566388","1162"
"2567683","3914"
"2570901","92"
"2572603","3999"
"2573332","44355"
"2575547","358"
"2576468","3768"
"2577995","37"
"2584279","359"
"2585712","3738"
"2587503","1532"
"2592700","2762"
"2593655","7013"
"2601373","694"
"2601916","1904"
"2602427","637"
"2606049","235"
"2608789","593"
"2609036","1692"
"2613045","4271"
"2615554","13573"
"2622856","6377"
"2627647","1958"
"2628972","2411"
"2631265","3873"
"2631429","95"
"2635381","103"
"2638129","3696"
"2644262","441"
"2646384","1076"
"2648509","2909"
"2649696","358"
"2652239","2482"
"2653334","402"
"2658136","1335"
"2659081","2520"
"2660747","2189"
"2666447","613"
"2676385","962"
"2677945","120"
"2678165","2357"
"2678906","5679"
"2680095","1280"
"2686689","4920"
"2686848","1209"
"2689583","168"
"2691112","3289"
"2692737","3103"
"2692745","3266"
"2693421","1220"
"2694227","504"
"2695703","672"
"2695934","32612"
"2696245","3069"
"2696620","826"
"2702843","375"
"2705940","1363"
"2707940","357"
"2709640","513"
"2710877","400"
"2719373","552"
"2721184","5863"
"2721644","1344"
"2725907","4812"
"2727967","511"
"2727986","1641"
"2729576","133"
"2730377","509"
"2735227","9313"
"2735749","19649"
"2736352","247"
"2736355","69"
"2740162","3189"
"2743366","90"
"2744360","2144"
"2745425","161"
"2746862","6542"
