id,view_count
"1413122","8779"
"1413277","1086"
"1413930","22286"
"1416060","3510"
"1418462","1767"
"1419800","2190"
"1420477","923"
"1422891","443"
"1422977","15399"
"1423003","869"
"1424936","1410"
"1426025","469"
"1427649","1453"
"1428590","548"
"1429866","6654"
"1430201","963"
"1431261","2750"
"1431566","2335"
"1439403","20803"
"1442538","2301"
"1443411","105"
"1445815","184"
"1447018","1208"
"1448302","6422"
"1450997","14186"
"1452527","467"
"1453649","98"
"1455144","1106"
"1457733","841"
"1459793","82"
"1460060","2765"
"1460915","4545"
"1461240","1212"
"1463711","11456"
"1466609","1324"
"1466905","6837"
"1467425","441"
"1468407","1059"
"1471124","2125"
"1471130","121"
"1471142","1578"
"1471408","12224"
"1472892","912"
"1473052","926"
"1473609","14763"
"1475438","625"
"1475970","4214"
"1475991","319"
"1479234","813"
"1481940","1116"
"1482575","4517"
"1485281","5853"
"1485419","2184"
"1486841","839"
"1488869","984"
"1489663","441"
"1494648","4224"
"1495371","411"
"1495683","1013"
"1501550","5394"
"1503122","501"
"1503947","2548"
"1506997","1964"
"1508236","325"
"1508314","2879"
"1508431","8658"
"1512999","684"
"1513096","368"
"1514527","446"
"1515508","3516"
"1520669","4662"
"1520973","3163"
"1521203","2022"
"1523093","1024"
"1524101","16944"
"1524365","403"
"1526635","2255"
"1528555","2122"
"1528872","4726"
"1530417","643"
"1534012","272"
"1534301","164"
"1539762","820"
"1541329","881"
"1542406","107"
"1545099","9530"
"1545533","864"
"1548395","371"
"1550876","732"
"1554221","406"
"1554766","2452"
"1558111","765"
"1562145","460"
"1564444","799"
"1565052","72"
"1567103","59"
"1567866","9827"
"1569786","218"
"1570365","679"
"1570458","891"
"1572047","336"
"1572751","241"
"1574632","969"
"1574949","241"
"1579160","3952"
"1580720","4826"
"1582511","1622"
"1583490","2933"
"1584420","2839"
"1584482","1067"
"1584597","1385"
"1587695","37949"
"1587815","5320"
"1592817","5149"
"1595266","383"
"1596454","2223"
"1599415","1062"
"1600102","751"
"1600473","1790"
"1601848","408"
"1604283","1248"
"1604684","102"
"1606181","606"
"1608127","2142"
"1608854","23379"
"1610407","4951"
"1610682","102"
"1611314","1822"
"1611961","166"
"1615792","84233"
"1617505","3321"
"1617536","47694"
"1619117","108"
"1621130","396"
"1622952","3320"
"1623597","1566"
"1625535","130"
"1625671","21471"
"1627308","378"
"1627325","3151"
"1627780","158"
"1628185","6154"
"1629685","67800"
"1633062","4130"
"1633091","655"
"1633987","1216"
"1634856","590"
"1637275","83210"
"1637596","451"
"1638434","410"
"1638834","147774"
"1642940","784"
"1645798","2187"
"1646054","4054"
"1646570","287"
"1646822","643"
"1648320","204"
"1648424","1233"
"1648425","168"
"1649977","406"
"1650941","27217"
"1657484","11420"
"1660845","868"
"1662075","697"
"1664255","12575"
"1665637","2358"
"1671189","237"
"1671469","5823"
"1675160","238"
"1675904","7438"
"1677465","12889"
"1683843","4164"
"1685363","2885"
"1685497","1215"
"1688626","1074"
"1690601","6007"
"1695973","4789"
"1699231","2163"
"1702324","3988"
"1702519","345"
"1704107","640"
"1704333","410"
"1706422","257"
"1706955","693"
"1707460","764"
"1707913","1101"
"1709981","5142"
"1710691","1649"
"1712263","2972"
"1716979","1009"
"1717774","1531"
"1719020","963"
"1719267","3913"
"1719870","229"
"1722160","806"
"1723721","7679"
"1727329","11211"
"1728548","3793"
"1728567","225"
"1730486","11651"
"1732724","661"
"1733509","1534"
"1734145","526"
"1735572","266"
"1736161","2216"
"1740577","1064"
"1742214","385"
"1743337","1577"
"1744168","15207"
"1744988","308"
"1746740","1079"
"1748398","165"
"1750209","10910"
"1751322","7976"
"1751364","217"
"1761125","19347"
"1762870","13124"
"1763334","8856"
"1765295","5500"
"1766351","3123"
"1767114","466"
