,userid_so,accountid,userid_sse,topic,score,postid,user_id_type,source
20959,636680.0,0.0,191569.0,T10,1,5160365,answer_owner_id,so
20960,636680.0,0.0,163038.0,T10,1,5160365,answer_owner_id,so
20961,636680.0,0.0,168794.0,T10,1,5160365,answer_owner_id,so
20962,636680.0,0.0,217912.0,T10,1,5160365,answer_owner_id,so
20963,636680.0,0.0,181864.0,T10,1,5160365,answer_owner_id,so
20964,636680.0,0.0,208095.0,T10,1,5160365,answer_owner_id,so
20965,636680.0,0.0,59072.0,T10,1,5160365,answer_owner_id,so
20966,636680.0,0.0,191614.0,T10,1,5160365,answer_owner_id,so
20967,636680.0,0.0,136942.0,T10,1,5160365,answer_owner_id,so
20968,636680.0,0.0,165740.0,T10,1,5160365,answer_owner_id,so
20969,636680.0,0.0,57217.0,T10,1,5160365,answer_owner_id,so
20970,636680.0,0.0,237382.0,T10,1,5160365,answer_owner_id,so
20971,636680.0,0.0,181243.0,T10,1,5160365,answer_owner_id,so
20972,636680.0,0.0,182764.0,T10,1,5160365,answer_owner_id,so
20973,636680.0,0.0,180293.0,T10,1,5160365,answer_owner_id,so
20974,636680.0,0.0,192613.0,T10,1,5160365,answer_owner_id,so
20975,636680.0,0.0,102235.0,T10,1,5160365,answer_owner_id,so
20976,636680.0,0.0,168732.0,T10,1,5160365,answer_owner_id,so
20977,636680.0,0.0,62210.0,T10,1,5160365,answer_owner_id,so
20978,636680.0,0.0,196616.0,T10,1,5160365,answer_owner_id,so
20979,636680.0,0.0,201079.0,T10,1,5160365,answer_owner_id,so
20980,636680.0,0.0,115032.0,T10,1,5160365,answer_owner_id,so
20981,636680.0,0.0,168968.0,T10,1,5160365,answer_owner_id,so
20982,636680.0,0.0,178596.0,T10,1,5160365,answer_owner_id,so
20983,636680.0,0.0,118537.0,T10,1,5160365,answer_owner_id,so
20984,636680.0,0.0,198126.0,T10,1,5160365,answer_owner_id,so
20985,636680.0,0.0,139850.0,T10,1,5160365,answer_owner_id,so
20986,636680.0,0.0,13313.0,T10,1,5160365,answer_owner_id,so
20987,636680.0,0.0,13274.0,T10,1,5160365,answer_owner_id,so
20988,636680.0,0.0,162395.0,T10,1,5160365,answer_owner_id,so
20989,636680.0,0.0,10614.0,T10,1,5160365,answer_owner_id,so
20990,636680.0,0.0,160796.0,T10,1,5160365,answer_owner_id,so
20991,636680.0,0.0,159083.0,T10,1,5160365,answer_owner_id,so
20992,636680.0,0.0,238933.0,T10,1,5160365,answer_owner_id,so
20993,636680.0,0.0,158600.0,T10,1,5160365,answer_owner_id,so
20994,636680.0,0.0,94707.0,T10,1,5160365,answer_owner_id,so
20995,636680.0,0.0,138188.0,T10,1,5160365,answer_owner_id,so
20996,636680.0,0.0,167702.0,T10,1,5160365,answer_owner_id,so
20997,636680.0,0.0,221089.0,T10,1,5160365,answer_owner_id,so
20998,636680.0,0.0,222301.0,T10,1,5160365,answer_owner_id,so
20999,636680.0,0.0,20333.0,T10,1,5160365,answer_owner_id,so
21000,636680.0,0.0,68139.0,T10,1,5160365,answer_owner_id,so
21001,636680.0,0.0,145373.0,T10,1,5160365,answer_owner_id,so
21002,636680.0,0.0,164482.0,T10,1,5160365,answer_owner_id,so
21003,636680.0,0.0,207525.0,T10,1,5160365,answer_owner_id,so
21004,636680.0,0.0,223998.0,T10,1,5160365,answer_owner_id,so
21005,636680.0,0.0,157691.0,T10,1,5160365,answer_owner_id,so
21006,636680.0,0.0,175953.0,T10,1,5160365,answer_owner_id,so
21007,636680.0,0.0,208985.0,T10,1,5160365,answer_owner_id,so
21008,636680.0,0.0,213386.0,T10,1,5160365,answer_owner_id,so
21009,636680.0,0.0,224857.0,T10,1,5160365,answer_owner_id,so
21010,636680.0,0.0,210909.0,T10,1,5160365,answer_owner_id,so
21011,636680.0,0.0,127587.0,T10,1,5160365,answer_owner_id,so
21012,636680.0,0.0,198289.0,T10,1,5160365,answer_owner_id,so
21013,636680.0,0.0,175748.0,T10,1,5160365,answer_owner_id,so
21014,636680.0,0.0,195084.0,T10,1,5160365,answer_owner_id,so
21015,636680.0,0.0,211059.0,T10,1,5160365,answer_owner_id,so
21016,636680.0,0.0,204458.0,T10,1,5160365,answer_owner_id,so
21017,636680.0,0.0,201151.0,T10,1,5160365,answer_owner_id,so
21018,636680.0,0.0,184288.0,T10,1,5160365,answer_owner_id,so
21019,636680.0,0.0,171463.0,T10,1,5160365,answer_owner_id,so
21020,636680.0,0.0,186764.0,T10,1,5160365,answer_owner_id,so
21021,636680.0,0.0,226987.0,T10,1,5160365,answer_owner_id,so
21022,636680.0,0.0,212596.0,T10,1,5160365,answer_owner_id,so
21023,636680.0,0.0,157917.0,T10,1,5160365,answer_owner_id,so
21024,636680.0,0.0,184738.0,T10,1,5160365,answer_owner_id,so
21025,636680.0,0.0,161381.0,T10,1,5160365,answer_owner_id,so
21026,636680.0,0.0,169398.0,T10,1,5160365,answer_owner_id,so
21027,636680.0,0.0,232767.0,T10,1,5160365,answer_owner_id,so
21028,636680.0,0.0,68354.0,T10,1,5160365,answer_owner_id,so
21029,636680.0,0.0,220899.0,T10,1,5160365,answer_owner_id,so
21030,636680.0,0.0,47746.0,T10,1,5160365,answer_owner_id,so
21031,636680.0,0.0,183785.0,T10,1,5160365,answer_owner_id,so
21032,636680.0,0.0,199845.0,T10,1,5160365,answer_owner_id,so
21033,636680.0,0.0,152990.0,T10,1,5160365,answer_owner_id,so
21034,636680.0,0.0,10533.0,T10,1,5160365,answer_owner_id,so
21035,636680.0,0.0,228829.0,T10,1,5160365,answer_owner_id,so
21036,636680.0,0.0,146877.0,T10,1,5160365,answer_owner_id,so
21037,636680.0,0.0,148607.0,T10,1,5160365,answer_owner_id,so
21038,636680.0,0.0,148490.0,T10,1,5160365,answer_owner_id,so
21039,636680.0,0.0,206730.0,T10,1,5160365,answer_owner_id,so
21040,636680.0,0.0,136354.0,T10,1,5160365,answer_owner_id,so
21041,636680.0,0.0,131058.0,T10,1,5160365,answer_owner_id,so
21042,636680.0,0.0,160555.0,T10,1,5160365,answer_owner_id,so
21043,636680.0,0.0,84420.0,T10,1,5160365,answer_owner_id,so
21044,636680.0,0.0,88688.0,T10,1,5160365,answer_owner_id,so
21045,636680.0,0.0,181027.0,T10,1,5160365,answer_owner_id,so
21046,636680.0,0.0,121099.0,T10,1,5160365,answer_owner_id,so
21047,636680.0,0.0,148445.0,T10,1,5160365,answer_owner_id,so
21048,636680.0,0.0,186571.0,T10,1,5160365,answer_owner_id,so
21049,636680.0,0.0,93271.0,T10,1,5160365,answer_owner_id,so
21050,636680.0,0.0,231911.0,T10,1,5160365,answer_owner_id,so
21051,636680.0,0.0,16106.0,T10,1,5160365,answer_owner_id,so
21052,636680.0,0.0,70083.0,T10,1,5160365,answer_owner_id,so
21053,636680.0,0.0,192426.0,T10,1,5160365,answer_owner_id,so
21054,636680.0,0.0,18156.0,T10,1,5160365,answer_owner_id,so
21055,636680.0,0.0,162233.0,T10,1,5160365,answer_owner_id,so
21056,636680.0,0.0,202445.0,T10,1,5160365,answer_owner_id,so
21057,636680.0,0.0,175021.0,T10,1,5160365,answer_owner_id,so
21058,636680.0,0.0,232817.0,T10,1,5160365,answer_owner_id,so
21059,636680.0,0.0,77814.0,T10,1,5160365,answer_owner_id,so
21060,636680.0,0.0,178355.0,T10,1,5160365,answer_owner_id,so
21061,636680.0,0.0,197350.0,T10,1,5160365,answer_owner_id,so
21062,636680.0,0.0,10604.0,T10,1,5160365,answer_owner_id,so
21063,636680.0,0.0,194813.0,T10,1,5160365,answer_owner_id,so
21064,636680.0,0.0,86911.0,T10,1,5160365,answer_owner_id,so
21065,636680.0,0.0,72428.0,T10,1,5160365,answer_owner_id,so
21066,636680.0,0.0,172170.0,T10,1,5160365,answer_owner_id,so
21067,636680.0,0.0,137242.0,T10,1,5160365,answer_owner_id,so
21068,636680.0,0.0,124637.0,T10,1,5160365,answer_owner_id,so
21069,636680.0,0.0,98739.0,T10,1,5160365,answer_owner_id,so
21070,636680.0,0.0,99882.0,T10,1,5160365,answer_owner_id,so
21071,636680.0,0.0,186256.0,T10,1,5160365,answer_owner_id,so
21072,636680.0,0.0,167265.0,T10,1,5160365,answer_owner_id,so
21073,636680.0,0.0,178258.0,T10,1,5160365,answer_owner_id,so
21074,636680.0,0.0,148650.0,T10,1,5160365,answer_owner_id,so
21075,636680.0,0.0,124218.0,T10,1,5160365,answer_owner_id,so
21076,636680.0,0.0,184112.0,T10,1,5160365,answer_owner_id,so
21077,636680.0,0.0,206377.0,T10,1,5160365,answer_owner_id,so
21078,636680.0,0.0,64758.0,T10,1,5160365,answer_owner_id,so
21079,636680.0,0.0,176611.0,T10,1,5160365,answer_owner_id,so
21080,636680.0,0.0,11108.0,T10,1,5160365,answer_owner_id,so
21081,636680.0,0.0,26993.0,T10,1,5160365,answer_owner_id,so
21082,636680.0,0.0,222877.0,T10,1,5160365,answer_owner_id,so
21083,636680.0,0.0,166903.0,T10,1,5160365,answer_owner_id,so
21084,636680.0,0.0,72119.0,T10,1,5160365,answer_owner_id,so
21085,636680.0,0.0,15654.0,T10,1,5160365,answer_owner_id,so
21086,636680.0,0.0,212442.0,T10,1,5160365,answer_owner_id,so
21087,636680.0,0.0,40306.0,T10,1,5160365,answer_owner_id,so
21088,636680.0,0.0,188428.0,T10,1,5160365,answer_owner_id,so
21089,636680.0,0.0,168477.0,T10,1,5160365,answer_owner_id,so
21090,636680.0,0.0,170217.0,T10,1,5160365,answer_owner_id,so
21091,636680.0,0.0,178645.0,T10,1,5160365,answer_owner_id,so
21092,636680.0,0.0,189805.0,T10,1,5160365,answer_owner_id,so
21093,636680.0,0.0,158698.0,T10,1,5160365,answer_owner_id,so
21094,636680.0,0.0,108397.0,T10,1,5160365,answer_owner_id,so
21095,636680.0,0.0,34184.0,T10,1,5160365,answer_owner_id,so
21096,636680.0,0.0,203666.0,T10,1,5160365,answer_owner_id,so
21097,636680.0,0.0,147335.0,T10,1,5160365,answer_owner_id,so
21098,636680.0,0.0,81530.0,T10,1,5160365,answer_owner_id,so
21099,636680.0,0.0,133034.0,T10,1,5160365,answer_owner_id,so
21100,636680.0,0.0,187435.0,T10,1,5160365,answer_owner_id,so
21101,636680.0,0.0,93849.0,T10,1,5160365,answer_owner_id,so
21102,636680.0,0.0,29201.0,T10,1,5160365,answer_owner_id,so
21103,636680.0,0.0,136721.0,T10,1,5160365,answer_owner_id,so
21104,636680.0,0.0,103689.0,T10,1,5160365,answer_owner_id,so
21105,636680.0,0.0,54900.0,T10,1,5160365,answer_owner_id,so
21106,636680.0,0.0,166297.0,T10,1,5160365,answer_owner_id,so
21107,636680.0,0.0,176263.0,T10,1,5160365,answer_owner_id,so
21108,636680.0,0.0,53086.0,T10,1,5160365,answer_owner_id,so
21109,636680.0,0.0,39573.0,T10,1,5160365,answer_owner_id,so
21110,636680.0,0.0,180371.0,T10,1,5160365,answer_owner_id,so
21111,636680.0,0.0,84564.0,T10,1,5160365,answer_owner_id,so
21112,636680.0,0.0,63962.0,T10,1,5160365,answer_owner_id,so
21113,636680.0,0.0,84973.0,T10,1,5160365,answer_owner_id,so
21114,636680.0,0.0,58592.0,T10,1,5160365,answer_owner_id,so
21115,636680.0,0.0,29299.0,T10,1,5160365,answer_owner_id,so
21116,636680.0,0.0,4279.0,T10,1,5160365,answer_owner_id,so
21117,636680.0,0.0,166514.0,T10,1,5160365,answer_owner_id,so
21118,636680.0,0.0,159165.0,T10,1,5160365,answer_owner_id,so
21119,636680.0,0.0,68555.0,T10,1,5160365,answer_owner_id,so
21120,636680.0,0.0,27166.0,T10,1,5160365,answer_owner_id,so
21121,636680.0,0.0,185779.0,T10,1,5160365,answer_owner_id,so
21122,636680.0,0.0,145780.0,T10,1,5160365,answer_owner_id,so
21123,636680.0,0.0,2590.0,T10,1,5160365,answer_owner_id,so
21124,636680.0,0.0,137157.0,T10,1,5160365,answer_owner_id,so
21125,636680.0,0.0,35834.0,T10,1,5160365,answer_owner_id,so
21126,636680.0,0.0,16508.0,T10,1,5160365,answer_owner_id,so
21127,636680.0,0.0,51774.0,T10,1,5160365,answer_owner_id,so
21128,636680.0,0.0,42472.0,T10,1,5160365,answer_owner_id,so
21129,636680.0,0.0,222443.0,T10,1,5160365,answer_owner_id,so
21130,636680.0,0.0,50433.0,T10,1,5160365,answer_owner_id,so
21131,636680.0,0.0,167294.0,T10,1,5160365,answer_owner_id,so
21132,636680.0,0.0,161657.0,T10,1,5160365,answer_owner_id,so
21133,636680.0,0.0,185177.0,T10,1,5160365,answer_owner_id,so
21134,636680.0,0.0,29920.0,T10,1,5160365,answer_owner_id,so
21135,636680.0,0.0,1348.0,T10,1,5160365,answer_owner_id,so
21136,636680.0,0.0,35082.0,T10,1,5160365,answer_owner_id,so
21137,636680.0,0.0,397.0,T10,1,5160365,answer_owner_id,so
21138,636680.0,0.0,93784.0,T10,1,5160365,answer_owner_id,so
21139,636680.0,0.0,94594.0,T10,1,5160365,answer_owner_id,so
21140,636680.0,0.0,42998.0,T10,1,5160365,answer_owner_id,so
21141,636680.0,0.0,189594.0,T10,1,5160365,answer_owner_id,so
21142,636680.0,0.0,161892.0,T10,1,5160365,answer_owner_id,so
21143,636680.0,0.0,143107.0,T10,1,5160365,answer_owner_id,so
21144,636680.0,0.0,51780.0,T10,1,5160365,answer_owner_id,so
21145,636680.0,0.0,56642.0,T10,1,5160365,answer_owner_id,so
21146,636680.0,0.0,166737.0,T10,1,5160365,answer_owner_id,so
21147,636680.0,0.0,131009.0,T10,1,5160365,answer_owner_id,so
21148,636680.0,0.0,101564.0,T10,1,5160365,answer_owner_id,so
21149,636680.0,0.0,106456.0,T10,1,5160365,answer_owner_id,so
21150,636680.0,0.0,168744.0,T10,1,5160365,answer_owner_id,so
21151,636680.0,0.0,192284.0,T10,1,5160365,answer_owner_id,so
21152,636680.0,0.0,50459.0,T10,1,5160365,answer_owner_id,so
21153,636680.0,0.0,139490.0,T10,1,5160365,answer_owner_id,so
21154,636680.0,0.0,158645.0,T10,1,5160365,answer_owner_id,so
21155,636680.0,0.0,816.0,T10,1,5160365,answer_owner_id,so
21156,636680.0,0.0,76440.0,T10,1,5160365,answer_owner_id,so
21157,636680.0,0.0,193386.0,T10,1,5160365,answer_owner_id,so
21158,636680.0,0.0,201974.0,T10,1,5160365,answer_owner_id,so
21159,636680.0,0.0,191877.0,T10,1,5160365,answer_owner_id,so
21160,636680.0,0.0,2256.0,T10,1,5160365,answer_owner_id,so
21161,636680.0,0.0,66341.0,T10,1,5160365,answer_owner_id,so
21162,636680.0,0.0,83027.0,T10,1,5160365,answer_owner_id,so
21163,636680.0,0.0,29247.0,T10,1,5160365,answer_owner_id,so
21164,636680.0,0.0,73074.0,T10,1,5160365,answer_owner_id,so
21165,636680.0,0.0,115153.0,T10,1,5160365,answer_owner_id,so
21166,636680.0,0.0,4744.0,T10,1,5160365,answer_owner_id,so
21167,636680.0,0.0,155661.0,T10,1,5160365,answer_owner_id,so
21168,636680.0,0.0,177855.0,T10,1,5160365,answer_owner_id,so
21169,636680.0,0.0,89412.0,T10,1,5160365,answer_owner_id,so
21170,636680.0,0.0,53542.0,T10,1,5160365,answer_owner_id,so
21171,636680.0,0.0,106086.0,T10,1,5160365,answer_owner_id,so
21172,636680.0,0.0,58876.0,T10,1,5160365,answer_owner_id,so
21173,636680.0,0.0,36237.0,T10,1,5160365,answer_owner_id,so
21174,636680.0,0.0,25119.0,T10,1,5160365,answer_owner_id,so
21175,636680.0,0.0,209503.0,T10,1,5160365,answer_owner_id,so
21176,636680.0,0.0,49470.0,T10,1,5160365,answer_owner_id,so
21177,636680.0,0.0,95556.0,T10,1,5160365,answer_owner_id,so
21178,636680.0,0.0,67412.0,T10,1,5160365,answer_owner_id,so
21179,636680.0,0.0,37727.0,T10,1,5160365,answer_owner_id,so
21180,636680.0,0.0,9342.0,T10,1,5160365,answer_owner_id,so
21181,636680.0,0.0,54234.0,T10,1,5160365,answer_owner_id,so
21182,636680.0,0.0,102851.0,T10,1,5160365,answer_owner_id,so
21183,636680.0,0.0,139492.0,T10,1,5160365,answer_owner_id,so
21184,636680.0,0.0,196241.0,T10,1,5160365,answer_owner_id,so
21185,636680.0,0.0,1159.0,T10,1,5160365,answer_owner_id,so
21186,636680.0,0.0,50227.0,T10,1,5160365,answer_owner_id,so
21187,636680.0,0.0,59511.0,T10,1,5160365,answer_owner_id,so
21188,636680.0,0.0,3168.0,T10,1,5160365,answer_owner_id,so
21189,636680.0,0.0,104840.0,T10,1,5160365,answer_owner_id,so
21190,636680.0,0.0,59689.0,T10,1,5160365,answer_owner_id,so
21191,636680.0,0.0,8708.0,T10,1,5160365,answer_owner_id,so
21192,636680.0,0.0,5481.0,T10,1,5160365,answer_owner_id,so
21193,636680.0,0.0,6810.0,T10,1,5160365,answer_owner_id,so
21194,636680.0,0.0,158182.0,T10,1,5160365,answer_owner_id,so
21195,636680.0,0.0,69913.0,T10,1,5160365,answer_owner_id,so
21196,636680.0,0.0,139654.0,T10,1,5160365,answer_owner_id,so
21197,636680.0,0.0,138550.0,T10,1,5160365,answer_owner_id,so
21198,636680.0,0.0,64238.0,T10,1,5160365,answer_owner_id,so
21199,636680.0,0.0,60172.0,T10,1,5160365,answer_owner_id,so
21200,636680.0,0.0,88218.0,T10,1,5160365,answer_owner_id,so
21201,636680.0,0.0,52691.0,T10,1,5160365,answer_owner_id,so
21202,636680.0,0.0,20080.0,T10,1,5160365,answer_owner_id,so
21203,636680.0,0.0,21013.0,T10,1,5160365,answer_owner_id,so
21204,636680.0,0.0,126494.0,T10,1,5160365,answer_owner_id,so
21205,636680.0,0.0,199633.0,T10,1,5160365,answer_owner_id,so
21206,636680.0,0.0,161394.0,T10,1,5160365,answer_owner_id,so
21207,636680.0,0.0,53664.0,T10,1,5160365,answer_owner_id,so
21208,636680.0,0.0,80489.0,T10,1,5160365,answer_owner_id,so
21209,636680.0,0.0,4654.0,T10,1,5160365,answer_owner_id,so
21210,636680.0,0.0,8405.0,T10,1,5160365,answer_owner_id,so
21211,636680.0,0.0,12327.0,T10,1,5160365,answer_owner_id,so
21212,636680.0,0.0,149722.0,T10,1,5160365,answer_owner_id,so
21213,636680.0,0.0,5304.0,T10,1,5160365,answer_owner_id,so
21214,636680.0,0.0,29282.0,T10,1,5160365,answer_owner_id,so
21215,636680.0,0.0,221316.0,T10,1,5160365,answer_owner_id,so
21216,636680.0,0.0,208903.0,T10,1,5160365,answer_owner_id,so
21217,636680.0,0.0,157722.0,T10,1,5160365,answer_owner_id,so
21218,636680.0,0.0,95084.0,T10,1,5160365,answer_owner_id,so
21219,636680.0,0.0,58656.0,T10,1,5160365,answer_owner_id,so
21220,636680.0,0.0,41728.0,T10,1,5160365,answer_owner_id,so
21221,636680.0,0.0,21498.0,T10,1,5160365,answer_owner_id,so
21222,636680.0,0.0,35967.0,T10,1,5160365,answer_owner_id,so
21223,636680.0,0.0,150028.0,T10,1,5160365,answer_owner_id,so
21224,636680.0,0.0,116929.0,T10,1,5160365,answer_owner_id,so
21225,636680.0,0.0,13288.0,T10,1,5160365,answer_owner_id,so
21226,636680.0,0.0,96732.0,T10,1,5160365,answer_owner_id,so
21227,636680.0,0.0,98398.0,T10,1,5160365,answer_owner_id,so
21228,636680.0,0.0,104513.0,T10,1,5160365,answer_owner_id,so
21229,636680.0,0.0,26465.0,T10,1,5160365,answer_owner_id,so
21230,636680.0,0.0,115086.0,T10,1,5160365,answer_owner_id,so
21231,636680.0,0.0,49551.0,T10,1,5160365,answer_owner_id,so
21232,636680.0,0.0,207328.0,T10,1,5160365,answer_owner_id,so
21233,636680.0,0.0,122862.0,T10,1,5160365,answer_owner_id,so
21234,636680.0,0.0,4442.0,T10,1,5160365,answer_owner_id,so
21235,636680.0,0.0,60146.0,T10,1,5160365,answer_owner_id,so
21236,636680.0,0.0,41932.0,T10,1,5160365,answer_owner_id,so
21237,636680.0,0.0,166191.0,T10,1,5160365,answer_owner_id,so
21238,636680.0,0.0,190681.0,T10,1,5160365,answer_owner_id,so
21239,636680.0,0.0,4564.0,T10,1,5160365,answer_owner_id,so
21240,636680.0,0.0,67657.0,T10,1,5160365,answer_owner_id,so
21241,636680.0,0.0,108786.0,T10,1,5160365,answer_owner_id,so
21242,636680.0,0.0,134037.0,T10,1,5160365,answer_owner_id,so
21243,636680.0,0.0,68464.0,T10,1,5160365,answer_owner_id,so
21244,636680.0,0.0,25015.0,T10,1,5160365,answer_owner_id,so
21245,636680.0,0.0,27677.0,T10,1,5160365,answer_owner_id,so
21246,636680.0,0.0,4427.0,T10,1,5160365,answer_owner_id,so
21247,636680.0,0.0,206729.0,T10,1,5160365,answer_owner_id,so
21248,636680.0,0.0,175653.0,T10,1,5160365,answer_owner_id,so
21249,636680.0,0.0,35101.0,T10,1,5160365,answer_owner_id,so
21250,636680.0,0.0,169339.0,T10,1,5160365,answer_owner_id,so
21251,636680.0,0.0,116126.0,T10,1,5160365,answer_owner_id,so
21252,636680.0,0.0,174855.0,T10,1,5160365,answer_owner_id,so
21253,636680.0,0.0,164223.0,T10,1,5160365,answer_owner_id,so
21254,636680.0,0.0,69852.0,T10,1,5160365,answer_owner_id,so
21255,636680.0,0.0,47761.0,T10,1,5160365,answer_owner_id,so
21256,636680.0,0.0,84120.0,T10,1,5160365,answer_owner_id,so
21257,636680.0,0.0,64186.0,T10,1,5160365,answer_owner_id,so
21258,636680.0,0.0,95334.0,T10,1,5160365,answer_owner_id,so
21259,636680.0,0.0,5136.0,T10,1,5160365,answer_owner_id,so
21260,636680.0,0.0,35345.0,T10,1,5160365,answer_owner_id,so
21261,636680.0,0.0,40482.0,T10,1,5160365,answer_owner_id,so
21262,636680.0,0.0,152922.0,T10,1,5160365,answer_owner_id,so
21263,636680.0,0.0,164979.0,T10,1,5160365,answer_owner_id,so
21264,636680.0,0.0,190090.0,T10,1,5160365,answer_owner_id,so
21265,636680.0,0.0,449.0,T10,1,5160365,answer_owner_id,so
21266,636680.0,0.0,157945.0,T10,1,5160365,answer_owner_id,so
21267,636680.0,0.0,170227.0,T10,1,5160365,answer_owner_id,so
21268,636680.0,0.0,183682.0,T10,1,5160365,answer_owner_id,so
21269,636680.0,0.0,164.0,T10,1,5160365,answer_owner_id,so
21270,636680.0,0.0,114602.0,T10,1,5160365,answer_owner_id,so
21271,636680.0,0.0,186682.0,T10,1,5160365,answer_owner_id,so
21272,636680.0,0.0,78662.0,T10,1,5160365,answer_owner_id,so
21273,636680.0,0.0,136859.0,T10,1,5160365,answer_owner_id,so
21274,636680.0,0.0,72027.0,T10,1,5160365,answer_owner_id,so
21275,636680.0,0.0,130269.0,T10,1,5160365,answer_owner_id,so
21276,636680.0,0.0,155462.0,T10,1,5160365,answer_owner_id,so
21277,636680.0,0.0,4334.0,T10,1,5160365,answer_owner_id,so
21278,636680.0,0.0,169503.0,T10,1,5160365,answer_owner_id,so
21279,636680.0,0.0,16479.0,T10,1,5160365,answer_owner_id,so
21280,636680.0,0.0,57016.0,T10,1,5160365,answer_owner_id,so
21281,636680.0,0.0,164694.0,T10,1,5160365,answer_owner_id,so
21282,636680.0,0.0,80910.0,T10,1,5160365,answer_owner_id,so
21283,636680.0,0.0,13203.0,T10,1,5160365,answer_owner_id,so
21284,636680.0,0.0,142657.0,T10,1,5160365,answer_owner_id,so
21285,636680.0,0.0,162250.0,T10,1,5160365,answer_owner_id,so
21286,636680.0,0.0,29604.0,T10,1,5160365,answer_owner_id,so
21287,636680.0,0.0,158850.0,T10,1,5160365,answer_owner_id,so
21288,636680.0,0.0,167377.0,T10,1,5160365,answer_owner_id,so
21289,636680.0,0.0,137843.0,T10,1,5160365,answer_owner_id,so
21290,636680.0,0.0,130761.0,T10,1,5160365,answer_owner_id,so
21291,636680.0,0.0,55837.0,T10,1,5160365,answer_owner_id,so
21292,636680.0,0.0,80669.0,T10,1,5160365,answer_owner_id,so
21293,636680.0,0.0,127606.0,T10,1,5160365,answer_owner_id,so
21294,636680.0,0.0,135373.0,T10,1,5160365,answer_owner_id,so
21295,636680.0,0.0,126064.0,T10,1,5160365,answer_owner_id,so
21296,636680.0,0.0,135638.0,T10,1,5160365,answer_owner_id,so
21297,636680.0,0.0,5707.0,T10,1,5160365,answer_owner_id,so
21298,636680.0,0.0,141031.0,T10,1,5160365,answer_owner_id,so
21299,636680.0,0.0,147725.0,T10,1,5160365,answer_owner_id,so
21300,636680.0,0.0,171722.0,T10,1,5160365,answer_owner_id,so
21301,636680.0,0.0,18406.0,T10,1,5160365,answer_owner_id,so
21302,636680.0,0.0,23976.0,T10,1,5160365,answer_owner_id,so
21303,636680.0,0.0,67046.0,T10,1,5160365,answer_owner_id,so
21304,636680.0,0.0,147134.0,T10,1,5160365,answer_owner_id,so
21305,636680.0,0.0,12077.0,T10,1,5160365,answer_owner_id,so
21306,636680.0,0.0,9571.0,T10,1,5160365,answer_owner_id,so
21307,636680.0,0.0,170471.0,T10,1,5160365,answer_owner_id,so
21308,636680.0,0.0,35502.0,T10,1,5160365,answer_owner_id,so
21309,636680.0,0.0,27561.0,T10,1,5160365,answer_owner_id,so
21310,636680.0,0.0,64671.0,T10,1,5160365,answer_owner_id,so
21311,636680.0,0.0,146390.0,T10,1,5160365,answer_owner_id,so
21312,636680.0,0.0,166861.0,T10,1,5160365,answer_owner_id,so
21313,636680.0,0.0,125167.0,T10,1,5160365,answer_owner_id,so
21314,636680.0,0.0,213804.0,T10,1,5160365,answer_owner_id,so
21315,636680.0,0.0,32409.0,T10,1,5160365,answer_owner_id,so
21316,636680.0,0.0,43827.0,T10,1,5160365,answer_owner_id,so
21317,636680.0,0.0,9061.0,T10,1,5160365,answer_owner_id,so
21318,636680.0,0.0,150676.0,T10,1,5160365,answer_owner_id,so
21319,636680.0,0.0,52933.0,T10,1,5160365,answer_owner_id,so
21320,636680.0,0.0,101315.0,T10,1,5160365,answer_owner_id,so
21321,636680.0,0.0,65904.0,T10,1,5160365,answer_owner_id,so
21322,636680.0,0.0,21720.0,T10,1,5160365,answer_owner_id,so
21323,636680.0,0.0,130010.0,T10,1,5160365,answer_owner_id,so
21324,636680.0,0.0,60396.0,T10,1,5160365,answer_owner_id,so
21325,636680.0,0.0,222373.0,T10,1,5160365,answer_owner_id,so
21326,636680.0,0.0,43702.0,T10,1,5160365,answer_owner_id,so
21327,636680.0,0.0,12794.0,T10,1,5160365,answer_owner_id,so
21328,636680.0,0.0,225476.0,T10,1,5160365,answer_owner_id,so
21329,636680.0,0.0,165376.0,T10,1,5160365,answer_owner_id,so
21330,636680.0,0.0,202089.0,T10,1,5160365,answer_owner_id,so
21331,636680.0,0.0,5330.0,T10,1,5160365,answer_owner_id,so
21332,636680.0,0.0,131521.0,T10,1,5160365,answer_owner_id,so
21333,636680.0,0.0,24744.0,T10,1,5160365,answer_owner_id,so
21334,636680.0,0.0,35886.0,T10,1,5160365,answer_owner_id,so
21335,636680.0,0.0,35130.0,T10,1,5160365,answer_owner_id,so
21336,636680.0,0.0,16145.0,T10,1,5160365,answer_owner_id,so
21337,636680.0,0.0,220036.0,T10,1,5160365,answer_owner_id,so
21338,636680.0,0.0,116783.0,T10,1,5160365,answer_owner_id,so
21339,636680.0,0.0,77653.0,T10,1,5160365,answer_owner_id,so
21340,636680.0,0.0,32378.0,T10,1,5160365,answer_owner_id,so
21341,636680.0,0.0,40115.0,T10,1,5160365,answer_owner_id,so
21342,636680.0,0.0,1228.0,T10,1,5160365,answer_owner_id,so
21343,636680.0,0.0,21558.0,T10,1,5160365,answer_owner_id,so
21344,636680.0,0.0,178652.0,T10,1,5160365,answer_owner_id,so
21345,636680.0,0.0,80704.0,T10,1,5160365,answer_owner_id,so
21346,636680.0,0.0,235814.0,T10,1,5160365,answer_owner_id,so
